,right,left
2017-05-29 23:30:00,0.4893921,0.51060784
2017-05-29 23:35:00,0.4788125,0.52118754
2017-05-29 23:40:00,0.48518187,0.5148182
2017-05-29 23:45:00,0.48891878,0.5110812
2017-05-29 23:50:00,0.49121103,0.508789
2017-05-29 23:55:00,0.50852185,0.49147815
2017-05-30 00:00:00,0.4994018,0.5005982
2017-05-30 00:05:00,0.50515527,0.49484476
2017-05-30 00:10:00,0.482463,0.517537
2017-05-30 00:15:00,0.45047274,0.5495272
2017-05-30 00:20:00,0.50101864,0.49898136
2017-05-30 00:25:00,0.47012407,0.52987593
2017-05-30 00:30:00,0.44159624,0.55840373
2017-05-30 00:35:00,0.48301095,0.5169891
2017-05-30 00:40:00,0.46767867,0.53232133
2017-05-30 00:45:00,0.51476413,0.4852358
2017-05-30 00:50:00,0.49835274,0.5016473
2017-05-30 00:55:00,0.4862727,0.51372725
2017-05-30 01:00:00,0.4867838,0.51321614
2017-05-30 01:05:00,0.449539,0.55046105
2017-05-30 01:10:00,0.47870317,0.5212968
2017-05-30 01:15:00,0.44434923,0.5556508
2017-05-30 01:20:00,0.45863688,0.5413631
2017-05-30 01:25:00,0.42776087,0.57223916
2017-05-30 01:30:00,0.4919324,0.50806755
2017-05-30 01:35:00,0.4930656,0.5069344
2017-05-30 01:40:00,0.49695095,0.503049
2017-05-30 01:45:00,0.45358786,0.54641217
2017-05-30 01:50:00,0.40865138,0.59134865
2017-05-30 01:55:00,0.38220632,0.6177937
2017-05-30 02:00:00,0.46317804,0.53682196
2017-05-30 02:05:00,0.32707947,0.6729205
2017-05-30 02:10:00,0.5159008,0.48409924
2017-05-30 02:15:00,0.49964142,0.5003585
2017-05-30 02:20:00,0.51961565,0.48038435
2017-05-30 02:25:00,0.5172867,0.48271325
2017-05-30 02:30:00,0.4355268,0.5644732
2017-05-30 02:35:00,0.5330644,0.46693552
2017-05-30 02:40:00,0.47809234,0.5219077
2017-05-30 02:45:00,0.50023454,0.49976546
2017-05-30 02:50:00,0.5072407,0.49275935
2017-05-30 02:55:00,0.4922163,0.5077837
2017-05-30 03:00:00,0.4982858,0.50171417
2017-05-30 03:05:00,0.50049126,0.49950874
2017-05-30 03:10:00,0.49362537,0.50637466
2017-05-30 03:15:00,0.4472831,0.5527169
2017-05-30 03:20:00,0.5034772,0.49652278
2017-05-30 03:25:00,0.47905543,0.52094454
2017-05-30 03:30:00,0.44846678,0.5515332
2017-05-30 03:35:00,0.50998724,0.49001276
2017-05-30 03:40:00,0.4773181,0.5226819
2017-05-30 03:45:00,0.5036459,0.49635413
2017-05-30 03:50:00,0.3179599,0.68204015
2017-05-30 03:55:00,0.5068456,0.4931544
2017-05-30 04:00:00,0.53335655,0.46664342
2017-05-30 04:05:00,0.45995906,0.5400409
2017-05-30 04:10:00,0.408049,0.591951
2017-05-30 04:15:00,0.4694609,0.53053916
2017-05-30 04:20:00,0.47395942,0.52604055
2017-05-30 04:25:00,0.3728402,0.6271598
2017-05-30 04:30:00,0.43122596,0.5687741
2017-05-30 04:35:00,0.47862312,0.52137685
2017-05-30 04:40:00,0.27917716,0.7208228
2017-05-30 04:45:00,0.45182833,0.54817164
2017-05-30 04:50:00,0.43384105,0.566159
2017-05-30 04:55:00,0.4693326,0.53066736
2017-05-30 05:00:00,0.39197433,0.60802567
2017-05-30 05:05:00,0.4074371,0.592563
2017-05-30 05:10:00,0.37342346,0.62657654
2017-05-30 05:15:00,0.36902624,0.63097376
2017-05-30 05:20:00,0.40554202,0.594458
2017-05-30 05:25:00,0.32416052,0.67583954
2017-05-30 05:30:00,0.4543119,0.5456881
2017-05-30 05:35:00,0.35223672,0.64776325
2017-05-30 05:40:00,0.47796458,0.5220354
2017-05-30 05:45:00,0.49051225,0.5094877
2017-05-30 05:50:00,0.45554876,0.5444512
2017-05-30 05:55:00,0.41429573,0.58570427
2017-05-30 06:00:00,0.46171266,0.5382874
2017-05-30 06:05:00,0.48734266,0.5126574
2017-05-30 06:10:00,0.3041529,0.6958471
2017-05-30 06:15:00,0.442912,0.55708796
2017-05-30 06:20:00,0.44417953,0.5558205
2017-05-30 06:25:00,0.43997884,0.56002116
2017-05-30 06:30:00,0.42636478,0.5736353
2017-05-30 06:35:00,0.43204236,0.56795764
2017-05-30 06:40:00,0.43554762,0.5644524
2017-05-30 06:45:00,0.42842978,0.5715702
2017-05-30 06:50:00,0.4311761,0.5688239
2017-05-30 06:55:00,0.43825302,0.56174695
2017-05-30 07:00:00,0.44644183,0.5535582
2017-05-30 07:05:00,0.4876535,0.5123465
2017-05-30 07:10:00,0.47338635,0.52661365
2017-05-30 07:15:00,0.4717815,0.52821857
2017-05-30 07:20:00,0.48867047,0.5113296
2017-05-30 07:25:00,0.5194692,0.4805308
2017-05-30 07:30:00,0.53816247,0.46183753
2017-05-30 07:35:00,0.5231444,0.4768556
2017-05-30 07:40:00,0.55629396,0.44370598
2017-05-30 07:45:00,0.7067534,0.29324663
2017-05-30 07:50:00,0.7119195,0.28808048
2017-05-30 07:55:00,0.70980424,0.29019573
2017-05-30 08:00:00,0.7194499,0.2805501
2017-05-30 08:05:00,0.72054625,0.27945372
2017-05-30 08:10:00,0.72373974,0.27626035
2017-05-30 08:15:00,0.7235858,0.27641425
2017-05-30 08:20:00,0.7242596,0.27574039
2017-05-30 08:25:00,0.7273634,0.27263662
2017-05-30 08:30:00,0.72869307,0.271307
2017-05-30 08:35:00,0.72372055,0.27627942
2017-05-30 08:40:00,0.7156149,0.2843851
2017-05-30 08:45:00,0.7098972,0.29010272
2017-05-30 08:50:00,0.72044533,0.27955472
2017-05-30 08:55:00,0.7200349,0.27996516
2017-05-30 09:00:00,0.72607714,0.2739229
2017-05-30 09:05:00,0.71684307,0.2831569
2017-05-30 09:10:00,0.7203302,0.27966985
2017-05-30 09:15:00,0.70610845,0.2938915
2017-05-30 09:20:00,0.66738296,0.33261704
2017-05-30 09:25:00,0.5271452,0.47285476
2017-05-30 09:30:00,0.52834356,0.4716565
2017-05-30 09:35:00,0.60241336,0.39758664
2017-05-30 09:40:00,0.5456468,0.45435324
2017-05-30 09:45:00,0.50259686,0.49740314
2017-05-30 09:50:00,0.49923584,0.5007642
2017-05-30 09:55:00,0.3526175,0.64738256
2017-05-30 10:00:00,0.27516285,0.7248372
2017-05-30 10:05:00,0.27163294,0.7283671
2017-05-30 10:10:00,0.2722656,0.7277344
2017-05-30 10:15:00,0.27098998,0.72901
2017-05-30 10:20:00,0.27526638,0.7247336
2017-05-30 10:25:00,0.27292967,0.72707033
2017-05-30 10:30:00,0.27230552,0.72769445
2017-05-30 10:35:00,0.27319044,0.7268095
2017-05-30 10:40:00,0.2743565,0.72564346
2017-05-30 10:45:00,0.28959188,0.7104081
2017-05-30 10:50:00,0.30118632,0.69881374
2017-05-30 10:55:00,0.41271883,0.58728117
2017-05-30 11:00:00,0.4529459,0.5470541
2017-05-30 11:05:00,0.44157004,0.55843
2017-05-30 11:10:00,0.4888414,0.5111586
2017-05-30 11:15:00,0.5060811,0.4939189
2017-05-30 11:20:00,0.5160164,0.48398358
2017-05-30 11:25:00,0.5355597,0.4644403
2017-05-30 11:30:00,0.5427969,0.45720312
2017-05-30 11:35:00,0.5023989,0.49760103
2017-05-30 11:40:00,0.5366323,0.46336776
2017-05-30 11:45:00,0.51391757,0.48608243
2017-05-30 11:50:00,0.50303334,0.49696663
2017-05-30 11:55:00,0.47331086,0.5266892
2017-05-30 12:00:00,0.47985902,0.520141
2017-05-30 12:05:00,0.44776252,0.55223745
2017-05-30 12:10:00,0.42424902,0.57575095
2017-05-30 12:15:00,0.40448368,0.5955164
2017-05-30 12:20:00,0.42839068,0.5716093
2017-05-30 12:25:00,0.37398052,0.6260194
2017-05-30 12:30:00,0.40948418,0.59051585
2017-05-30 12:35:00,0.36486176,0.6351382
2017-05-30 12:40:00,0.36662278,0.6333772
2017-05-30 12:45:00,0.38025635,0.61974365
2017-05-30 12:50:00,0.36781764,0.63218236
2017-05-30 12:55:00,0.41173035,0.5882697
2017-05-30 13:00:00,0.3802734,0.6197266
2017-05-30 13:05:00,0.36729798,0.63270205
2017-05-30 13:10:00,0.35648912,0.6435109
2017-05-30 13:15:00,0.34980494,0.6501951
2017-05-30 13:20:00,0.32251543,0.6774845
2017-05-30 13:25:00,0.3401426,0.6598574
2017-05-30 13:30:00,0.32786316,0.67213684
2017-05-30 13:35:00,0.32848948,0.6715105
2017-05-30 13:40:00,0.34063277,0.65936726
2017-05-30 13:45:00,0.35557455,0.64442545
2017-05-30 13:50:00,0.36149722,0.6385028
2017-05-30 13:55:00,0.37969512,0.62030494
2017-05-30 14:00:00,0.35350102,0.64649904
2017-05-30 14:05:00,0.35168174,0.64831823
2017-05-30 14:10:00,0.34481618,0.6551838
2017-05-30 14:15:00,0.3579878,0.6420122
2017-05-30 14:20:00,0.36660796,0.63339204
2017-05-30 14:25:00,0.33771986,0.6622801
2017-05-30 14:30:00,0.4056325,0.59436756
2017-05-30 14:35:00,0.34436026,0.6556397
2017-05-30 14:40:00,0.3627166,0.63728344
2017-05-30 14:45:00,0.3579576,0.64204246
2017-05-30 14:50:00,0.35108152,0.64891845
2017-05-30 14:55:00,0.3344064,0.6655936
2017-05-30 15:00:00,0.35213456,0.6478655
2017-05-30 15:05:00,0.36559716,0.6344028
2017-05-30 15:10:00,0.3225684,0.6774316
2017-05-30 15:15:00,0.3320178,0.66798216
2017-05-30 15:20:00,0.3338345,0.66616553
2017-05-30 15:25:00,0.34287366,0.6571263
2017-05-30 15:30:00,0.37020442,0.6297955
2017-05-30 15:35:00,0.34056324,0.65943676
2017-05-30 15:40:00,0.34542584,0.65457416
2017-05-30 15:45:00,0.30867463,0.6913253
2017-05-30 15:50:00,0.31571877,0.68428123
2017-05-30 15:55:00,0.31736872,0.68263125
2017-05-30 16:00:00,0.3165567,0.6834433
2017-05-30 16:05:00,0.33228943,0.66771054
2017-05-30 16:10:00,0.34795067,0.6520493
2017-05-30 16:15:00,0.3439165,0.65608346
2017-05-30 16:20:00,0.33818164,0.6618184
2017-05-30 16:25:00,0.36212373,0.63787633
2017-05-30 16:30:00,0.35750836,0.6424916
2017-05-30 16:35:00,0.35262552,0.6473745
2017-05-30 16:40:00,0.32315558,0.6768444
2017-05-30 16:45:00,0.39195365,0.60804635
2017-05-30 16:50:00,0.37665486,0.62334514
2017-05-30 16:55:00,0.31961152,0.68038845
2017-05-30 17:00:00,0.34833145,0.6516685
2017-05-30 17:05:00,0.377151,0.622849
2017-05-30 17:10:00,0.36574104,0.6342589
2017-05-30 17:15:00,0.35832673,0.6416733
2017-05-30 17:20:00,0.46185043,0.53814954
2017-05-30 17:25:00,0.49876425,0.5012358
2017-05-30 17:30:00,0.48891452,0.51108545
2017-05-30 17:35:00,0.4888656,0.5111343
2017-05-30 17:40:00,0.4988857,0.50111437
2017-05-30 17:45:00,0.5007552,0.49924484
2017-05-30 17:50:00,0.49241,0.50759
2017-05-30 17:55:00,0.43972975,0.56027025
2017-05-30 18:00:00,0.3980172,0.6019828
2017-05-30 18:05:00,0.35922948,0.64077055
2017-05-30 18:10:00,0.33103082,0.6689692
2017-05-30 18:15:00,0.31813547,0.6818645
2017-05-30 18:20:00,0.30545238,0.69454765
2017-05-30 18:25:00,0.2994878,0.7005122
2017-05-30 18:30:00,0.3085672,0.69143283
2017-05-30 18:35:00,0.3250922,0.6749078
2017-05-30 18:40:00,0.33039117,0.66960883
2017-05-30 18:45:00,0.32363993,0.6763601
2017-05-30 18:50:00,0.32945177,0.67054826
2017-05-30 18:55:00,0.3238541,0.676146
2017-05-30 19:00:00,0.33512485,0.6648752
2017-05-30 19:05:00,0.33172452,0.6682755
2017-05-30 19:10:00,0.34153953,0.65846044
2017-05-30 19:15:00,0.34107676,0.6589232
2017-05-30 19:20:00,0.32049882,0.6795012
2017-05-30 19:25:00,0.33657387,0.6634261
2017-05-30 19:30:00,0.34682736,0.6531726
2017-05-30 19:35:00,0.34710503,0.652895
2017-05-30 19:40:00,0.3634728,0.63652724
2017-05-30 19:45:00,0.36910725,0.6308927
2017-05-30 19:50:00,0.35515395,0.64484596
2017-05-30 19:55:00,0.33781072,0.6621893
2017-05-30 20:00:00,0.3159382,0.68406177
2017-05-30 20:05:00,0.30648845,0.6935116
2017-05-30 20:10:00,0.30628508,0.693715
2017-05-30 20:15:00,0.3043576,0.69564235
2017-05-30 20:20:00,0.3222574,0.6777426
2017-05-30 20:25:00,0.31155673,0.68844324
2017-05-30 20:30:00,0.32331774,0.67668223
2017-05-30 20:35:00,0.31719604,0.6828039
2017-05-30 20:40:00,0.30503342,0.69496655
2017-05-30 20:45:00,0.3095188,0.69048125
2017-05-30 20:50:00,0.33581063,0.66418934
2017-05-30 20:55:00,0.3313284,0.6686716
2017-05-30 21:00:00,0.34531358,0.65468645
2017-05-30 21:05:00,0.3388761,0.66112393
2017-05-30 21:10:00,0.3691378,0.63086224
2017-05-30 21:15:00,0.35616413,0.6438359
2017-05-30 21:20:00,0.36041185,0.6395882
2017-05-30 21:25:00,0.385532,0.61446804
2017-05-30 21:30:00,0.36640292,0.633597
2017-05-30 21:35:00,0.38147154,0.6185285
2017-05-30 21:40:00,0.38568798,0.614312
2017-05-30 21:45:00,0.38942647,0.61057353
2017-05-30 21:50:00,0.36927763,0.6307224
2017-05-30 21:55:00,0.39050245,0.6094975
2017-05-30 22:00:00,0.45788386,0.5421161
2017-05-30 22:05:00,0.45292437,0.5470756
2017-05-30 22:10:00,0.4541092,0.5458908
2017-05-30 22:15:00,0.47920656,0.52079344
2017-05-30 22:20:00,0.51718885,0.48281112
2017-05-30 22:25:00,0.5326675,0.46733245
2017-05-30 22:30:00,0.5275964,0.47240353
2017-05-30 22:35:00,0.514814,0.48518595
2017-05-30 22:40:00,0.54071265,0.45928735
2017-05-30 22:45:00,0.54980016,0.45019978
2017-05-30 22:50:00,0.51138973,0.48861024
2017-05-30 22:55:00,0.5076416,0.49235842
2017-05-30 23:00:00,0.51548135,0.48451868
2017-05-30 23:05:00,0.5102728,0.48972717
2017-05-30 23:10:00,0.5207938,0.47920617
2017-05-30 23:15:00,0.5051395,0.4948604
2017-05-30 23:20:00,0.495932,0.504068
2017-05-30 23:25:00,0.45722023,0.54277974
2017-05-30 23:30:00,0.45773983,0.54226017
2017-05-30 23:35:00,0.5139216,0.48607835
2017-05-30 23:40:00,0.5014513,0.4985487
2017-05-30 23:45:00,0.5362451,0.46375486
2017-05-30 23:50:00,0.5287479,0.47125208
2017-05-30 23:55:00,0.5081162,0.49188378
2017-05-31 00:00:00,0.52078485,0.47921517
2017-05-31 00:05:00,0.5012061,0.49879387
2017-05-31 00:10:00,0.51621515,0.48378477
2017-05-31 00:15:00,0.500261,0.49973896
2017-05-31 00:20:00,0.51750237,0.48249766
2017-05-31 00:25:00,0.49999192,0.50000805
2017-05-31 00:30:00,0.501708,0.49829203
2017-05-31 00:35:00,0.50186795,0.49813202
2017-05-31 00:40:00,0.5027428,0.4972572
2017-05-31 00:45:00,0.5214785,0.47852153
2017-05-31 00:50:00,0.51998055,0.48001945
2017-05-31 00:55:00,0.5060939,0.4939061
2017-05-31 01:00:00,0.50354606,0.49645388
2017-05-31 01:05:00,0.53043944,0.46956056
2017-05-31 01:10:00,0.49976406,0.5002359
2017-05-31 01:15:00,0.50450367,0.4954964
2017-05-31 01:20:00,0.4914782,0.5085218
2017-05-31 01:25:00,0.5413545,0.4586455
2017-05-31 01:30:00,0.4734964,0.5265037
2017-05-31 01:35:00,0.50259286,0.49740714
2017-05-31 01:40:00,0.55409086,0.4459091
2017-05-31 01:45:00,0.5053762,0.4946238
2017-05-31 01:50:00,0.41180664,0.58819336
2017-05-31 01:55:00,0.51336825,0.48663166
2017-05-31 02:00:00,0.46895596,0.531044
2017-05-31 02:05:00,0.47242743,0.5275725
2017-05-31 02:10:00,0.53308964,0.46691042
2017-05-31 02:15:00,0.48218653,0.5178135
2017-05-31 02:20:00,0.36058915,0.63941085
2017-05-31 02:25:00,0.49760067,0.5023993
2017-05-31 02:30:00,0.53873956,0.46126038
2017-05-31 02:35:00,0.4393228,0.56067723
2017-05-31 02:40:00,0.46837723,0.5316227
2017-05-31 02:45:00,0.5256918,0.47430822
2017-05-31 02:50:00,0.48568243,0.5143176
2017-05-31 02:55:00,0.47747803,0.522522
2017-05-31 03:00:00,0.500303,0.49969706
2017-05-31 03:05:00,0.59910727,0.40089273
2017-05-31 03:10:00,0.49353564,0.5064643
2017-05-31 03:15:00,0.45851597,0.54148406
2017-05-31 03:20:00,0.56049955,0.43950042
2017-05-31 03:25:00,0.46105233,0.5389477
2017-05-31 03:30:00,0.5093923,0.49060768
2017-05-31 03:35:00,0.462242,0.53775805
2017-05-31 03:40:00,0.48349413,0.5165059
2017-05-31 03:45:00,0.5042427,0.49575725
2017-05-31 03:50:00,0.51859725,0.48140275
2017-05-31 03:55:00,0.49732915,0.5026708
2017-05-31 04:00:00,0.5086662,0.49133375
2017-05-31 04:05:00,0.49795008,0.50204986
2017-05-31 04:10:00,0.4902293,0.50977063
2017-05-31 04:15:00,0.5018722,0.4981278
2017-05-31 04:20:00,0.4756454,0.5243546
2017-05-31 04:25:00,0.4751008,0.5248992
2017-05-31 04:30:00,0.47069162,0.5293084
2017-05-31 04:35:00,0.47972205,0.5202779
2017-05-31 04:40:00,0.45075494,0.549245
2017-05-31 04:45:00,0.45474786,0.5452522
2017-05-31 04:50:00,0.47532645,0.5246735
2017-05-31 04:55:00,0.47410837,0.52589166
2017-05-31 05:00:00,0.43708518,0.5629148
2017-05-31 05:05:00,0.43792984,0.56207013
2017-05-31 05:10:00,0.4166754,0.5833246
2017-05-31 05:15:00,0.46511346,0.53488654
2017-05-31 05:20:00,0.4387585,0.5612415
2017-05-31 05:25:00,0.44805974,0.55194026
2017-05-31 05:30:00,0.4373879,0.56261206
2017-05-31 05:35:00,0.45251793,0.547482
2017-05-31 05:40:00,0.4673367,0.5326633
2017-05-31 05:45:00,0.45290852,0.54709154
2017-05-31 05:50:00,0.48976627,0.5102337
2017-05-31 05:55:00,0.4750665,0.52493346
2017-05-31 06:00:00,0.46576715,0.5342328
2017-05-31 06:05:00,0.44962457,0.55037546
2017-05-31 06:10:00,0.43547413,0.5645259
2017-05-31 06:15:00,0.42158294,0.57841706
2017-05-31 06:20:00,0.44501176,0.55498827
2017-05-31 06:25:00,0.4607946,0.53920543
2017-05-31 06:30:00,0.44614556,0.55385447
2017-05-31 06:35:00,0.4595532,0.54044676
2017-05-31 06:40:00,0.4660821,0.5339179
2017-05-31 06:45:00,0.45955893,0.5404411
2017-05-31 06:50:00,0.44851518,0.5514848
2017-05-31 06:55:00,0.4485873,0.55141276
2017-05-31 07:00:00,0.44079658,0.5592035
2017-05-31 07:05:00,0.48545274,0.5145473
2017-05-31 07:10:00,0.55374694,0.44625303
2017-05-31 07:15:00,0.5410766,0.45892334
2017-05-31 07:20:00,0.4927313,0.5072686
2017-05-31 07:25:00,0.5997665,0.40023354
2017-05-31 07:30:00,0.5619729,0.4380271
2017-05-31 07:35:00,0.5875085,0.4124915
2017-05-31 07:40:00,0.69199145,0.30800855
2017-05-31 07:45:00,0.6853349,0.31466508
2017-05-31 07:50:00,0.671881,0.32811895
2017-05-31 07:55:00,0.6856477,0.31435224
2017-05-31 08:00:00,0.7134386,0.28656137
2017-05-31 08:05:00,0.72747743,0.27252248
2017-05-31 08:10:00,0.7295815,0.2704185
2017-05-31 08:15:00,0.72740144,0.27259856
2017-05-31 08:20:00,0.73024666,0.26975328
2017-05-31 08:25:00,0.73005325,0.26994678
2017-05-31 08:30:00,0.72963154,0.2703685
2017-05-31 08:35:00,0.72846955,0.27153042
2017-05-31 08:40:00,0.7277367,0.27226332
2017-05-31 08:45:00,0.7069036,0.2930964
2017-05-31 08:50:00,0.7295194,0.2704806
2017-05-31 08:55:00,0.7243644,0.27563554
2017-05-31 09:00:00,0.71902585,0.28097415
2017-05-31 09:05:00,0.72167116,0.27832887
2017-05-31 09:10:00,0.7150527,0.2849473
2017-05-31 09:15:00,0.7177892,0.28221083
2017-05-31 09:20:00,0.6774933,0.32250673
2017-05-31 09:25:00,0.7234204,0.2765796
2017-05-31 09:30:00,0.7273769,0.2726231
2017-05-31 09:35:00,0.7086165,0.29138348
2017-05-31 09:40:00,0.5610724,0.43892762
2017-05-31 09:45:00,0.50082344,0.4991766
2017-05-31 09:50:00,0.500002,0.49999803
2017-05-31 09:55:00,0.49997988,0.50002015
2017-05-31 10:00:00,0.5000002,0.49999985
2017-05-31 10:05:00,0.49999952,0.50000054
2017-05-31 10:10:00,0.4999237,0.50007623
2017-05-31 10:15:00,0.4948226,0.50517744
2017-05-31 10:20:00,0.4889477,0.5110523
2017-05-31 10:25:00,0.4684667,0.53153336
2017-05-31 10:30:00,0.4741246,0.5258754
2017-05-31 10:35:00,0.44282892,0.5571711
2017-05-31 10:40:00,0.4839372,0.51606274
2017-05-31 10:45:00,0.48336858,0.5166315
2017-05-31 10:50:00,0.46460494,0.5353951
2017-05-31 10:55:00,0.4393073,0.5606927
2017-05-31 11:00:00,0.45375392,0.54624605
2017-05-31 11:05:00,0.44219407,0.55780596
2017-05-31 11:10:00,0.4091325,0.5908675
2017-05-31 11:15:00,0.42677855,0.57322145
2017-05-31 11:20:00,0.4349605,0.5650395
2017-05-31 11:25:00,0.5098946,0.49010542
2017-05-31 11:30:00,0.4785685,0.5214315
2017-05-31 11:35:00,0.52301747,0.47698247
2017-05-31 11:40:00,0.5102729,0.4897271
2017-05-31 11:45:00,0.51101166,0.4889884
2017-05-31 11:50:00,0.48227108,0.517729
2017-05-31 11:55:00,0.44890767,0.5510924
2017-05-31 12:00:00,0.43268976,0.56731015
2017-05-31 12:05:00,0.41588017,0.58411986
2017-05-31 12:10:00,0.42394763,0.57605237
2017-05-31 12:15:00,0.37445098,0.6255491
2017-05-31 12:20:00,0.3884365,0.6115635
2017-05-31 12:25:00,0.3954374,0.60456264
2017-05-31 12:30:00,0.39009306,0.6099069
2017-05-31 12:35:00,0.39083192,0.60916805
2017-05-31 12:40:00,0.39416495,0.6058351
2017-05-31 12:45:00,0.37378663,0.6262133
2017-05-31 12:50:00,0.39233086,0.6076691
2017-05-31 12:55:00,0.38402393,0.61597604
2017-05-31 13:00:00,0.36617514,0.6338249
2017-05-31 13:05:00,0.3644666,0.63553345
2017-05-31 13:10:00,0.40433618,0.59566385
2017-05-31 13:15:00,0.37815136,0.62184864
2017-05-31 13:20:00,0.37496594,0.6250341
2017-05-31 13:25:00,0.35808522,0.6419148
2017-05-31 13:30:00,0.35254696,0.64745307
2017-05-31 13:35:00,0.35652483,0.64347523
2017-05-31 13:40:00,0.35973823,0.64026177
2017-05-31 13:45:00,0.36515525,0.6348448
2017-05-31 13:50:00,0.36854094,0.63145906
2017-05-31 13:55:00,0.40556422,0.59443575
2017-05-31 14:00:00,0.3891237,0.61087626
2017-05-31 14:05:00,0.39915106,0.60084903
2017-05-31 14:10:00,0.35243228,0.64756775
2017-05-31 14:15:00,0.36161104,0.63838905
2017-05-31 14:20:00,0.36597452,0.63402545
2017-05-31 14:25:00,0.38706666,0.61293334
2017-05-31 14:30:00,0.3945697,0.60543025
2017-05-31 14:35:00,0.39923412,0.60076594
2017-05-31 14:40:00,0.37788343,0.6221165
2017-05-31 14:45:00,0.37575245,0.6242476
2017-05-31 14:50:00,0.361845,0.63815504
2017-05-31 14:55:00,0.3736425,0.6263575
2017-05-31 15:00:00,0.3726032,0.6273967
2017-05-31 15:05:00,0.37902582,0.6209742
2017-05-31 15:10:00,0.37754562,0.62245435
2017-05-31 15:15:00,0.3817668,0.61823326
2017-05-31 15:20:00,0.38866374,0.61133623
2017-05-31 15:25:00,0.36632147,0.63367856
2017-05-31 15:30:00,0.37085572,0.6291444
2017-05-31 15:35:00,0.38093323,0.6190667
2017-05-31 15:40:00,0.3588298,0.6411702
2017-05-31 15:45:00,0.34688258,0.6531175
2017-05-31 15:50:00,0.35158148,0.6484186
2017-05-31 15:55:00,0.3560544,0.64394563
2017-05-31 16:00:00,0.3445199,0.65548015
2017-05-31 16:05:00,0.3680836,0.6319164
2017-05-31 16:10:00,0.34952846,0.65047157
2017-05-31 16:15:00,0.3552404,0.64475965
2017-05-31 16:20:00,0.35703927,0.6429607
2017-05-31 16:25:00,0.39430475,0.6056952
2017-05-31 16:30:00,0.36334145,0.63665855
2017-05-31 16:35:00,0.3782086,0.6217913
2017-05-31 16:40:00,0.35376802,0.64623195
2017-05-31 16:45:00,0.3399153,0.66008466
2017-05-31 16:50:00,0.33900383,0.6609962
2017-05-31 16:55:00,0.3691713,0.63082874
2017-05-31 17:00:00,0.48026615,0.5197339
2017-05-31 17:05:00,0.499409,0.500591
2017-05-31 17:10:00,0.4997726,0.5002274
2017-05-31 17:15:00,0.49997327,0.5000267
2017-05-31 17:20:00,0.49999872,0.5000013
2017-05-31 17:25:00,0.5000039,0.49999616
2017-05-31 17:30:00,0.5000001,0.49999985
2017-05-31 17:35:00,0.49999946,0.5000006
2017-05-31 17:40:00,0.50000006,0.4999999
2017-05-31 17:45:00,0.5000006,0.49999946
2017-05-31 17:50:00,0.5,0.50000006
2017-05-31 17:55:00,0.49999994,0.5000001
2017-05-31 18:00:00,0.49997985,0.5000202
2017-05-31 18:05:00,0.4830607,0.51693934
2017-05-31 18:10:00,0.49499628,0.50500375
2017-05-31 18:15:00,0.49833882,0.5016612
2017-05-31 18:20:00,0.50034815,0.4996519
2017-05-31 18:25:00,0.49999598,0.500004
2017-05-31 18:30:00,0.49999553,0.50000453
2017-05-31 18:35:00,0.49999696,0.50000304
2017-05-31 18:40:00,0.4999944,0.50000566
2017-05-31 18:45:00,0.49999595,0.50000405
2017-05-31 18:50:00,0.49999657,0.50000346
2017-05-31 18:55:00,0.49999753,0.5000025
2017-05-31 19:00:00,0.49999633,0.5000037
2017-05-31 19:05:00,0.49963984,0.50036013
2017-05-31 19:10:00,0.4746091,0.52539086
2017-05-31 19:15:00,0.4831116,0.51688844
2017-05-31 19:20:00,0.43276465,0.5672353
2017-05-31 19:25:00,0.35779738,0.6422026
2017-05-31 19:30:00,0.37391612,0.6260839
2017-05-31 19:35:00,0.3637984,0.63620156
2017-05-31 19:40:00,0.35794282,0.6420572
2017-05-31 19:45:00,0.37113562,0.62886435
2017-05-31 19:50:00,0.3531365,0.6468635
2017-05-31 19:55:00,0.3144577,0.6855423
2017-05-31 20:00:00,0.30559024,0.69440967
2017-05-31 20:05:00,0.29020402,0.70979595
2017-05-31 20:10:00,0.2927981,0.7072019
2017-05-31 20:15:00,0.30599412,0.69400597
2017-05-31 20:20:00,0.30327,0.69672996
2017-05-31 20:25:00,0.32240644,0.6775935
2017-05-31 20:30:00,0.32565007,0.67434996
2017-05-31 20:35:00,0.35976186,0.6402381
2017-05-31 20:40:00,0.3374178,0.6625823
2017-05-31 20:45:00,0.34403053,0.6559695
2017-05-31 20:50:00,0.31916124,0.68083876
2017-05-31 20:55:00,0.33703843,0.6629616
2017-05-31 21:00:00,0.33733374,0.66266626
2017-05-31 21:05:00,0.3353182,0.66468173
2017-05-31 21:10:00,0.38245538,0.61754465
2017-05-31 21:15:00,0.36546603,0.63453394
2017-05-31 21:20:00,0.31984818,0.6801518
2017-05-31 21:25:00,0.2994009,0.70059913
2017-05-31 21:30:00,0.30434442,0.6956556
2017-05-31 21:35:00,0.30854416,0.69145584
2017-05-31 21:40:00,0.31702608,0.6829739
2017-05-31 21:45:00,0.32064545,0.6793546
2017-05-31 21:50:00,0.30907792,0.6909221
2017-05-31 21:55:00,0.3156214,0.6843786
2017-05-31 22:00:00,0.37678003,0.62321997
2017-05-31 22:05:00,0.4282255,0.57177454
2017-05-31 22:10:00,0.45576847,0.5442315
