name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
La Maida Street,121,13382412,81,82,1,93.28,,,,residential,6,"LINESTRING (-118.4792759 34.1585624, -118.4802284 34.1585648, -118.4802834 34.1585460)",auto,1,0,,
La Maida Street,122,13382412,82,81,1,93.28,,,,residential,6,"LINESTRING (-118.4802834 34.1585460, -118.4802284 34.1585648, -118.4792759 34.1585624)",auto,1,0,,
La Maida Street,123,13382424,83,84,1,36.32,,,,residential,6,"LINESTRING (-118.4636000 34.1585110, -118.4639941 34.1585115)",auto,1,0,,
La Maida Street,124,13382424,84,83,1,36.32,,,,residential,6,"LINESTRING (-118.4639941 34.1585115, -118.4636000 34.1585110)",auto,1,0,,
La Maida Street,125,13382424,84,85,1,200.83,,,,residential,6,"LINESTRING (-118.4639941 34.1585115, -118.4648955 34.1585082, -118.4655784 34.1585105, -118.4659942 34.1585066, -118.4660137 34.1585063, -118.4661728 34.1585059)",auto,1,0,,
La Maida Street,126,13382424,85,84,1,200.83,,,,residential,6,"LINESTRING (-118.4661728 34.1585059, -118.4660137 34.1585063, -118.4659942 34.1585066, -118.4655784 34.1585105, -118.4648955 34.1585082, -118.4639941 34.1585115)",auto,1,0,,
Hesby Street,127,13390384,86,87,1,35.74,,,,residential,6,"LINESTRING (-118.4636000 34.1621360, -118.4639877 34.1621351)",auto,1,0,,
Hesby Street,128,13390384,87,86,1,35.74,,,,residential,6,"LINESTRING (-118.4639877 34.1621351, -118.4636000 34.1621360)",auto,1,0,,
Hesby Street,129,13390384,87,88,1,201.97,,,,residential,6,"LINESTRING (-118.4639877 34.1621351, -118.4654502 34.1621470, -118.4660061 34.1621439, -118.4660189 34.1621419, -118.4661786 34.1621385)",auto,1,0,,
Hesby Street,130,13390384,88,87,1,201.97,,,,residential,6,"LINESTRING (-118.4661786 34.1621385, -118.4660189 34.1621419, -118.4660061 34.1621439, -118.4654502 34.1621470, -118.4639877 34.1621351)",auto,1,0,,
Hesby Street,131,13390391,89,90,1,200.92,,,,residential,6,"LINESTRING (-118.4749175 34.1626097, -118.4750240 34.1626105, -118.4756240 34.1626151, -118.4770090 34.1626255, -118.4770973 34.1626262)",auto,1,0,,
Hesby Street,132,13390391,90,89,1,200.92,,,,residential,6,"LINESTRING (-118.4770973 34.1626262, -118.4770090 34.1626255, -118.4756240 34.1626151, -118.4750240 34.1626105, -118.4749175 34.1626097)",auto,1,0,,
Hesby Street,133,13390393,67,21,1,159.86,,,,residential,6,"LINESTRING (-118.4720765 34.1621194, -118.4721303 34.1621318, -118.4722079 34.1621370, -118.4738086 34.1621448)",auto,1,0,,
Hesby Street,134,13390393,21,67,1,159.86,,,,residential,6,"LINESTRING (-118.4738086 34.1621448, -118.4722079 34.1621370, -118.4721303 34.1621318, -118.4720765 34.1621194)",auto,1,0,,
Hesby Street,135,13390393,21,91,1,102.21,,,,residential,6,"LINESTRING (-118.4738086 34.1621448, -118.4742520 34.1621437, -118.4748115 34.1621450, -118.4749175 34.1621448)",auto,1,0,,
Hesby Street,136,13390393,91,21,1,102.21,,,,residential,6,"LINESTRING (-118.4749175 34.1621448, -118.4748115 34.1621450, -118.4742520 34.1621437, -118.4738086 34.1621448)",auto,1,0,,
Columbus Avenue,137,13393649,92,93,1,298.44,,,,residential,6,"LINESTRING (-118.4640054 34.1730544, -118.4640054 34.1731441, -118.4640077 34.1757459)",auto,1,0,,
Columbus Avenue,138,13393649,93,92,1,298.44,,,,residential,6,"LINESTRING (-118.4640077 34.1757459, -118.4640054 34.1731441, -118.4640054 34.1730544)",auto,1,0,,
Columbus Avenue,139,13393649,93,94,1,106.42,,,,residential,6,"LINESTRING (-118.4640077 34.1757459, -118.4640034 34.1758295, -118.4639933 34.1759375, -118.4639794 34.1760266, -118.4639226 34.1762805, -118.4639167 34.1763709, -118.4639177 34.1767000)",auto,1,0,,
Columbus Avenue,140,13393649,94,93,1,106.42,,,,residential,6,"LINESTRING (-118.4639177 34.1767000, -118.4639167 34.1763709, -118.4639226 34.1762805, -118.4639794 34.1760266, -118.4639933 34.1759375, -118.4640034 34.1758295, -118.4640077 34.1757459)",auto,1,0,,
Columbus Avenue,141,13393651,95,96,1,292.01,,,,residential,6,"LINESTRING (-118.4640053 34.1684896, -118.4640009 34.1710799, -118.4639804 34.1711196)",auto,1,0,,
Columbus Avenue,142,13393651,96,95,1,292.01,,,,residential,6,"LINESTRING (-118.4639804 34.1711196, -118.4640009 34.1710799, -118.4640053 34.1684896)",auto,1,0,,
Columbus Avenue,143,13393661,97,98,1,84.71,,,,residential,6,"LINESTRING (-118.4639966 34.1610941, -118.4639959 34.1603301)",auto,1,0,,
Columbus Avenue,144,13393661,98,97,1,84.71,,,,residential,6,"LINESTRING (-118.4639959 34.1603301, -118.4639966 34.1610941)",auto,1,0,,
Columbus Avenue,145,13393661,98,99,1,46.81,,,,residential,6,"LINESTRING (-118.4639959 34.1603301, -118.4639953 34.1599079)",auto,1,0,,
Columbus Avenue,146,13393661,99,98,1,46.81,,,,residential,6,"LINESTRING (-118.4639953 34.1599079, -118.4639959 34.1603301)",auto,1,0,,
Columbus Avenue,147,13393672,100,87,1,65.33,,,,residential,6,"LINESTRING (-118.4639968 34.1615460, -118.4639881 34.1620567, -118.4639877 34.1621351)",auto,1,0,,
Columbus Avenue,148,13393672,87,100,1,65.33,,,,residential,6,"LINESTRING (-118.4639877 34.1621351, -118.4639881 34.1620567, -118.4639968 34.1615460)",auto,1,0,,
Columbus Avenue,149,13393672,87,101,1,101.08,,,,residential,6,"LINESTRING (-118.4639877 34.1621351, -118.4639886 34.1622288, -118.4639965 34.1630467)",auto,1,0,,
Columbus Avenue,150,13393672,101,87,1,101.08,,,,residential,6,"LINESTRING (-118.4639965 34.1630467, -118.4639886 34.1622288, -118.4639877 34.1621351)",auto,1,0,,
Columbus Avenue,151,13393672,101,58,1,100.47,,,,residential,6,"LINESTRING (-118.4639965 34.1630467, -118.4639879 34.1639528)",auto,1,0,,
Columbus Avenue,152,13393672,58,101,1,100.47,,,,residential,6,"LINESTRING (-118.4639879 34.1639528, -118.4639965 34.1630467)",auto,1,0,,
Columbus Avenue,153,13393672,58,102,1,100.47,,,,residential,6,"LINESTRING (-118.4639879 34.1639528, -118.4639928 34.1647435, -118.4639929 34.1647532, -118.4639934 34.1648589)",auto,1,0,,
Columbus Avenue,154,13393672,102,58,1,100.47,,,,residential,6,"LINESTRING (-118.4639934 34.1648589, -118.4639929 34.1647532, -118.4639928 34.1647435, -118.4639879 34.1639528)",auto,1,0,,
Columbus Avenue,155,13393680,39,23,1,354.03,,,,residential,6,"LINESTRING (-118.4638398 34.1544152, -118.4638276 34.1563859, -118.4638547 34.1566588, -118.4639776 34.1575162, -118.4639810 34.1576010)",auto,1,0,,
Columbus Avenue,156,13393680,23,39,1,354.03,,,,residential,6,"LINESTRING (-118.4639810 34.1576010, -118.4639776 34.1575162, -118.4638547 34.1566588, -118.4638276 34.1563859, -118.4638398 34.1544152)",auto,1,0,,
Columbus Avenue,157,13393680,23,84,1,100.96,,,,residential,6,"LINESTRING (-118.4639810 34.1576010, -118.4639941 34.1585115)",auto,1,0,,
Columbus Avenue,158,13393680,84,23,1,100.96,,,,residential,6,"LINESTRING (-118.4639941 34.1585115, -118.4639810 34.1576010)",auto,1,0,,
Columbus Avenue,159,13393680,84,103,1,52.5,,,,residential,6,"LINESTRING (-118.4639941 34.1585115, -118.4639868 34.1589849)",auto,1,0,,
Columbus Avenue,160,13393680,103,84,1,52.5,,,,residential,6,"LINESTRING (-118.4639868 34.1589849, -118.4639941 34.1585115)",auto,1,0,,
Clark Street,161,13406178,104,95,1,37.35,,,,tertiary,5,"LINESTRING (-118.4636000 34.1684903, -118.4640053 34.1684896)",auto,1,0,,
Clark Street,162,13406178,95,104,1,37.35,,,,tertiary,5,"LINESTRING (-118.4640053 34.1684896, -118.4636000 34.1684903)",auto,1,0,,
Clark Street,163,13406178,95,105,1,78.48,,,,tertiary,5,"LINESTRING (-118.4640053 34.1684896, -118.4648568 34.1684881)",auto,1,0,,
Clark Street,164,13406178,105,95,1,78.48,,,,tertiary,5,"LINESTRING (-118.4648568 34.1684881, -118.4640053 34.1684896)",auto,1,0,,
Clark Street,165,13406178,105,106,1,98.56,,,,tertiary,5,"LINESTRING (-118.4648568 34.1684881, -118.4653211 34.1684854, -118.4659262 34.1684816)",auto,1,0,,
Clark Street,166,13406178,106,105,1,98.56,,,,tertiary,5,"LINESTRING (-118.4659262 34.1684816, -118.4653211 34.1684854, -118.4648568 34.1684881)",auto,1,0,,
Clark Street,167,13406178,106,107,1,23.22,,,,tertiary,5,"LINESTRING (-118.4659262 34.1684816, -118.4659986 34.1684822, -118.4661781 34.1684827)",auto,1,0,,
Clark Street,168,13406178,107,106,1,23.22,,,,tertiary,5,"LINESTRING (-118.4661781 34.1684827, -118.4659986 34.1684822, -118.4659262 34.1684816)",auto,1,0,,
Gaynor Avenue,169,13406722,78,108,1,439.18,,,,residential,6,"LINESTRING (-118.4803657 34.1608952, -118.4803705 34.1647697, -118.4803711 34.1648560)",auto,1,0,,
Gaynor Avenue,170,13406722,108,78,1,439.18,,,,residential,6,"LINESTRING (-118.4803711 34.1648560, -118.4803705 34.1647697, -118.4803657 34.1608952)",auto,1,0,,
Martha Street,171,13412035,109,92,1,37.36,,,,residential,6,"LINESTRING (-118.4636000 34.1730546, -118.4639717 34.1730545, -118.4640054 34.1730544)",auto,1,0,,
Martha Street,172,13412035,92,109,1,37.36,,,,residential,6,"LINESTRING (-118.4640054 34.1730544, -118.4639717 34.1730545, -118.4636000 34.1730546)",auto,1,0,,
Martha Street,173,13412035,92,110,1,95.23,,,,residential,6,"LINESTRING (-118.4640054 34.1730544, -118.4649501 34.1730448, -118.4650366 34.1730606)",auto,1,0,,
Martha Street,174,13412035,110,92,1,95.23,,,,residential,6,"LINESTRING (-118.4650366 34.1730606, -118.4649501 34.1730448, -118.4640054 34.1730544)",auto,1,0,,
Gloria Avenue,175,13415023,111,44,1,80.69,,40,,tertiary,5,"LINESTRING (-118.4792675 34.1561226, -118.4792687 34.1564210, -118.4792680 34.1565593, -118.4792688 34.1565896, -118.4792681 34.1565966, -118.4792703 34.1568503)",auto,1,0,,
Gloria Avenue,176,13415023,44,111,1,80.69,,40,,tertiary,5,"LINESTRING (-118.4792703 34.1568503, -118.4792681 34.1565966, -118.4792688 34.1565896, -118.4792680 34.1565593, -118.4792687 34.1564210, -118.4792675 34.1561226)",auto,1,0,,
Gloria Avenue,177,13415023,44,81,1,189.85,,40,,tertiary,5,"LINESTRING (-118.4792703 34.1568503, -118.4792718 34.1570027, -118.4792683 34.1574284, -118.4792683 34.1574794, -118.4792687 34.1579171, -118.4792747 34.1581967, -118.4792759 34.1585624)",auto,1,0,,
Gloria Avenue,178,13415023,81,44,1,189.85,,40,,tertiary,5,"LINESTRING (-118.4792759 34.1585624, -118.4792747 34.1581967, -118.4792687 34.1579171, -118.4792683 34.1574794, -118.4792683 34.1574284, -118.4792718 34.1570027, -118.4792703 34.1568503)",auto,1,0,,
Gloria Avenue,179,13415023,81,112,1,186.62,,40,,tertiary,5,"LINESTRING (-118.4792759 34.1585624, -118.4792723 34.1586388, -118.4792607 34.1588807, -118.4792607 34.1591294, -118.4792607 34.1591924, -118.4792607 34.1593917, -118.4792600 34.1597177, -118.4792607 34.1597965, -118.4792670 34.1602452)",auto,1,0,,
Gloria Avenue,180,13415023,112,81,1,186.62,,40,,tertiary,5,"LINESTRING (-118.4792670 34.1602452, -118.4792607 34.1597965, -118.4792600 34.1597177, -118.4792607 34.1593917, -118.4792607 34.1591924, -118.4792607 34.1591294, -118.4792607 34.1588807, -118.4792723 34.1586388, -118.4792759 34.1585624)",auto,1,0,,
Gloria Avenue,181,13415023,112,77,1,71.66,,40,,tertiary,5,"LINESTRING (-118.4792670 34.1602452, -118.4792774 34.1608914)",auto,1,0,,
Gloria Avenue,182,13415023,77,112,1,71.66,,40,,tertiary,5,"LINESTRING (-118.4792774 34.1608914, -118.4792670 34.1602452)",auto,1,0,,
Gloria Avenue,183,13415023,77,113,1,438.97,,40,,tertiary,5,"LINESTRING (-118.4792774 34.1608914, -118.4792716 34.1615166, -118.4792691 34.1616154, -118.4792691 34.1617748, -118.4792749 34.1622267, -118.4792719 34.1624552, -118.4792775 34.1627268, -118.4792714 34.1631041, -118.4792707 34.1636338, -118.4792722 34.1638093, -118.4792801 34.1642230, -118.4792826 34.1648501)",auto,1,0,,
Gloria Avenue,184,13415023,113,77,1,438.97,,40,,tertiary,5,"LINESTRING (-118.4792826 34.1648501, -118.4792801 34.1642230, -118.4792722 34.1638093, -118.4792707 34.1636338, -118.4792714 34.1631041, -118.4792775 34.1627268, -118.4792719 34.1624552, -118.4792749 34.1622267, -118.4792691 34.1617748, -118.4792691 34.1616154, -118.4792716 34.1615166, -118.4792774 34.1608914)",auto,1,0,,
Albers Street,185,13415225,114,115,1,79.59,,,,residential,6,"LINESTRING (-118.4661886 34.1703001, -118.4669878 34.1703027, -118.4670522 34.1703029)",auto,1,0,,
Albers Street,186,13415225,115,114,1,79.59,,,,residential,6,"LINESTRING (-118.4670522 34.1703029, -118.4669878 34.1703027, -118.4661886 34.1703001)",auto,1,0,,
Otsego Street,187,13423545,116,101,1,36.55,,,,residential,6,"LINESTRING (-118.4636000 34.1630460, -118.4639965 34.1630467)",auto,1,0,,
Otsego Street,188,13423545,101,116,1,36.55,,,,residential,6,"LINESTRING (-118.4639965 34.1630467, -118.4636000 34.1630460)",auto,1,0,,
Otsego Street,189,13423545,101,117,1,201.1,,,,residential,6,"LINESTRING (-118.4639965 34.1630467, -118.4654522 34.1630476, -118.4659802 34.1630439, -118.4660221 34.1630440, -118.4661783 34.1630438)",auto,1,0,,
Otsego Street,190,13423545,117,101,1,201.1,,,,residential,6,"LINESTRING (-118.4661783 34.1630438, -118.4660221 34.1630440, -118.4659802 34.1630439, -118.4654522 34.1630476, -118.4639965 34.1630467)",auto,1,0,,
Otsego Street,191,13423558,118,119,1,172.92,,,,residential,6,"LINESTRING (-118.4731359 34.1629854, -118.4731978 34.1630463, -118.4735920 34.1632348, -118.4736806 34.1632497, -118.4739898 34.1632511, -118.4744021 34.1632132, -118.4748043 34.1632084, -118.4749130 34.1632107)",auto,1,0,,
Otsego Street,192,13423558,119,118,1,172.92,,,,residential,6,"LINESTRING (-118.4749130 34.1632107, -118.4748043 34.1632084, -118.4744021 34.1632132, -118.4739898 34.1632511, -118.4736806 34.1632497, -118.4735920 34.1632348, -118.4731978 34.1630463, -118.4731359 34.1629854)",auto,1,0,,
Otsego Street,193,13423559,120,121,1,69.9,,,,residential,6,"LINESTRING (-118.4836416 34.1630838, -118.4837508 34.1630839, -118.4844000 34.1630875)",auto,1,0,,
Otsego Street,194,13423559,121,120,1,69.9,,,,residential,6,"LINESTRING (-118.4844000 34.1630875, -118.4837508 34.1630839, -118.4836416 34.1630838)",auto,1,0,,
Woodley Avenue,195,13425270,122,75,1,406.44,,40,,tertiary,5,"LINESTRING (-118.4836317 34.1567116, -118.4836374 34.1570139, -118.4836377 34.1571655, -118.4836335 34.1579281, -118.4836344 34.1585475, -118.4836346 34.1594840, -118.4836346 34.1596107, -118.4836396 34.1603083, -118.4836398 34.1603390, -118.4836398 34.1603771)",auto,1,0,,
Woodley Avenue,196,13425270,75,122,1,406.44,,40,,tertiary,5,"LINESTRING (-118.4836398 34.1603771, -118.4836398 34.1603390, -118.4836396 34.1603083, -118.4836346 34.1596107, -118.4836346 34.1594840, -118.4836344 34.1585475, -118.4836335 34.1579281, -118.4836377 34.1571655, -118.4836374 34.1570139, -118.4836317 34.1567116)",auto,1,0,,
Woodley Avenue,197,13425270,75,120,1,300.13,,40,,tertiary,5,"LINESTRING (-118.4836398 34.1603771, -118.4836414 34.1604461, -118.4836389 34.1608394, -118.4836399 34.1611409, -118.4836396 34.1613408, -118.4836419 34.1617021, -118.4836390 34.1621895, -118.4836401 34.1622610, -118.4836416 34.1630838)",auto,1,0,,
Woodley Avenue,198,13425270,120,75,1,300.13,,40,,tertiary,5,"LINESTRING (-118.4836416 34.1630838, -118.4836401 34.1622610, -118.4836390 34.1621895, -118.4836419 34.1617021, -118.4836396 34.1613408, -118.4836399 34.1611409, -118.4836389 34.1608394, -118.4836414 34.1604461, -118.4836398 34.1603771)",auto,1,0,,
Woodley Avenue,199,13425270,120,123,1,199.23,,40,,tertiary,5,"LINESTRING (-118.4836416 34.1630838, -118.4836442 34.1641022, -118.4836472 34.1648806)",auto,1,0,,
Woodley Avenue,200,13425270,123,120,1,199.23,,40,,tertiary,5,"LINESTRING (-118.4836472 34.1648806, -118.4836442 34.1641022, -118.4836416 34.1630838)",auto,1,0,,
Collett Avenue,201,13437231,124,125,1,270.87,,,,residential,6,"LINESTRING (-118.4825175 34.1648624, -118.4825106 34.1636129, -118.4825079 34.1632191, -118.4825203 34.1629928, -118.4825527 34.1627713, -118.4825616 34.1624215)",auto,1,0,,
Collett Avenue,202,13437231,125,124,1,270.87,,,,residential,6,"LINESTRING (-118.4825616 34.1624215, -118.4825527 34.1627713, -118.4825203 34.1629928, -118.4825079 34.1632191, -118.4825106 34.1636129, -118.4825175 34.1648624)",auto,1,0,,
Collett Avenue,203,13437235,46,126,1,237.85,,,,residential,6,"LINESTRING (-118.4824059 34.1575119, -118.4824359 34.1575587, -118.4825490 34.1589984, -118.4825486 34.1594833, -118.4825564 34.1596476)",auto,1,0,,
Collett Avenue,204,13437235,126,46,1,237.85,,,,residential,6,"LINESTRING (-118.4825564 34.1596476, -118.4825486 34.1594833, -118.4825490 34.1589984, -118.4824359 34.1575587, -118.4824059 34.1575119)",auto,1,0,,
Collett Avenue,205,13437236,127,54,1,89.09,,,,residential,6,"LINESTRING (-118.4825123 34.1540203, -118.4825156 34.1541767, -118.4825156 34.1542220, -118.4824706 34.1542673, -118.4824710 34.1542975, -118.4824713 34.1543170, -118.4824719 34.1543604, -118.4824746 34.1545716, -118.4824753 34.1546219, -118.4824666 34.1546931, -118.4824360 34.1547556, -118.4823973 34.1547930)",auto,1,0,,
Collett Avenue,206,13437236,54,127,1,89.09,,,,residential,6,"LINESTRING (-118.4823973 34.1547930, -118.4824360 34.1547556, -118.4824666 34.1546931, -118.4824753 34.1546219, -118.4824746 34.1545716, -118.4824719 34.1543604, -118.4824713 34.1543170, -118.4824710 34.1542975, -118.4824706 34.1542673, -118.4825156 34.1542220, -118.4825156 34.1541767, -118.4825123 34.1540203)",auto,1,0,,
Weddington Street,207,13438435,128,129,1,223.27,,,,residential,6,"LINESTRING (-118.4661756 34.1666724, -118.4663599 34.1666721, -118.4669731 34.1666703, -118.4673979 34.1666691, -118.4680238 34.1666680, -118.4683034 34.1666673, -118.4685980 34.1666666)",auto,1,0,,
Weddington Street,208,13438435,129,128,1,223.27,,,,residential,6,"LINESTRING (-118.4685980 34.1666666, -118.4683034 34.1666673, -118.4680238 34.1666680, -118.4673979 34.1666691, -118.4669731 34.1666703, -118.4663599 34.1666721, -118.4661756 34.1666724)",auto,1,0,,
Haskell Avenue,209,13450455,130,131,1,130.8,,,,residential,6,"LINESTRING (-118.4741754 34.1550786, -118.4741933 34.1549552, -118.4741968 34.1549176, -118.4741939 34.1546428, -118.4741937 34.1544872, -118.4741928 34.1540488, -118.4741915 34.1539000)",auto,1,0,,
Haskell Avenue,210,13450455,131,130,1,130.8,,,,residential,6,"LINESTRING (-118.4741915 34.1539000, -118.4741928 34.1540488, -118.4741937 34.1544872, -118.4741939 34.1546428, -118.4741968 34.1549176, -118.4741933 34.1549552, -118.4741754 34.1550786)",auto,1,0,,
Haskell Avenue,211,13450461,132,16,1,204.69,,48,,tertiary,5,"LINESTRING (-118.4749221 34.1551830, -118.4749065 34.1553197, -118.4749094 34.1556555, -118.4749081 34.1559476, -118.4749073 34.1563619, -118.4749072 34.1570284)",auto,1,0,,
Haskell Avenue,212,13450461,16,132,1,204.69,,48,,tertiary,5,"LINESTRING (-118.4749072 34.1570284, -118.4749073 34.1563619, -118.4749081 34.1559476, -118.4749094 34.1556555, -118.4749065 34.1553197, -118.4749221 34.1551830)",auto,1,0,,
Haskell Avenue,213,13450461,16,133,1,85.34,,48,,tertiary,5,"LINESTRING (-118.4749072 34.1570284, -118.4749129 34.1577980)",auto,1,0,,
Haskell Avenue,214,13450461,133,16,1,85.34,,48,,tertiary,5,"LINESTRING (-118.4749129 34.1577980, -118.4749072 34.1570284)",auto,1,0,,
Haskell Avenue,215,13450461,133,79,1,72.77,,48,,tertiary,5,"LINESTRING (-118.4749129 34.1577980, -118.4749078 34.1584543)",auto,1,0,,
Haskell Avenue,216,13450461,79,133,1,72.77,,48,,tertiary,5,"LINESTRING (-118.4749078 34.1584543, -118.4749129 34.1577980)",auto,1,0,,
Haskell Avenue,217,13450461,79,35,1,101.0,,48,,tertiary,5,"LINESTRING (-118.4749078 34.1584543, -118.4749125 34.1593652)",auto,1,0,,
Haskell Avenue,218,13450461,35,79,1,101.0,,48,,tertiary,5,"LINESTRING (-118.4749125 34.1593652, -118.4749078 34.1584543)",auto,1,0,,
Haskell Avenue,219,13450461,35,74,1,106.91,,48,,tertiary,5,"LINESTRING (-118.4749125 34.1593652, -118.4749166 34.1601722, -118.4749170 34.1603294)",auto,1,0,,
Haskell Avenue,220,13450461,74,35,1,106.91,,48,,tertiary,5,"LINESTRING (-118.4749170 34.1603294, -118.4749166 34.1601722, -118.4749125 34.1593652)",auto,1,0,,
Haskell Avenue,221,13450461,74,72,1,50.89,,48,,tertiary,5,"LINESTRING (-118.4749170 34.1603294, -118.4749146 34.1607884)",auto,1,0,,
Haskell Avenue,222,13450461,72,74,1,50.89,,48,,tertiary,5,"LINESTRING (-118.4749146 34.1607884, -118.4749170 34.1603294)",auto,1,0,,
Haskell Avenue,223,13450461,72,55,1,99.8,,48,,tertiary,5,"LINESTRING (-118.4749146 34.1607884, -118.4749146 34.1616885)",auto,1,0,,
Haskell Avenue,224,13450461,55,72,1,99.8,,48,,tertiary,5,"LINESTRING (-118.4749146 34.1616885, -118.4749146 34.1607884)",auto,1,0,,
Haskell Avenue,225,13450461,55,91,1,50.6,,48,,tertiary,5,"LINESTRING (-118.4749146 34.1616885, -118.4749175 34.1621448)",auto,1,0,,
Haskell Avenue,226,13450461,91,55,1,50.6,,48,,tertiary,5,"LINESTRING (-118.4749175 34.1621448, -118.4749146 34.1616885)",auto,1,0,,
Haskell Avenue,227,13450461,91,89,1,51.55,,48,,tertiary,5,"LINESTRING (-118.4749175 34.1621448, -118.4749165 34.1623614, -118.4749175 34.1626097)",auto,1,0,,
Haskell Avenue,228,13450461,89,91,1,51.55,,48,,tertiary,5,"LINESTRING (-118.4749175 34.1626097, -118.4749165 34.1623614, -118.4749175 34.1621448)",auto,1,0,,
Haskell Avenue,229,13450461,89,119,1,66.64,,48,,tertiary,5,"LINESTRING (-118.4749175 34.1626097, -118.4749178 34.1626792, -118.4749130 34.1632107)",auto,1,0,,
Haskell Avenue,230,13450461,119,89,1,66.64,,48,,tertiary,5,"LINESTRING (-118.4749130 34.1632107, -118.4749178 34.1626792, -118.4749175 34.1626097)",auto,1,0,,
Haskell Avenue,231,13450461,119,134,1,78.33,,48,,tertiary,5,"LINESTRING (-118.4749130 34.1632107, -118.4749107 34.1638407, -118.4749107 34.1639171)",auto,1,0,,
Haskell Avenue,232,13450461,134,119,1,78.33,,48,,tertiary,5,"LINESTRING (-118.4749107 34.1639171, -118.4749107 34.1638407, -118.4749130 34.1632107)",auto,1,0,,
Haskell Avenue,233,13450461,134,135,1,7.46,,48,,tertiary,5,"LINESTRING (-118.4749107 34.1639171, -118.4749100 34.1639844)",auto,1,0,,
Haskell Avenue,234,13450461,135,134,1,7.46,,48,,tertiary,5,"LINESTRING (-118.4749100 34.1639844, -118.4749107 34.1639171)",auto,1,0,,
Haskell Avenue,235,13450461,135,136,1,7.64,,48,,tertiary,5,"LINESTRING (-118.4749100 34.1639844, -118.4749095 34.1640533)",auto,1,0,,
Haskell Avenue,236,13450461,136,135,1,7.64,,48,,tertiary,5,"LINESTRING (-118.4749095 34.1640533, -118.4749100 34.1639844)",auto,1,0,,
Haskell Avenue,237,13450461,136,137,1,83.46,,48,,tertiary,5,"LINESTRING (-118.4749095 34.1640533, -118.4749095 34.1640756, -118.4749093 34.1643893, -118.4749087 34.1645241, -118.4749147 34.1647384, -118.4749197 34.1647771, -118.4749369 34.1648019)",auto,1,0,,
Haskell Avenue,238,13450461,137,136,1,83.46,,48,,tertiary,5,"LINESTRING (-118.4749369 34.1648019, -118.4749197 34.1647771, -118.4749147 34.1647384, -118.4749087 34.1645241, -118.4749093 34.1643893, -118.4749095 34.1640756, -118.4749095 34.1640533)",auto,1,0,,
Densmore Avenue,239,13457783,138,43,1,136.69,,40,,residential,6,"LINESTRING (-118.4771022 34.1554838, -118.4770903 34.1556182, -118.4770924 34.1563571, -118.4770940 34.1565712, -118.4770942 34.1566118, -118.4770946 34.1567162)",auto,1,0,,
Densmore Avenue,240,13457783,43,138,1,136.69,,40,,residential,6,"LINESTRING (-118.4770946 34.1567162, -118.4770942 34.1566118, -118.4770940 34.1565712, -118.4770924 34.1563571, -118.4770903 34.1556182, -118.4771022 34.1554838)",auto,1,0,,
Densmore Avenue,241,13457783,43,73,1,451.9,,40,,residential,6,"LINESTRING (-118.4770946 34.1567162, -118.4770941 34.1568086, -118.4770925 34.1574375, -118.4770907 34.1575767, -118.4770907 34.1576357, -118.4770943 34.1577765, -118.4770907 34.1579928, -118.4770966 34.1587602, -118.4770932 34.1591732, -118.4770949 34.1598059, -118.4770919 34.1599130, -118.4770970 34.1603621, -118.4770957 34.1607099, -118.4770958 34.1607916)",auto,1,0,,
Densmore Avenue,242,13457783,73,43,1,451.9,,40,,residential,6,"LINESTRING (-118.4770958 34.1607916, -118.4770957 34.1607099, -118.4770970 34.1603621, -118.4770919 34.1599130, -118.4770949 34.1598059, -118.4770932 34.1591732, -118.4770966 34.1587602, -118.4770907 34.1579928, -118.4770943 34.1577765, -118.4770907 34.1576357, -118.4770907 34.1575767, -118.4770925 34.1574375, -118.4770941 34.1568086, -118.4770946 34.1567162)",auto,1,0,,
Densmore Avenue,243,13457783,73,56,1,101.36,,40,,residential,6,"LINESTRING (-118.4770958 34.1607916, -118.4770948 34.1608202, -118.4770965 34.1609182, -118.4770984 34.1612085, -118.4770936 34.1617057)",auto,1,0,,
Densmore Avenue,244,13457783,56,73,1,101.36,,40,,residential,6,"LINESTRING (-118.4770936 34.1617057, -118.4770984 34.1612085, -118.4770965 34.1609182, -118.4770948 34.1608202, -118.4770958 34.1607916)",auto,1,0,,
Densmore Avenue,245,13457783,56,90,1,102.07,,40,,residential,6,"LINESTRING (-118.4770936 34.1617057, -118.4770975 34.1621784, -118.4770966 34.1622695, -118.4770973 34.1626262)",auto,1,0,,
Densmore Avenue,246,13457783,90,56,1,102.07,,40,,residential,6,"LINESTRING (-118.4770973 34.1626262, -118.4770966 34.1622695, -118.4770975 34.1621784, -118.4770936 34.1617057)",auto,1,0,,
Densmore Avenue,247,13457783,90,139,1,148.37,,40,,residential,6,"LINESTRING (-118.4770973 34.1626262, -118.4770956 34.1631541, -118.4770969 34.1632450, -118.4770916 34.1639643)",auto,1,0,,
Densmore Avenue,248,13457783,139,90,1,148.37,,40,,residential,6,"LINESTRING (-118.4770916 34.1639643, -118.4770969 34.1632450, -118.4770956 34.1631541, -118.4770973 34.1626262)",auto,1,0,,
