,straight,right
2012-06-08 17:55:00,0.45573866,0.5442613
2012-06-08 18:00:00,0.41017717,0.5898228
2012-06-08 18:05:00,0.42527804,0.57472193
2012-06-08 18:10:00,0.39636126,0.6036387
2012-06-08 18:15:00,0.38968295,0.61031705
2012-06-08 18:20:00,0.40966156,0.5903384
2012-06-08 18:25:00,0.41907984,0.58092016
2012-06-08 18:30:00,0.37076378,0.6292363
2012-06-08 18:35:00,0.39592838,0.60407156
2012-06-08 18:40:00,0.37450525,0.6254947
2012-06-08 18:45:00,0.436083,0.563917
2012-06-08 18:50:00,0.3936499,0.60635006
2012-06-08 18:55:00,0.4369215,0.56307846
2012-06-08 19:00:00,0.37372664,0.62627333
2012-06-08 19:05:00,0.40141013,0.5985899
2012-06-08 19:10:00,0.4077558,0.59224415
2012-06-08 19:15:00,0.37863752,0.62136245
2012-06-08 19:20:00,0.3761193,0.62388074
2012-06-08 19:25:00,0.37399578,0.6260042
2012-06-08 19:30:00,0.3677209,0.63227904
2012-06-08 19:35:00,0.4249082,0.5750918
2012-06-08 19:40:00,0.38486555,0.6151344
2012-06-08 19:45:00,0.4136443,0.5863557
2012-06-08 19:50:00,0.39567184,0.6043281
2012-06-08 19:55:00,0.4645643,0.5354357
2012-06-08 20:00:00,0.36867985,0.63132024
2012-06-08 20:05:00,0.40187013,0.59812987
2012-06-08 20:10:00,0.37286645,0.62713355
2012-06-08 20:15:00,0.39602458,0.6039754
2012-06-08 20:20:00,0.39150757,0.6084924
2012-06-08 20:25:00,0.39744812,0.6025519
2012-06-08 20:30:00,0.34130833,0.6586917
2012-06-08 20:35:00,0.33772445,0.66227555
2012-06-08 20:40:00,0.37642735,0.6235727
2012-06-08 20:45:00,0.32385018,0.6761498
2012-06-08 20:50:00,0.34532216,0.6546778
2012-06-08 20:55:00,0.3755303,0.6244697
2012-06-08 21:00:00,0.32988396,0.67011607
2012-06-08 21:05:00,0.36636838,0.63363165
2012-06-08 21:10:00,0.351386,0.648614
2012-06-08 21:15:00,0.31537583,0.68462414
2012-06-08 21:20:00,0.36763334,0.63236666
2012-06-08 21:25:00,0.3035384,0.69646156
2012-06-08 21:30:00,0.31715232,0.6828477
2012-06-08 21:35:00,0.3208155,0.6791845
2012-06-08 21:40:00,0.30644196,0.69355804
2012-06-08 21:45:00,0.29210305,0.70789695
2012-06-08 21:50:00,0.3206079,0.67939204
2012-06-08 21:55:00,0.30101314,0.6989868
2012-06-08 22:00:00,0.3111197,0.6888803
2012-06-08 22:05:00,0.29098395,0.7090161
2012-06-08 22:10:00,0.31365332,0.6863466
2012-06-08 22:15:00,0.3035231,0.6964769
2012-06-08 22:20:00,0.33652994,0.6634701
2012-06-08 22:25:00,0.32950148,0.6704985
2012-06-08 22:30:00,0.34674567,0.6532543
2012-06-08 22:35:00,0.29077324,0.7092268
2012-06-08 22:40:00,0.31286982,0.6871302
2012-06-08 22:45:00,0.29992568,0.7000743
2012-06-08 22:50:00,0.34963545,0.6503646
2012-06-08 22:55:00,0.35862324,0.6413768
2012-06-08 23:00:00,0.29165098,0.708349
2012-06-08 23:05:00,0.3239954,0.6760045
2012-06-08 23:10:00,0.3042919,0.69570816
2012-06-08 23:15:00,0.32953197,0.670468
2012-06-08 23:20:00,0.33554864,0.66445136
2012-06-08 23:25:00,0.29690954,0.7030905
2012-06-08 23:30:00,0.34286264,0.65713733
2012-06-08 23:35:00,0.3279652,0.67203474
2012-06-08 23:40:00,0.3519299,0.6480701
2012-06-08 23:45:00,0.30501878,0.6949812
2012-06-08 23:50:00,0.4823351,0.51766485
2012-06-08 23:55:00,0.28781024,0.7121898
2012-06-09 00:00:00,0.3393296,0.6606704
2012-06-09 00:05:00,0.32317257,0.6768274
2012-06-09 00:10:00,0.27278867,0.7272113
2012-06-09 00:15:00,0.28542906,0.7145709
2012-06-09 00:20:00,0.3673516,0.6326484
2012-06-09 00:25:00,0.29661685,0.70338315
2012-06-09 00:30:00,0.4910513,0.5089487
2012-06-09 00:35:00,0.31853575,0.6814643
2012-06-09 00:40:00,0.3598827,0.6401172
2012-06-09 00:45:00,0.27011433,0.72988564
2012-06-09 00:50:00,0.27229986,0.7277002
2012-06-09 00:55:00,0.27217248,0.7278275
2012-06-09 01:00:00,0.27195266,0.7280473
2012-06-09 01:05:00,0.2695465,0.7304535
2012-06-09 01:10:00,0.27258307,0.7274169
2012-06-09 01:15:00,0.27089965,0.72910035
2012-06-09 01:20:00,0.2699162,0.7300837
2012-06-09 01:25:00,0.27791098,0.72208905
2012-06-09 01:30:00,0.2695009,0.73049915
2012-06-09 01:35:00,0.27590156,0.72409844
2012-06-09 01:40:00,0.27179077,0.72820926
2012-06-09 01:45:00,0.27000389,0.7299962
2012-06-09 01:50:00,0.27947778,0.7205222
2012-06-09 01:55:00,0.30233955,0.6976604
2012-06-09 02:00:00,0.3369848,0.6630152
2012-06-09 02:05:00,0.27946162,0.7205383
2012-06-09 02:10:00,0.29798257,0.70201737
2012-06-09 02:15:00,0.2889208,0.71107924
2012-06-09 02:20:00,0.37993985,0.62006015
2012-06-09 02:25:00,0.27694502,0.72305495
2012-06-09 02:30:00,0.43807548,0.5619246
2012-06-09 02:35:00,0.41518167,0.5848183
2012-06-09 02:40:00,0.41206747,0.5879325
2012-06-09 02:45:00,0.26930156,0.7306984
2012-06-09 02:50:00,0.30361828,0.6963818
2012-06-09 02:55:00,0.2689646,0.7310354
2012-06-09 03:00:00,0.47198567,0.5280143
2012-06-09 03:05:00,0.49988097,0.50011903
2012-06-09 03:10:00,0.49977925,0.5002207
2012-06-09 03:15:00,0.27233878,0.7276612
2012-06-09 03:20:00,0.40686172,0.5931382
2012-06-09 03:25:00,0.49554944,0.5044506
2012-06-09 03:30:00,0.3382165,0.6617835
2012-06-09 03:35:00,0.49903497,0.500965
2012-06-09 03:40:00,0.49285454,0.50714546
2012-06-09 03:45:00,0.4609408,0.53905916
2012-06-09 03:50:00,0.4931186,0.5068814
2012-06-09 03:55:00,0.2689438,0.7310563
2012-06-09 04:00:00,0.4166584,0.5833416
2012-06-09 04:05:00,0.27903777,0.7209623
2012-06-09 04:10:00,0.499999,0.5000011
2012-06-09 04:15:00,0.32837945,0.67162055
2012-06-09 04:20:00,0.26896426,0.7310357
2012-06-09 04:25:00,0.48238337,0.5176167
2012-06-09 04:30:00,0.48192653,0.51807344
2012-06-09 04:35:00,0.26956758,0.7304325
2012-06-09 04:40:00,0.45572513,0.54427487
2012-06-09 04:45:00,0.4036792,0.5963208
2012-06-09 04:50:00,0.26895347,0.7310465
2012-06-09 04:55:00,0.49985746,0.5001426
2012-06-09 05:00:00,0.26894656,0.73105335
2012-06-09 05:05:00,0.34595567,0.65404433
2012-06-09 05:10:00,0.28245986,0.71754014
2012-06-09 05:15:00,0.39082396,0.60917604
2012-06-09 05:20:00,0.49053317,0.5094668
2012-06-09 05:25:00,0.4461467,0.55385333
2012-06-09 05:30:00,0.44583622,0.55416375
2012-06-09 05:35:00,0.40288055,0.59711945
2012-06-09 05:40:00,0.30282566,0.6971743
2012-06-09 05:45:00,0.31768265,0.6823173
2012-06-09 05:50:00,0.45993483,0.54006517
2012-06-09 05:55:00,0.44925752,0.55074245
2012-06-09 06:00:00,0.48510304,0.514897
2012-06-09 06:05:00,0.52876556,0.47123438
2012-06-09 06:10:00,0.40277478,0.5972252
2012-06-09 06:15:00,0.36617383,0.63382614
2012-06-09 06:20:00,0.43367854,0.5663215
2012-06-09 06:25:00,0.37978867,0.6202113
2012-06-09 06:30:00,0.37171715,0.62828285
2012-06-09 06:35:00,0.5258918,0.47410828
2012-06-09 06:40:00,0.45344493,0.54655516
2012-06-09 06:45:00,0.32861096,0.67138904
2012-06-09 06:50:00,0.2867932,0.71320677
2012-06-09 06:55:00,0.37922406,0.620776
2012-06-09 07:00:00,0.46846333,0.53153664
2012-06-09 07:05:00,0.36831146,0.63168854
2012-06-09 07:10:00,0.37601137,0.62398857
2012-06-09 07:15:00,0.4940434,0.5059566
2012-06-09 07:20:00,0.38033476,0.61966527
2012-06-09 07:25:00,0.46638748,0.53361255
2012-06-09 07:30:00,0.32695925,0.6730408
2012-06-09 07:35:00,0.29841223,0.70158774
2012-06-09 07:40:00,0.29949895,0.700501
2012-06-09 07:45:00,0.39524892,0.60475105
2012-06-09 07:50:00,0.47519147,0.5248085
2012-06-09 07:55:00,0.49079445,0.5092056
2012-06-09 08:00:00,0.5854374,0.41456258
2012-06-09 08:05:00,0.39160836,0.6083917
2012-06-09 08:10:00,0.5071845,0.49281543
2012-06-09 08:15:00,0.69022477,0.30977526
2012-06-09 08:20:00,0.4369146,0.56308544
2012-06-09 08:25:00,0.50222445,0.49777555
2012-06-09 08:30:00,0.49998853,0.5000115
2012-06-09 08:35:00,0.47987244,0.52012765
2012-06-09 08:40:00,0.44191957,0.5580804
2012-06-09 08:45:00,0.50825703,0.49174297
2012-06-09 08:50:00,0.43703753,0.5629625
2012-06-09 08:55:00,0.3926841,0.6073159
2012-06-09 09:00:00,0.6480588,0.35194126
2012-06-09 09:05:00,0.50114954,0.49885044
2012-06-09 09:10:00,0.575511,0.42448905
2012-06-09 09:15:00,0.4222774,0.5777226
2012-06-09 09:20:00,0.5001798,0.49982017
2012-06-09 09:25:00,0.50364286,0.4963571
2012-06-09 09:30:00,0.3993197,0.6006803
2012-06-09 09:35:00,0.4461178,0.5538822
2012-06-09 09:40:00,0.49939317,0.5006068
2012-06-09 09:45:00,0.5125205,0.4874796
2012-06-09 09:50:00,0.43868244,0.56131756
2012-06-09 09:55:00,0.38531688,0.61468303
2012-06-09 10:00:00,0.49871126,0.50128883
2012-06-09 10:05:00,0.52238345,0.47761652
2012-06-09 10:10:00,0.4779361,0.52206385
2012-06-09 10:15:00,0.5759666,0.4240334
2012-06-09 10:20:00,0.63138837,0.36861166
2012-06-09 10:25:00,0.49855828,0.5014417
2012-06-09 10:30:00,0.69078976,0.3092102
2012-06-09 10:35:00,0.49990794,0.500092
2012-06-09 10:40:00,0.51954573,0.4804543
2012-06-09 10:45:00,0.5272839,0.47271606
2012-06-09 10:50:00,0.49337402,0.50662595
2012-06-09 10:55:00,0.5834598,0.41654018
2012-06-09 11:00:00,0.71058685,0.28941315
2012-06-09 11:05:00,0.4989592,0.5010408
2012-06-09 11:10:00,0.4656331,0.5343669
2012-06-09 11:15:00,0.4641195,0.5358805
2012-06-09 11:20:00,0.32547843,0.6745215
2012-06-09 11:25:00,0.48564497,0.514355
2012-06-09 11:30:00,0.30955583,0.6904442
2012-06-09 11:35:00,0.48162815,0.5183719
2012-06-09 11:40:00,0.49857765,0.5014224
2012-06-09 11:45:00,0.49789608,0.5021039
2012-06-09 11:50:00,0.4334782,0.56652176
2012-06-09 11:55:00,0.3007804,0.6992196
2012-06-09 12:00:00,0.4943631,0.5056369
2012-06-09 12:05:00,0.4328673,0.5671328
2012-06-09 12:10:00,0.5327267,0.46727324
2012-06-09 12:15:00,0.63315964,0.3668403
2012-06-09 12:20:00,0.5092359,0.49076402
2012-06-09 12:25:00,0.49977472,0.5002253
2012-06-09 12:30:00,0.4037472,0.5962528
2012-06-09 12:35:00,0.5376281,0.46237192
2012-06-09 12:40:00,0.49830532,0.50169474
2012-06-09 12:45:00,0.49409422,0.50590575
2012-06-09 12:50:00,0.49963975,0.5003602
2012-06-09 12:55:00,0.6976301,0.3023699
2012-06-09 13:00:00,0.5029696,0.4970304
2012-06-09 13:05:00,0.3109665,0.6890335
2012-06-09 13:10:00,0.30493355,0.69506645
2012-06-09 13:15:00,0.41202188,0.58797807
2012-06-09 13:20:00,0.34042257,0.6595775
2012-06-09 13:25:00,0.32509503,0.67490494
2012-06-09 13:30:00,0.37954134,0.6204586
2012-06-09 13:35:00,0.32599884,0.6740012
2012-06-09 13:40:00,0.3601758,0.6398242
2012-06-09 13:45:00,0.33897924,0.6610207
2012-06-09 13:50:00,0.3717065,0.6282935
2012-06-09 13:55:00,0.3069854,0.6930146
2012-06-09 14:00:00,0.4137319,0.586268
2012-06-09 14:05:00,0.29635507,0.70364493
2012-06-09 14:10:00,0.46298423,0.5370158
2012-06-09 14:15:00,0.32855213,0.6714479
2012-06-09 14:20:00,0.29656124,0.7034387
2012-06-09 14:25:00,0.32400167,0.67599833
2012-06-09 14:30:00,0.41166472,0.5883353
2012-06-09 14:35:00,0.35019234,0.6498076
2012-06-09 14:40:00,0.35538393,0.64461607
2012-06-09 14:45:00,0.28676867,0.7132313
2012-06-09 14:50:00,0.33069414,0.66930586
2012-06-09 14:55:00,0.32713827,0.67286175
2012-06-09 15:00:00,0.34234062,0.6576594
2012-06-09 15:05:00,0.38442913,0.61557084
2012-06-09 15:10:00,0.44077885,0.55922115
2012-06-09 15:15:00,0.33476326,0.6652367
2012-06-09 15:20:00,0.3666095,0.6333904
2012-06-09 15:25:00,0.35928988,0.6407101
2012-06-09 15:30:00,0.3285794,0.6714206
2012-06-09 15:35:00,0.36266643,0.63733363
2012-06-09 15:40:00,0.41433564,0.58566433
2012-06-09 15:45:00,0.3950498,0.6049502
2012-06-09 15:50:00,0.36699593,0.63300407
2012-06-09 15:55:00,0.3635735,0.6364265
2012-06-09 16:00:00,0.3894317,0.61056834
2012-06-09 16:05:00,0.34316683,0.6568332
2012-06-09 16:10:00,0.34652644,0.65347356
2012-06-09 16:15:00,0.37233198,0.62766796
2012-06-09 16:20:00,0.32950574,0.6704943
2012-06-09 16:25:00,0.34551787,0.65448207
2012-06-09 16:30:00,0.35629845,0.64370155
2012-06-09 16:35:00,0.32285827,0.6771417
2012-06-09 16:40:00,0.35644418,0.6435558
2012-06-09 16:45:00,0.35153526,0.6484647
2012-06-09 16:50:00,0.3595432,0.6404568
2012-06-09 16:55:00,0.313663,0.686337
2012-06-09 17:00:00,0.37691244,0.6230876
2012-06-09 17:05:00,0.3690575,0.63094246
2012-06-09 17:10:00,0.3815834,0.61841655
2012-06-09 17:15:00,0.32390773,0.67609227
2012-06-09 17:20:00,0.42333215,0.57666785
2012-06-09 17:25:00,0.41402042,0.5859796
2012-06-09 17:30:00,0.41323912,0.5867609
2012-06-09 17:35:00,0.36023787,0.6397621
2012-06-09 17:40:00,0.41159007,0.5884099
2012-06-09 17:45:00,0.38228613,0.6177138
2012-06-09 17:50:00,0.41184473,0.58815527
2012-06-09 17:55:00,0.40971828,0.5902817
2012-06-09 18:00:00,0.42866778,0.5713323
2012-06-09 18:05:00,0.40191928,0.59808075
2012-06-09 18:10:00,0.39170524,0.6082948
2012-06-09 18:15:00,0.39058688,0.6094131
2012-06-09 18:20:00,0.3823347,0.6176653
2012-06-09 18:25:00,0.40030575,0.59969425
2012-06-09 18:30:00,0.3366712,0.66332877
2012-06-09 18:35:00,0.4371322,0.5628678
2012-06-09 18:40:00,0.3732083,0.6267917
2012-06-09 18:45:00,0.4168868,0.5831132
2012-06-09 18:50:00,0.38880038,0.6111996
2012-06-09 18:55:00,0.39615873,0.6038412
2012-06-09 19:00:00,0.37352037,0.6264797
2012-06-09 19:05:00,0.37812936,0.62187064
2012-06-09 19:10:00,0.39697802,0.603022
2012-06-09 19:15:00,0.43601978,0.5639802
2012-06-09 19:20:00,0.36401218,0.6359878
2012-06-09 19:25:00,0.37711486,0.62288517
2012-06-09 19:30:00,0.4010183,0.5989817
2012-06-09 19:35:00,0.3722517,0.62774837
2012-06-09 19:40:00,0.37242886,0.62757117
2012-06-09 19:45:00,0.41278523,0.58721477
2012-06-09 19:50:00,0.3824333,0.61756676
2012-06-09 19:55:00,0.4151395,0.5848605
2012-06-09 20:00:00,0.4171574,0.5828426
2012-06-09 20:05:00,0.35069403,0.64930606
2012-06-09 20:10:00,0.34706408,0.65293586
2012-06-09 20:15:00,0.37493762,0.6250624
2012-06-09 20:20:00,0.3321843,0.6678157
2012-06-09 20:25:00,0.42058724,0.5794128
2012-06-09 20:30:00,0.36907434,0.63092566
2012-06-09 20:35:00,0.31784588,0.6821542
2012-06-09 20:40:00,0.35409567,0.6459043
2012-06-09 20:45:00,0.34473595,0.6552641
2012-06-09 20:50:00,0.3353872,0.6646128
2012-06-09 20:55:00,0.31833887,0.6816611
2012-06-09 21:00:00,0.33992797,0.660072
2012-06-09 21:05:00,0.39220226,0.60779774
2012-06-09 21:10:00,0.38393962,0.6160604
2012-06-09 21:15:00,0.33504754,0.66495246
2012-06-09 21:20:00,0.34899572,0.65100425
2012-06-09 21:25:00,0.34728873,0.65271133
2012-06-09 21:30:00,0.3218364,0.6781636
2012-06-09 21:35:00,0.36137182,0.6386282
2012-06-09 21:40:00,0.39988956,0.6001105
2012-06-09 21:45:00,0.39471218,0.6052878
2012-06-09 21:50:00,0.34154713,0.65845287
2012-06-09 21:55:00,0.3822917,0.61770827
2012-06-09 22:00:00,0.39118877,0.60881126
2012-06-09 22:05:00,0.3601716,0.63982844
2012-06-09 22:10:00,0.32115775,0.67884225
2012-06-09 22:15:00,0.39506182,0.60493815
2012-06-09 22:20:00,0.34645092,0.6535491
2012-06-09 22:25:00,0.34463125,0.6553687
2012-06-09 22:30:00,0.41526335,0.58473665
2012-06-09 22:35:00,0.36080965,0.6391903
2012-06-09 22:40:00,0.35314283,0.64685714
2012-06-09 22:45:00,0.34294298,0.657057
2012-06-09 22:50:00,0.3378531,0.6621469
2012-06-09 22:55:00,0.29378566,0.7062143
2012-06-09 23:00:00,0.41408923,0.58591074
2012-06-09 23:05:00,0.41275692,0.5872431
2012-06-09 23:10:00,0.38578692,0.6142131
2012-06-09 23:15:00,0.29276896,0.7072311
2012-06-09 23:20:00,0.35723278,0.6427673
2012-06-09 23:25:00,0.3205359,0.6794641
2012-06-09 23:30:00,0.4300743,0.56992567
2012-06-09 23:35:00,0.39379245,0.60620755
2012-06-09 23:40:00,0.37603804,0.6239619
2012-06-09 23:45:00,0.31913283,0.6808672
2012-06-09 23:50:00,0.42250755,0.5774925
2012-06-09 23:55:00,0.34053507,0.6594649
2012-06-10 00:00:00,0.3582776,0.6417224
2012-06-10 00:05:00,0.32082823,0.67917174
2012-06-10 00:10:00,0.34503427,0.6549658
2012-06-10 00:15:00,0.30746397,0.692536
2012-06-10 00:20:00,0.3003085,0.69969153
2012-06-10 00:25:00,0.3452298,0.6547702
2012-06-10 00:30:00,0.29812637,0.7018736
2012-06-10 00:35:00,0.29816827,0.7018318
2012-06-10 00:40:00,0.32712755,0.6728724
2012-06-10 00:45:00,0.29769146,0.70230854
2012-06-10 00:50:00,0.31216273,0.68783724
2012-06-10 00:55:00,0.2893391,0.71066093
2012-06-10 01:00:00,0.3719872,0.6280128
2012-06-10 01:05:00,0.3102863,0.68971366
2012-06-10 01:10:00,0.33402297,0.665977
2012-06-10 01:15:00,0.49861085,0.50138915
2012-06-10 01:20:00,0.4101168,0.5898832
2012-06-10 01:25:00,0.31991607,0.68008393
2012-06-10 01:30:00,0.34180084,0.6581991
2012-06-10 01:35:00,0.3349256,0.66507447
2012-06-10 01:40:00,0.3860421,0.61395794
2012-06-10 01:45:00,0.30077505,0.69922495
2012-06-10 01:50:00,0.33704516,0.6629548
2012-06-10 01:55:00,0.3818119,0.6181881
2012-06-10 02:00:00,0.4648061,0.53519386
2012-06-10 02:05:00,0.46558565,0.53441435
2012-06-10 02:10:00,0.4549402,0.54505974
2012-06-10 02:15:00,0.38811722,0.61188275
2012-06-10 02:20:00,0.4268763,0.57312363
2012-06-10 02:25:00,0.40578106,0.59421897
2012-06-10 02:30:00,0.4353928,0.56460714
2012-06-10 02:35:00,0.3858039,0.6141961
2012-06-10 02:40:00,0.37617415,0.6238258
2012-06-10 02:45:00,0.47535297,0.524647
2012-06-10 02:50:00,0.47245687,0.5275431
2012-06-10 02:55:00,0.3023714,0.69762856
2012-06-10 03:00:00,0.48946688,0.51053315
2012-06-10 03:05:00,0.28408766,0.7159123
2012-06-10 03:10:00,0.40940037,0.59059966
2012-06-10 03:15:00,0.29573417,0.70426583
2012-06-10 03:20:00,0.49998236,0.50001764
2012-06-10 03:25:00,0.2764092,0.7235908
2012-06-10 03:30:00,0.4517603,0.5482397
2012-06-10 03:35:00,0.27105123,0.7289488
2012-06-10 03:40:00,0.30428362,0.6957163
2012-06-10 03:45:00,0.29993483,0.7000652
2012-06-10 03:50:00,0.2756013,0.72439873
2012-06-10 03:55:00,0.27732676,0.72267324
2012-06-10 04:00:00,0.29112062,0.7088794
2012-06-10 04:05:00,0.29752338,0.7024766
2012-06-10 04:10:00,0.30820528,0.69179463
2012-06-10 04:15:00,0.41182026,0.58817977
2012-06-10 04:20:00,0.48291886,0.5170812
2012-06-10 04:25:00,0.3734364,0.6265636
2012-06-10 04:30:00,0.3877375,0.6122625
2012-06-10 04:35:00,0.49910104,0.50089896
2012-06-10 04:40:00,0.2709363,0.7290637
2012-06-10 04:45:00,0.28376937,0.71623063
2012-06-10 04:50:00,0.47333258,0.5266675
2012-06-10 04:55:00,0.26894727,0.73105276
2012-06-10 05:00:00,0.29788396,0.70211613
2012-06-10 05:05:00,0.2689639,0.7310361
2012-06-10 05:10:00,0.4999742,0.5000258
2012-06-10 05:15:00,0.2689875,0.73101246
2012-06-10 05:20:00,0.28438947,0.7156105
2012-06-10 05:25:00,0.30587986,0.69412017
2012-06-10 05:30:00,0.29469964,0.7053004
2012-06-10 05:35:00,0.45665383,0.5433462
2012-06-10 05:40:00,0.49981406,0.50018597
2012-06-10 05:45:00,0.499006,0.500994
2012-06-10 05:50:00,0.2707517,0.7292483
2012-06-10 05:55:00,0.28104806,0.718952
2012-06-10 06:00:00,0.2689422,0.73105776
2012-06-10 06:05:00,0.4838137,0.5161863
2012-06-10 06:10:00,0.30555102,0.69444895
2012-06-10 06:15:00,0.49974197,0.50025797
2012-06-10 06:20:00,0.49999416,0.50000584
2012-06-10 06:25:00,0.28520092,0.71479905
2012-06-10 06:30:00,0.2843393,0.7156607
2012-06-10 06:35:00,0.27173203,0.7282679
2012-06-10 06:40:00,0.27378988,0.7262101
2012-06-10 06:45:00,0.43749678,0.5625032
2012-06-10 06:50:00,0.30219337,0.69780666
2012-06-10 06:55:00,0.38362157,0.6163784
2012-06-10 07:00:00,0.26900518,0.7309948
2012-06-10 07:05:00,0.28308594,0.71691406
2012-06-10 07:10:00,0.4392105,0.5607894
2012-06-10 07:15:00,0.43566757,0.5643324
2012-06-10 07:20:00,0.4784022,0.5215978
2012-06-10 07:25:00,0.46162644,0.5383736
2012-06-10 07:30:00,0.33528736,0.6647126
2012-06-10 07:35:00,0.279807,0.720193
2012-06-10 07:40:00,0.3757678,0.62423223
2012-06-10 07:45:00,0.33000776,0.6699922
2012-06-10 07:50:00,0.32857728,0.67142266
2012-06-10 07:55:00,0.4601895,0.53981054
2012-06-10 08:00:00,0.2949488,0.70505124
2012-06-10 08:05:00,0.33382484,0.6661751
2012-06-10 08:10:00,0.40741128,0.5925887
2012-06-10 08:15:00,0.29287902,0.70712095
2012-06-10 08:20:00,0.49227777,0.50772214
2012-06-10 08:25:00,0.49438182,0.5056182
2012-06-10 08:30:00,0.31358874,0.6864113
2012-06-10 08:35:00,0.27668366,0.7233164
2012-06-10 08:40:00,0.40008718,0.5999129
2012-06-10 08:45:00,0.3633981,0.6366019
2012-06-10 08:50:00,0.31789827,0.68210167
2012-06-10 08:55:00,0.380928,0.61907196
2012-06-10 09:00:00,0.35653394,0.64346606
2012-06-10 09:05:00,0.32720682,0.67279315
2012-06-10 09:10:00,0.3224245,0.6775755
2012-06-10 09:15:00,0.44086975,0.5591302
2012-06-10 09:20:00,0.44636384,0.55363613
2012-06-10 09:25:00,0.45989028,0.5401097
2012-06-10 09:30:00,0.328907,0.6710929
2012-06-10 09:35:00,0.40404984,0.5959502
2012-06-10 09:40:00,0.44906265,0.5509374
2012-06-10 09:45:00,0.31820023,0.68179977
2012-06-10 09:50:00,0.42612812,0.5738719
2012-06-10 09:55:00,0.43404752,0.5659525
2012-06-10 10:00:00,0.37033948,0.6296605
2012-06-10 10:05:00,0.45010298,0.54989696
2012-06-10 10:10:00,0.4208691,0.5791309
2012-06-10 10:15:00,0.3667672,0.63323283
2012-06-10 10:20:00,0.44521087,0.5547891
2012-06-10 10:25:00,0.38065138,0.6193486
2012-06-10 10:30:00,0.3601011,0.63989896
2012-06-10 10:35:00,0.3891831,0.6108169
2012-06-10 10:40:00,0.39893103,0.6010689
2012-06-10 10:45:00,0.32029444,0.67970556
2012-06-10 10:50:00,0.36131084,0.63868916
2012-06-10 10:55:00,0.30705726,0.6929428
2012-06-10 11:00:00,0.336952,0.663048
2012-06-10 11:05:00,0.4000302,0.5999698
2012-06-10 11:10:00,0.46525413,0.5347458
2012-06-10 11:15:00,0.34947044,0.6505296
2012-06-10 11:20:00,0.3602618,0.6397382
2012-06-10 11:25:00,0.33638564,0.6636144
2012-06-10 11:30:00,0.41948757,0.58051246
2012-06-10 11:35:00,0.35506308,0.6449369
2012-06-10 11:40:00,0.44249535,0.55750465
2012-06-10 11:45:00,0.3601047,0.6398953
2012-06-10 11:50:00,0.35106596,0.648934
2012-06-10 11:55:00,0.34638223,0.65361774
2012-06-10 12:00:00,0.40446317,0.5955368
2012-06-10 12:05:00,0.33147237,0.6685276
2012-06-10 12:10:00,0.37008464,0.62991536
2012-06-10 12:15:00,0.4115222,0.5884778
2012-06-10 12:20:00,0.42596227,0.5740378
2012-06-10 12:25:00,0.37160528,0.6283947
2012-06-10 12:30:00,0.3799602,0.62003976
2012-06-10 12:35:00,0.43361568,0.5663843
2012-06-10 12:40:00,0.31866318,0.6813368
2012-06-10 12:45:00,0.34238514,0.65761477
2012-06-10 12:50:00,0.35636407,0.643636
2012-06-10 12:55:00,0.3288344,0.67116565
2012-06-10 13:00:00,0.3567942,0.64320576
2012-06-10 13:05:00,0.3622124,0.63778764
2012-06-10 13:10:00,0.3329139,0.6670861
2012-06-10 13:15:00,0.3069577,0.6930423
2012-06-10 13:20:00,0.4038953,0.59610474
2012-06-10 13:25:00,0.3632192,0.6367808
2012-06-10 13:30:00,0.33159468,0.6684053
2012-06-10 13:35:00,0.4132871,0.58671284
2012-06-10 13:40:00,0.3680595,0.6319405
2012-06-10 13:45:00,0.3642074,0.6357926
2012-06-10 13:50:00,0.39990652,0.6000935
2012-06-10 13:55:00,0.38550574,0.6144943
2012-06-10 14:00:00,0.45840192,0.541598
2012-06-10 14:05:00,0.33243537,0.66756463
2012-06-10 14:10:00,0.36160508,0.6383949
2012-06-10 14:15:00,0.37631664,0.6236834
2012-06-10 14:20:00,0.45471063,0.54528934
2012-06-10 14:25:00,0.44895002,0.55104995
2012-06-10 14:30:00,0.37399563,0.62600434
2012-06-10 14:35:00,0.4122132,0.5877868
2012-06-10 14:40:00,0.5651068,0.43489322
2012-06-10 14:45:00,0.32090098,0.679099
2012-06-10 14:50:00,0.38286555,0.61713445
2012-06-10 14:55:00,0.39083287,0.60916716
2012-06-10 15:00:00,0.48148197,0.51851803
2012-06-10 15:05:00,0.36015,0.63984996
2012-06-10 15:10:00,0.47507244,0.5249276
2012-06-10 15:15:00,0.44564894,0.5543511
2012-06-10 15:20:00,0.27209523,0.7279048
2012-06-10 15:25:00,0.35546997,0.64453006
2012-06-10 15:30:00,0.2826953,0.7173047
2012-06-10 15:35:00,0.45556933,0.54443073
2012-06-10 15:40:00,0.37021452,0.6297855
2012-06-10 15:45:00,0.49149823,0.5085018
2012-06-10 15:50:00,0.46666425,0.5333357
2012-06-10 15:55:00,0.440311,0.559689
2012-06-10 16:00:00,0.2962978,0.7037023
2012-06-10 16:05:00,0.38861427,0.6113857
2012-06-10 16:10:00,0.30653325,0.6934668
2012-06-10 16:15:00,0.4462216,0.55377835
2012-06-10 16:20:00,0.4636018,0.5363982
2012-06-10 16:25:00,0.5147877,0.4852123
2012-06-10 16:30:00,0.27353194,0.726468
2012-06-10 16:35:00,0.31016916,0.68983084
