,straight,left
2017-06-04 16:05:00,0.49831295,0.50168705
2017-06-04 16:10:00,0.49946123,0.50053877
2017-06-04 16:15:00,0.5032692,0.4967308
2017-06-04 16:20:00,0.50030345,0.4996966
2017-06-04 16:25:00,0.49992782,0.5000721
2017-06-04 16:30:00,0.49944583,0.5005542
2017-06-04 16:35:00,0.49919558,0.5008045
2017-06-04 16:40:00,0.49883366,0.50116634
2017-06-04 16:45:00,0.49810892,0.50189114
2017-06-04 16:50:00,0.49814767,0.50185233
2017-06-04 16:55:00,0.49812156,0.50187844
2017-06-04 17:00:00,0.49927664,0.5007234
2017-06-04 17:05:00,0.49891374,0.5010863
2017-06-04 17:10:00,0.49890068,0.5010993
2017-06-04 17:15:00,0.50133663,0.49866343
2017-06-04 17:20:00,0.5007217,0.49927822
2017-06-04 17:25:00,0.49821407,0.501786
2017-06-04 17:30:00,0.4985246,0.5014754
2017-06-04 17:35:00,0.4994427,0.50055724
2017-06-04 17:40:00,0.499607,0.50039303
2017-06-04 17:45:00,0.5001283,0.4998717
2017-06-04 17:50:00,0.49958986,0.50041014
2017-06-04 17:55:00,0.49915826,0.5008418
2017-06-04 18:00:00,0.49944556,0.5005544
2017-06-04 18:05:00,0.49993056,0.50006944
2017-06-04 18:10:00,0.5010447,0.4989553
2017-06-04 18:15:00,0.50125027,0.49874976
2017-06-04 18:20:00,0.5013007,0.4986994
2017-06-04 18:25:00,0.5380516,0.4619484
2017-06-04 18:30:00,0.504219,0.49578103
2017-06-04 18:35:00,0.5046271,0.49537295
2017-06-04 18:40:00,0.5047598,0.49524018
2017-06-04 18:45:00,0.5222074,0.47779265
2017-06-04 18:50:00,0.54202616,0.45797387
2017-06-04 18:55:00,0.56757575,0.4324243
2017-06-04 19:00:00,0.5567004,0.44329962
2017-06-04 19:05:00,0.5782549,0.4217451
2017-06-04 19:10:00,0.51757705,0.482423
2017-06-04 19:15:00,0.5116959,0.48830405
2017-06-04 19:20:00,0.5662748,0.43372515
2017-06-04 19:25:00,0.65546817,0.3445318
2017-06-04 19:30:00,0.68961275,0.31038725
2017-06-04 19:35:00,0.60314435,0.39685568
2017-06-04 19:40:00,0.5925884,0.40741163
2017-06-04 19:45:00,0.54078627,0.45921373
2017-06-04 19:50:00,0.5880959,0.4119041
2017-06-04 19:55:00,0.58443385,0.4155661
2017-06-04 20:00:00,0.5381161,0.46188387
2017-06-04 20:05:00,0.50901204,0.49098793
2017-06-04 20:10:00,0.51288164,0.48711842
2017-06-04 20:15:00,0.50955516,0.4904449
2017-06-04 20:20:00,0.5197622,0.48023775
2017-06-04 20:25:00,0.56342655,0.4365734
2017-06-04 20:30:00,0.5198752,0.48012483
2017-06-04 20:35:00,0.5137426,0.48625743
2017-06-04 20:40:00,0.50656027,0.49343967
2017-06-04 20:45:00,0.5039016,0.49609837
2017-06-04 20:50:00,0.50815946,0.49184054
2017-06-04 20:55:00,0.5049064,0.49509355
2017-06-04 21:00:00,0.52277565,0.47722426
2017-06-04 21:05:00,0.5,0.5
2017-06-04 21:10:00,0.5,0.5
2017-06-04 21:15:00,0.5,0.5
2017-06-04 21:20:00,0.49999976,0.50000024
2017-06-04 21:25:00,0.49993613,0.50006384
2017-06-04 21:30:00,0.50000435,0.49999562
2017-06-04 21:35:00,0.500887,0.49911296
2017-06-04 21:40:00,0.5018474,0.49815267
2017-06-04 21:45:00,0.5062452,0.4937548
2017-06-04 21:50:00,0.5057872,0.49421275
2017-06-04 21:55:00,0.50280386,0.4971961
2017-06-04 22:00:00,0.6390365,0.36096355
2017-06-04 22:05:00,0.58419687,0.4158032
2017-06-04 22:10:00,0.58074844,0.41925153
2017-06-04 22:15:00,0.56475186,0.43524814
2017-06-04 22:20:00,0.6287377,0.37126237
2017-06-04 22:25:00,0.63263184,0.3673682
2017-06-04 22:30:00,0.53598297,0.4640171
2017-06-04 22:35:00,0.5265619,0.47343817
2017-06-04 22:40:00,0.5560071,0.44399294
2017-06-04 22:45:00,0.6878961,0.31210396
2017-06-04 22:50:00,0.6684499,0.33155015
2017-06-04 22:55:00,0.6729176,0.32708243
2017-06-04 23:00:00,0.6278089,0.37219104
2017-06-04 23:05:00,0.67699087,0.32300913
2017-06-04 23:10:00,0.643446,0.35655394
2017-06-04 23:15:00,0.6597392,0.3402608
2017-06-04 23:20:00,0.67362195,0.32637808
2017-06-04 23:25:00,0.6790659,0.32093415
2017-06-04 23:30:00,0.59732336,0.40267664
2017-06-04 23:35:00,0.6146959,0.38530412
2017-06-04 23:40:00,0.6416433,0.35835668
2017-06-04 23:45:00,0.65900093,0.34099907
2017-06-04 23:50:00,0.66887283,0.3311271
2017-06-04 23:55:00,0.62348795,0.37651208
2017-06-05 00:00:00,0.6448396,0.35516042
2017-06-05 00:05:00,0.6920801,0.30791992
2017-06-05 00:10:00,0.71289396,0.2871061
2017-06-05 00:15:00,0.6911621,0.3088379
2017-06-05 00:20:00,0.70750713,0.29249284
2017-06-05 00:25:00,0.6934472,0.3065529
2017-06-05 00:30:00,0.70512366,0.29487637
2017-06-05 00:35:00,0.71166754,0.2883325
2017-06-05 00:40:00,0.69381,0.30619004
2017-06-05 00:45:00,0.6993256,0.30067438
2017-06-05 00:50:00,0.7173231,0.2826769
2017-06-05 00:55:00,0.71261215,0.28738785
2017-06-05 01:00:00,0.69244826,0.30755168
2017-06-05 01:05:00,0.7279409,0.27205902
2017-06-05 01:10:00,0.70827144,0.29172865
2017-06-05 01:15:00,0.72728014,0.27271983
2017-06-05 01:20:00,0.7233908,0.27660912
2017-06-05 01:25:00,0.7156281,0.28437194
2017-06-05 01:30:00,0.72188455,0.27811548
2017-06-05 01:35:00,0.7024334,0.29756656
2017-06-05 01:40:00,0.7240993,0.27590075
2017-06-05 01:45:00,0.72778606,0.27221394
2017-06-05 01:50:00,0.71749717,0.2825029
2017-06-05 01:55:00,0.71590036,0.28409967
2017-06-05 02:00:00,0.6837751,0.3162249
2017-06-05 02:05:00,0.65966314,0.34033683
2017-06-05 02:10:00,0.71850175,0.28149825
2017-06-05 02:15:00,0.68844956,0.3115504
2017-06-05 02:20:00,0.7099677,0.29003233
2017-06-05 02:25:00,0.57919466,0.4208053
2017-06-05 02:30:00,0.7207496,0.27925035
2017-06-05 02:35:00,0.70467657,0.29532343
2017-06-05 02:40:00,0.56511706,0.43488288
2017-06-05 02:45:00,0.67510325,0.32489675
2017-06-05 02:50:00,0.7207477,0.27925232
2017-06-05 02:55:00,0.69197476,0.30802524
2017-06-05 03:00:00,0.6870502,0.31294972
2017-06-05 03:05:00,0.6605196,0.33948046
2017-06-05 03:10:00,0.7110042,0.28899583
2017-06-05 03:15:00,0.665412,0.33458796
2017-06-05 03:20:00,0.5455456,0.4544544
2017-06-05 03:25:00,0.5017178,0.49828222
2017-06-05 03:30:00,0.5147685,0.48523152
2017-06-05 03:35:00,0.5103156,0.48968434
2017-06-05 03:40:00,0.57648426,0.42351577
2017-06-05 03:45:00,0.6071981,0.39280194
2017-06-05 03:50:00,0.6866776,0.3133224
2017-06-05 03:55:00,0.70965433,0.29034567
2017-06-05 04:00:00,0.6116416,0.38835847
2017-06-05 04:05:00,0.54180074,0.45819926
2017-06-05 04:10:00,0.5744381,0.4255619
2017-06-05 04:15:00,0.5060444,0.49395555
2017-06-05 04:20:00,0.5999599,0.40004012
2017-06-05 04:25:00,0.68035585,0.31964418
2017-06-05 04:30:00,0.68121445,0.3187856
2017-06-05 04:35:00,0.49794227,0.50205773
2017-06-05 04:40:00,0.49924016,0.50075984
2017-06-05 04:45:00,0.5336712,0.46632874
2017-06-05 04:50:00,0.50978315,0.49021685
2017-06-05 04:55:00,0.50861305,0.49138695
2017-06-05 05:00:00,0.59520125,0.4047988
2017-06-05 05:05:00,0.7161408,0.28385916
2017-06-05 05:10:00,0.5247135,0.47528648
2017-06-05 05:15:00,0.6306745,0.36932555
2017-06-05 05:20:00,0.50054306,0.49945688
2017-06-05 05:25:00,0.72634864,0.2736513
2017-06-05 05:30:00,0.7070632,0.29293677
2017-06-05 05:35:00,0.72297,0.27702996
2017-06-05 05:40:00,0.5060963,0.4939037
2017-06-05 05:45:00,0.71913797,0.28086197
2017-06-05 05:50:00,0.7255434,0.27445665
2017-06-05 05:55:00,0.5961521,0.40384784
2017-06-05 06:00:00,0.7231569,0.27684307
2017-06-05 06:05:00,0.7262079,0.27379203
2017-06-05 06:10:00,0.70390165,0.29609832
2017-06-05 06:15:00,0.6875627,0.3124373
2017-06-05 06:20:00,0.6092022,0.39079788
2017-06-05 06:25:00,0.63040614,0.36959383
2017-06-05 06:30:00,0.62918246,0.3708175
2017-06-05 06:35:00,0.58142626,0.41857365
2017-06-05 06:40:00,0.60470235,0.3952976
2017-06-05 06:45:00,0.6085829,0.39141706
2017-06-05 06:50:00,0.59128547,0.40871456
2017-06-05 06:55:00,0.54877126,0.45122874
2017-06-05 07:00:00,0.51169956,0.48830044
2017-06-05 07:05:00,0.54189694,0.45810306
2017-06-05 07:10:00,0.50791717,0.4920828
2017-06-05 07:15:00,0.5007922,0.4992078
2017-06-05 07:20:00,0.49798462,0.5020154
2017-06-05 07:25:00,0.49911973,0.5008803
2017-06-05 07:30:00,0.44782206,0.5521779
2017-06-05 07:35:00,0.47640458,0.5235954
2017-06-05 07:40:00,0.33141243,0.66858757
2017-06-05 07:45:00,0.4300421,0.5699579
2017-06-05 07:50:00,0.48783457,0.51216537
2017-06-05 07:55:00,0.4999926,0.50000745
2017-06-05 08:00:00,0.49995092,0.50004905
2017-06-05 08:05:00,0.49975276,0.50024724
2017-06-05 08:10:00,0.49978954,0.50021046
2017-06-05 08:15:00,0.49999028,0.5000098
2017-06-05 08:20:00,0.49999934,0.5000007
2017-06-05 08:25:00,0.49999803,0.50000197
2017-06-05 08:30:00,0.49999988,0.5000001
2017-06-05 08:35:00,0.49997985,0.5000202
2017-06-05 08:40:00,0.49999756,0.5000025
2017-06-05 08:45:00,0.49999994,0.5000001
2017-06-05 08:50:00,0.5,0.50000006
2017-06-05 08:55:00,0.5,0.50000006
2017-06-05 09:00:00,0.49985823,0.50014174
2017-06-05 09:05:00,0.49996734,0.50003266
2017-06-05 09:10:00,0.49998635,0.50001365
2017-06-05 09:15:00,0.49999964,0.50000036
2017-06-05 09:20:00,0.49999994,0.50000006
2017-06-05 09:25:00,0.49997985,0.5000202
2017-06-05 09:30:00,0.49999982,0.50000024
2017-06-05 09:35:00,0.49999994,0.50000006
2017-06-05 09:40:00,0.5,0.5
2017-06-05 09:45:00,0.5,0.5
2017-06-05 09:50:00,0.5,0.5
2017-06-05 09:55:00,0.5,0.5
2017-06-05 10:00:00,0.49974868,0.5002513
2017-06-05 10:05:00,0.4902869,0.50971305
2017-06-05 10:10:00,0.49088895,0.50911105
2017-06-05 10:15:00,0.42368296,0.576317
2017-06-05 10:20:00,0.27626064,0.7237393
2017-06-05 10:25:00,0.26908922,0.73091084
2017-06-05 10:30:00,0.2693755,0.7306245
2017-06-05 10:35:00,0.39841205,0.6015879
2017-06-05 10:40:00,0.46074697,0.53925306
2017-06-05 10:45:00,0.49438998,0.50561005
2017-06-05 10:50:00,0.49626213,0.50373787
2017-06-05 10:55:00,0.49871373,0.5012862
2017-06-05 11:00:00,0.49864808,0.50135195
2017-06-05 11:05:00,0.4977022,0.50229776
2017-06-05 11:10:00,0.4982422,0.50175774
2017-06-05 11:15:00,0.49925816,0.5007418
2017-06-05 11:20:00,0.4990653,0.5009347
2017-06-05 11:25:00,0.49908707,0.50091296
2017-06-05 11:30:00,0.49866608,0.50133395
2017-06-05 11:35:00,0.49956998,0.50043
2017-06-05 11:40:00,0.49955994,0.50044006
2017-06-05 11:45:00,0.49999672,0.5000033
2017-06-05 11:50:00,0.49998707,0.500013
2017-06-05 11:55:00,0.49999374,0.5000063
2017-06-05 12:00:00,0.4999963,0.5000037
2017-06-05 12:05:00,0.4998908,0.5001092
2017-06-05 12:10:00,0.49995074,0.5000493
2017-06-05 12:15:00,0.49997693,0.5000231
2017-06-05 12:20:00,0.49997747,0.50002253
2017-06-05 12:25:00,0.4956967,0.50430334
2017-06-05 12:30:00,0.4998858,0.50011414
2017-06-05 12:35:00,0.49954224,0.5004578
2017-06-05 12:40:00,0.49991637,0.50008357
2017-06-05 12:45:00,0.49996325,0.5000367
2017-06-05 12:50:00,0.49993664,0.50006336
2017-06-05 12:55:00,0.49994904,0.500051
2017-06-05 13:00:00,0.49992338,0.50007665
2017-06-05 13:05:00,0.4999505,0.5000495
2017-06-05 13:10:00,0.49994984,0.5000502
2017-06-05 13:15:00,0.49994394,0.500056
2017-06-05 13:20:00,0.49996635,0.5000336
2017-06-05 13:25:00,0.49986905,0.500131
2017-06-05 13:30:00,0.49993348,0.50006646
2017-06-05 13:35:00,0.49976125,0.5002388
2017-06-05 13:40:00,0.4997939,0.5002061
2017-06-05 13:45:00,0.49887332,0.50112665
2017-06-05 13:50:00,0.49985787,0.50014216
2017-06-05 13:55:00,0.49988678,0.5001131
2017-06-05 14:00:00,0.49999595,0.5000041
2017-06-05 14:05:00,0.49999964,0.5000004
2017-06-05 14:10:00,0.49999118,0.5000088
2017-06-05 14:15:00,0.49999094,0.50000906
2017-06-05 14:20:00,0.49999452,0.5000055
2017-06-05 14:25:00,0.5,0.5
2017-06-05 14:30:00,0.5,0.5
2017-06-05 14:35:00,0.49999958,0.5000005
2017-06-05 14:40:00,0.49998814,0.5000119
2017-06-05 14:45:00,0.49998468,0.5000154
2017-06-05 14:50:00,0.49993744,0.5000625
2017-06-05 14:55:00,0.5000214,0.49997863
2017-06-05 15:00:00,0.50010127,0.49989876
2017-06-05 15:05:00,0.49970478,0.5002952
2017-06-05 15:10:00,0.4997078,0.50029224
2017-06-05 15:15:00,0.5007595,0.4992405
2017-06-05 15:20:00,0.5020295,0.49797058
2017-06-05 15:25:00,0.5006146,0.49938545
2017-06-05 15:30:00,0.50831836,0.4916816
2017-06-05 15:35:00,0.5004574,0.4995426
2017-06-05 15:40:00,0.5023718,0.4976282
2017-06-05 15:45:00,0.5080277,0.49197233
2017-06-05 15:50:00,0.50015223,0.49984783
2017-06-05 15:55:00,0.49976483,0.50023514
2017-06-05 16:00:00,0.5007692,0.49923083
2017-06-05 16:05:00,0.5001698,0.4998302
2017-06-05 16:10:00,0.5000239,0.49997616
2017-06-05 16:15:00,0.49993217,0.50006783
2017-06-05 16:20:00,0.4999731,0.5000269
2017-06-05 16:25:00,0.50322425,0.49677575
2017-06-05 16:30:00,0.5016905,0.49830958
2017-06-05 16:35:00,0.5006999,0.49930003
2017-06-05 16:40:00,0.5003754,0.4996246
2017-06-05 16:45:00,0.5001438,0.4998562
2017-06-05 16:50:00,0.5000808,0.4999192
2017-06-05 16:55:00,0.5003455,0.49965444
2017-06-05 17:00:00,0.5002561,0.49974385
2017-06-05 17:05:00,0.5009992,0.49900076
2017-06-05 17:10:00,0.50000626,0.49999377
2017-06-05 17:15:00,0.50142646,0.49857354
2017-06-05 17:20:00,0.50048095,0.49951905
2017-06-05 17:25:00,0.5011406,0.49885944
2017-06-05 17:30:00,0.5061326,0.49386743
2017-06-05 17:35:00,0.5113825,0.48861754
2017-06-05 17:40:00,0.5270381,0.47296193
2017-06-05 17:45:00,0.5311977,0.4688022
2017-06-05 17:50:00,0.5090923,0.49090764
2017-06-05 17:55:00,0.5084651,0.4915349
2017-06-05 18:00:00,0.534901,0.465099
2017-06-05 18:05:00,0.53233135,0.4676687
2017-06-05 18:10:00,0.51608646,0.48391354
2017-06-05 18:15:00,0.55396897,0.446031
2017-06-05 18:20:00,0.7307292,0.26927075
2017-06-05 18:25:00,0.73094803,0.269052
2017-06-05 18:30:00,0.7308878,0.2691122
2017-06-05 18:35:00,0.730851,0.26914907
2017-06-05 18:40:00,0.7307076,0.26929238
2017-06-05 18:45:00,0.7309833,0.26901674
2017-06-05 18:50:00,0.73102015,0.26897988
2017-06-05 18:55:00,0.7310566,0.26894343
2017-06-05 19:00:00,0.73105717,0.2689429
2017-06-05 19:05:00,0.73105747,0.2689425
2017-06-05 19:10:00,0.7303854,0.26961458
2017-06-05 19:15:00,0.5001795,0.49982044
2017-06-05 19:20:00,0.50912136,0.4908786
2017-06-05 19:25:00,0.57327896,0.42672098
2017-06-05 19:30:00,0.50000316,0.49999684
2017-06-05 19:35:00,0.5,0.5
2017-06-05 19:40:00,0.5,0.5
2017-06-05 19:45:00,0.5,0.5
2017-06-05 19:50:00,0.5,0.5
2017-06-05 19:55:00,0.5,0.5
2017-06-05 20:00:00,0.50000006,0.49999994
2017-06-05 20:05:00,0.5000004,0.49999964
2017-06-05 20:10:00,0.50000423,0.49999577
2017-06-05 20:15:00,0.50012267,0.49987736
2017-06-05 20:20:00,0.502227,0.49777305
2017-06-05 20:25:00,0.50593215,0.49406785
2017-06-05 20:30:00,0.5161183,0.48388174
2017-06-05 20:35:00,0.51539123,0.48460874
2017-06-05 20:40:00,0.5175182,0.48248175
2017-06-05 20:45:00,0.51170534,0.48829466
2017-06-05 20:50:00,0.5367213,0.4632787
2017-06-05 20:55:00,0.5501663,0.44983372
2017-06-05 21:00:00,0.5448202,0.4551798
2017-06-05 21:05:00,0.5464434,0.45355663
2017-06-05 21:10:00,0.549403,0.45059705
2017-06-05 21:15:00,0.61079735,0.38920262
2017-06-05 21:20:00,0.5970319,0.4029681
2017-06-05 21:25:00,0.58969766,0.41030243
2017-06-05 21:30:00,0.56489265,0.43510732
2017-06-05 21:35:00,0.55554396,0.44445607
2017-06-05 21:40:00,0.6029172,0.3970828
2017-06-05 21:45:00,0.5721874,0.42781258
2017-06-05 21:50:00,0.5599771,0.44002286
2017-06-05 21:55:00,0.5497788,0.4502212
2017-06-05 22:00:00,0.53886294,0.46113703
2017-06-05 22:05:00,0.5542458,0.4457541
2017-06-05 22:10:00,0.544574,0.45542607
2017-06-05 22:15:00,0.56711,0.43289003
2017-06-05 22:20:00,0.55014837,0.4498517
2017-06-05 22:25:00,0.6580093,0.3419907
2017-06-05 22:30:00,0.6676044,0.33239558
2017-06-05 22:35:00,0.6767343,0.32326567
2017-06-05 22:40:00,0.59570116,0.40429884
2017-06-05 22:45:00,0.6637334,0.3362666
2017-06-05 22:50:00,0.6930284,0.30697164
2017-06-05 22:55:00,0.5550363,0.44496366
2017-06-05 23:00:00,0.62514156,0.37485844
2017-06-05 23:05:00,0.7204244,0.27957562
2017-06-05 23:10:00,0.6966327,0.30336726
2017-06-05 23:15:00,0.65276873,0.34723127
2017-06-05 23:20:00,0.66577923,0.3342207
2017-06-05 23:25:00,0.6328526,0.36714745
2017-06-05 23:30:00,0.65221125,0.34778872
2017-06-05 23:35:00,0.6662646,0.33373544
2017-06-05 23:40:00,0.65743923,0.3425607
2017-06-05 23:45:00,0.611238,0.38876203
2017-06-05 23:50:00,0.7002032,0.29979676
2017-06-05 23:55:00,0.6949136,0.30508634
2017-06-06 00:00:00,0.637517,0.36248302
2017-06-06 00:05:00,0.69268566,0.30731434
2017-06-06 00:10:00,0.65536326,0.3446367
2017-06-06 00:15:00,0.68890315,0.31109682
2017-06-06 00:20:00,0.70318633,0.29681367
2017-06-06 00:25:00,0.68712753,0.3128725
2017-06-06 00:30:00,0.66274875,0.33725122
2017-06-06 00:35:00,0.6720145,0.32798555
2017-06-06 00:40:00,0.7175338,0.2824662
2017-06-06 00:45:00,0.67966086,0.3203391
2017-06-06 00:50:00,0.67818135,0.3218187
2017-06-06 00:55:00,0.6953716,0.30462834
2017-06-06 01:00:00,0.67443615,0.32556385
2017-06-06 01:05:00,0.66544884,0.33455113
2017-06-06 01:10:00,0.67288595,0.32711405
2017-06-06 01:15:00,0.6804583,0.31954166
2017-06-06 01:20:00,0.6349366,0.36506343
2017-06-06 01:25:00,0.7063323,0.2936677
2017-06-06 01:30:00,0.6891672,0.31083274
2017-06-06 01:35:00,0.7102286,0.28977144
2017-06-06 01:40:00,0.6863395,0.31366053
2017-06-06 01:45:00,0.6713942,0.3286058
2017-06-06 01:50:00,0.59104705,0.408953
2017-06-06 01:55:00,0.65386844,0.34613156
2017-06-06 02:00:00,0.674745,0.32525504
2017-06-06 02:05:00,0.6169455,0.3830545
2017-06-06 02:10:00,0.66574204,0.334258
2017-06-06 02:15:00,0.67911416,0.32088587
2017-06-06 02:20:00,0.6746189,0.3253811
2017-06-06 02:25:00,0.65405303,0.34594703
2017-06-06 02:30:00,0.67181677,0.32818317
2017-06-06 02:35:00,0.7037148,0.29628524
2017-06-06 02:40:00,0.64914167,0.3508583
2017-06-06 02:45:00,0.6739894,0.32601058
2017-06-06 02:50:00,0.6033815,0.39661846
2017-06-06 02:55:00,0.6306947,0.3693053
2017-06-06 03:00:00,0.64187247,0.3581275
2017-06-06 03:05:00,0.6073769,0.3926231
2017-06-06 03:10:00,0.5945953,0.40540466
2017-06-06 03:15:00,0.614573,0.38542697
2017-06-06 03:20:00,0.57583964,0.42416042
2017-06-06 03:25:00,0.6751013,0.32489872
2017-06-06 03:30:00,0.6246161,0.3753839
2017-06-06 03:35:00,0.49721083,0.5027892
2017-06-06 03:40:00,0.40876094,0.59123904
2017-06-06 03:45:00,0.5280517,0.4719483
2017-06-06 03:50:00,0.5426203,0.45737976
2017-06-06 03:55:00,0.52057904,0.47942096
2017-06-06 04:00:00,0.52961665,0.47038332
2017-06-06 04:05:00,0.5378597,0.46214032
2017-06-06 04:10:00,0.5708746,0.42912543
2017-06-06 04:15:00,0.59521085,0.40478912
2017-06-06 04:20:00,0.52906287,0.47093716
2017-06-06 04:25:00,0.5380207,0.46197933
2017-06-06 04:30:00,0.5508367,0.44916332
2017-06-06 04:35:00,0.5648531,0.43514693
2017-06-06 04:40:00,0.57111025,0.42888972
2017-06-06 04:45:00,0.6154731,0.38452694
2017-06-06 04:50:00,0.5580145,0.44198543
2017-06-06 04:55:00,0.57700586,0.42299417
2017-06-06 05:00:00,0.52285755,0.47714248
2017-06-06 05:05:00,0.5871261,0.4128739
2017-06-06 05:10:00,0.63027734,0.3697227
2017-06-06 05:15:00,0.5180653,0.48193473
2017-06-06 05:20:00,0.5718669,0.42813307
2017-06-06 05:25:00,0.54390574,0.45609424
2017-06-06 05:30:00,0.58782744,0.41217256
2017-06-06 05:35:00,0.59476143,0.40523854
2017-06-06 05:40:00,0.6384953,0.36150464
2017-06-06 05:45:00,0.6068886,0.39311138
2017-06-06 05:50:00,0.5730049,0.42699516
2017-06-06 05:55:00,0.6468946,0.35310543
2017-06-06 06:00:00,0.6704213,0.32957867
2017-06-06 06:05:00,0.66974944,0.33025053
2017-06-06 06:10:00,0.66304153,0.3369585
2017-06-06 06:15:00,0.65339196,0.34660804
2017-06-06 06:20:00,0.64006865,0.3599313
2017-06-06 06:25:00,0.63697326,0.36302677
2017-06-06 06:30:00,0.6510259,0.3489741
2017-06-06 06:35:00,0.6222054,0.3777946
2017-06-06 06:40:00,0.6027698,0.3972302
2017-06-06 06:45:00,0.6369287,0.3630713
2017-06-06 06:50:00,0.6494817,0.35051826
2017-06-06 06:55:00,0.68488306,0.31511697
2017-06-06 07:00:00,0.60012966,0.39987037
2017-06-06 07:05:00,0.5340421,0.46595782
2017-06-06 07:10:00,0.50865793,0.491342
2017-06-06 07:15:00,0.50954324,0.49045673
2017-06-06 07:20:00,0.5017112,0.49828878
2017-06-06 07:25:00,0.50160736,0.49839264
2017-06-06 07:30:00,0.49998924,0.5000108
2017-06-06 07:35:00,0.50005996,0.4999401
2017-06-06 07:40:00,0.50009155,0.49990842
2017-06-06 07:45:00,0.4207373,0.57926273
2017-06-06 07:50:00,0.48628885,0.51371115
2017-06-06 07:55:00,0.4989723,0.50102764
2017-06-06 08:00:00,0.47845727,0.52154267
2017-06-06 08:05:00,0.28002942,0.7199706
2017-06-06 08:10:00,0.46655536,0.5334446
2017-06-06 08:15:00,0.2920753,0.70792466
2017-06-06 08:20:00,0.37993848,0.6200615
2017-06-06 08:25:00,0.4992801,0.5007199
2017-06-06 08:30:00,0.49999988,0.5000001
2017-06-06 08:35:00,0.49999958,0.5000004
2017-06-06 08:40:00,0.4999985,0.50000155
2017-06-06 08:45:00,0.49995473,0.5000453
2017-06-06 08:50:00,0.4999997,0.5000003
2017-06-06 08:55:00,0.49997473,0.5000253
2017-06-06 09:00:00,0.49749923,0.5025008
2017-06-06 09:05:00,0.4751758,0.5248242
2017-06-06 09:10:00,0.49995798,0.5000421
2017-06-06 09:15:00,0.49998873,0.50001127
2017-06-06 09:20:00,0.49999452,0.5000055
2017-06-06 09:25:00,0.49974352,0.5002564
2017-06-06 09:30:00,0.4999988,0.50000125
2017-06-06 09:35:00,0.49999952,0.5000005
2017-06-06 09:40:00,0.49957404,0.500426
2017-06-06 09:45:00,0.48235726,0.5176427
2017-06-06 09:50:00,0.34657824,0.65342176
2017-06-06 09:55:00,0.3001081,0.69989187
2017-06-06 10:00:00,0.44658345,0.55341655
2017-06-06 10:05:00,0.4527934,0.5472066
2017-06-06 10:10:00,0.46890932,0.5310907
2017-06-06 10:15:00,0.47113618,0.5288638
2017-06-06 10:20:00,0.4914371,0.50856286
2017-06-06 10:25:00,0.46370435,0.53629565
2017-06-06 10:30:00,0.48637983,0.5136202
2017-06-06 10:35:00,0.4799896,0.5200104
2017-06-06 10:40:00,0.46409202,0.53590804
2017-06-06 10:45:00,0.48413077,0.5158692
2017-06-06 10:50:00,0.49269256,0.5073074
2017-06-06 10:55:00,0.49908304,0.50091696
2017-06-06 11:00:00,0.49833685,0.50166315
2017-06-06 11:05:00,0.494725,0.50527495
2017-06-06 11:10:00,0.49629745,0.5037026
2017-06-06 11:15:00,0.49762422,0.5023758
2017-06-06 11:20:00,0.49797064,0.50202936
2017-06-06 11:25:00,0.499419,0.50058097
2017-06-06 11:30:00,0.4979705,0.5020295
2017-06-06 11:35:00,0.49426508,0.505735
2017-06-06 11:40:00,0.49551,0.5044899
2017-06-06 11:45:00,0.4932213,0.50677866
2017-06-06 11:50:00,0.49745914,0.50254095
2017-06-06 11:55:00,0.4943016,0.50569844
2017-06-06 12:00:00,0.49749437,0.5025057
2017-06-06 12:05:00,0.49749017,0.5025098
2017-06-06 12:10:00,0.49974295,0.5002571
2017-06-06 12:15:00,0.4998628,0.5001372
2017-06-06 12:20:00,0.49882177,0.5011782
2017-06-06 12:25:00,0.50063384,0.49936616
2017-06-06 12:30:00,0.4989899,0.5010101
2017-06-06 12:35:00,0.50268847,0.4973115
2017-06-06 12:40:00,0.50465935,0.4953407
2017-06-06 12:45:00,0.50177115,0.49822888
2017-06-06 12:50:00,0.50193614,0.49806383
2017-06-06 12:55:00,0.5018945,0.49810547
2017-06-06 13:00:00,0.5026525,0.49734753
2017-06-06 13:05:00,0.5178965,0.4821036
2017-06-06 13:10:00,0.4903758,0.5096242
2017-06-06 13:15:00,0.48177803,0.51822203
2017-06-06 13:20:00,0.49435148,0.50564855
2017-06-06 13:25:00,0.49687073,0.5031293
2017-06-06 13:30:00,0.4967176,0.50328237
2017-06-06 13:35:00,0.49546275,0.50453734
2017-06-06 13:40:00,0.49282458,0.50717545
2017-06-06 13:45:00,0.4961079,0.50389206
2017-06-06 13:50:00,0.49459112,0.5054088
2017-06-06 13:55:00,0.4952163,0.50478375
2017-06-06 14:00:00,0.4967564,0.5032436
2017-06-06 14:05:00,0.49574977,0.5042502
2017-06-06 14:10:00,0.50166947,0.49833056
2017-06-06 14:15:00,0.4921903,0.5078097
2017-06-06 14:20:00,0.50457424,0.4954258
2017-06-06 14:25:00,0.5057892,0.49421075
2017-06-06 14:30:00,0.49834013,0.5016598
2017-06-06 14:35:00,0.49504888,0.50495106
2017-06-06 14:40:00,0.5081632,0.4918368
2017-06-06 14:45:00,0.5004783,0.49952167
2017-06-06 14:50:00,0.50845593,0.491544
2017-06-06 14:55:00,0.51639885,0.48360118
