,straight,right
2017-06-02 05:30:00,0.5622393,0.43776068
2017-06-02 05:35:00,0.5749471,0.42505294
2017-06-02 05:40:00,0.5668414,0.4331586
2017-06-02 05:45:00,0.6050549,0.39494506
2017-06-02 05:50:00,0.6339536,0.36604643
2017-06-02 05:55:00,0.6358438,0.3641562
2017-06-02 06:00:00,0.6414817,0.3585183
2017-06-02 06:05:00,0.5968052,0.40319481
2017-06-02 06:10:00,0.55789286,0.44210705
2017-06-02 06:15:00,0.58508146,0.41491857
2017-06-02 06:20:00,0.59736115,0.4026388
2017-06-02 06:25:00,0.60237193,0.39762807
2017-06-02 06:30:00,0.5479934,0.45200655
2017-06-02 06:35:00,0.604231,0.39576897
2017-06-02 06:40:00,0.62019336,0.37980655
2017-06-02 06:45:00,0.5668549,0.4331451
2017-06-02 06:50:00,0.57987726,0.42012268
2017-06-02 06:55:00,0.58626366,0.41373634
2017-06-02 07:00:00,0.6446002,0.35539976
2017-06-02 07:05:00,0.581997,0.41800296
2017-06-02 07:10:00,0.53484356,0.46515653
2017-06-02 07:15:00,0.5229106,0.47708935
2017-06-02 07:20:00,0.50501555,0.4949845
2017-06-02 07:25:00,0.5258626,0.47413749
2017-06-02 07:30:00,0.5083571,0.49164286
2017-06-02 07:35:00,0.5485211,0.45147887
2017-06-02 07:40:00,0.561084,0.4389161
2017-06-02 07:45:00,0.5286485,0.47135144
2017-06-02 07:50:00,0.5006996,0.49930033
2017-06-02 07:55:00,0.5241056,0.4758944
2017-06-02 08:00:00,0.5212456,0.4787544
2017-06-02 08:05:00,0.4978966,0.5021034
2017-06-02 08:10:00,0.5025731,0.49742696
2017-06-02 08:15:00,0.50133646,0.49866354
2017-06-02 08:20:00,0.49339744,0.5066025
2017-06-02 08:25:00,0.5014106,0.4985895
2017-06-02 08:30:00,0.50158834,0.49841157
2017-06-02 08:35:00,0.49632397,0.50367606
2017-06-02 08:40:00,0.49817812,0.5018218
2017-06-02 08:45:00,0.49774927,0.50225073
2017-06-02 08:50:00,0.49628985,0.50371015
2017-06-02 08:55:00,0.47872838,0.5212716
2017-06-02 09:00:00,0.45399496,0.5460051
2017-06-02 09:05:00,0.47554997,0.52445
2017-06-02 09:10:00,0.45408788,0.54591215
2017-06-02 09:15:00,0.35856324,0.6414367
2017-06-02 09:20:00,0.35842812,0.64157194
2017-06-02 09:25:00,0.40834397,0.591656
2017-06-02 09:30:00,0.43623808,0.563762
2017-06-02 09:35:00,0.35900652,0.6409935
2017-06-02 09:40:00,0.45233855,0.5476614
2017-06-02 09:45:00,0.45048437,0.54951555
2017-06-02 09:50:00,0.4422425,0.5577575
2017-06-02 09:55:00,0.47665554,0.52334446
2017-06-02 10:00:00,0.47951138,0.5204886
2017-06-02 10:05:00,0.4807895,0.5192105
2017-06-02 10:10:00,0.47437578,0.5256242
2017-06-02 10:15:00,0.49135074,0.5086492
2017-06-02 10:20:00,0.48865986,0.5113401
2017-06-02 10:25:00,0.30626866,0.69373137
2017-06-02 10:30:00,0.26919174,0.7308083
2017-06-02 10:35:00,0.35539162,0.6446084
2017-06-02 10:40:00,0.4417186,0.5582814
2017-06-02 10:45:00,0.48735702,0.5126429
2017-06-02 10:50:00,0.4894998,0.51050013
2017-06-02 10:55:00,0.48918498,0.510815
2017-06-02 11:00:00,0.49443504,0.5055649
2017-06-02 11:05:00,0.49679562,0.5032044
2017-06-02 11:10:00,0.47755694,0.5224431
2017-06-02 11:15:00,0.47923282,0.52076715
2017-06-02 11:20:00,0.49073887,0.5092612
2017-06-02 11:25:00,0.493747,0.506253
2017-06-02 11:30:00,0.48864675,0.51135325
2017-06-02 11:35:00,0.4913673,0.5086327
2017-06-02 11:40:00,0.4946111,0.5053889
2017-06-02 11:45:00,0.49386832,0.50613165
2017-06-02 11:50:00,0.4974606,0.50253934
2017-06-02 11:55:00,0.4988467,0.50115335
2017-06-02 12:00:00,0.4943519,0.5056481
2017-06-02 12:05:00,0.49537066,0.50462943
2017-06-02 12:10:00,0.49450347,0.5054965
2017-06-02 12:15:00,0.4937727,0.50622725
2017-06-02 12:20:00,0.489066,0.51093405
2017-06-02 12:25:00,0.49090338,0.5090966
2017-06-02 12:30:00,0.48121217,0.5187878
2017-06-02 12:35:00,0.49471346,0.5052865
2017-06-02 12:40:00,0.49497724,0.5050228
2017-06-02 12:45:00,0.49258855,0.5074114
2017-06-02 12:50:00,0.48745003,0.51255006
2017-06-02 12:55:00,0.4850453,0.5149547
2017-06-02 13:00:00,0.48731273,0.5126872
2017-06-02 13:05:00,0.49224412,0.50775594
2017-06-02 13:10:00,0.48999512,0.5100049
2017-06-02 13:15:00,0.49495426,0.5050458
2017-06-02 13:20:00,0.49817213,0.5018279
2017-06-02 13:25:00,0.4935327,0.50646734
2017-06-02 13:30:00,0.489998,0.510002
2017-06-02 13:35:00,0.49384698,0.506153
2017-06-02 13:40:00,0.48763713,0.5123629
2017-06-02 13:45:00,0.4857329,0.5142671
2017-06-02 13:50:00,0.48852316,0.51147693
2017-06-02 13:55:00,0.4943115,0.5056885
2017-06-02 14:00:00,0.4989161,0.50108385
2017-06-02 14:05:00,0.49428847,0.5057115
2017-06-02 14:10:00,0.49608257,0.5039174
2017-06-02 14:15:00,0.49338734,0.50661266
2017-06-02 14:20:00,0.4904105,0.5095895
2017-06-02 14:25:00,0.48688743,0.51311255
2017-06-02 14:30:00,0.49361616,0.50638384
2017-06-02 14:35:00,0.49014252,0.5098574
2017-06-02 14:40:00,0.47494292,0.525057
2017-06-02 14:45:00,0.3969353,0.60306466
2017-06-02 14:50:00,0.4370799,0.5629201
2017-06-02 14:55:00,0.48577803,0.51422197
2017-06-02 15:00:00,0.4895217,0.51047826
2017-06-02 15:05:00,0.49306872,0.50693125
2017-06-02 15:10:00,0.49167123,0.50832874
2017-06-02 15:15:00,0.47974855,0.5202515
2017-06-02 15:20:00,0.4898309,0.5101691
2017-06-02 15:25:00,0.4898648,0.51013523
2017-06-02 15:30:00,0.47600728,0.5239927
2017-06-02 15:35:00,0.48626357,0.5137364
2017-06-02 15:40:00,0.48223194,0.517768
2017-06-02 15:45:00,0.26941052,0.7305895
2017-06-02 15:50:00,0.26895732,0.7310427
2017-06-02 15:55:00,0.26916358,0.73083645
2017-06-02 16:00:00,0.27025837,0.7297416
2017-06-02 16:05:00,0.316029,0.683971
2017-06-02 16:10:00,0.2708534,0.72914654
2017-06-02 16:15:00,0.27132323,0.72867674
2017-06-02 16:20:00,0.29664543,0.7033546
2017-06-02 16:25:00,0.3324573,0.66754264
2017-06-02 16:30:00,0.42481044,0.57518953
2017-06-02 16:35:00,0.45297685,0.5470231
2017-06-02 16:40:00,0.47401503,0.525985
2017-06-02 16:45:00,0.43732032,0.56267965
2017-06-02 16:50:00,0.41898483,0.5810152
2017-06-02 16:55:00,0.43186343,0.56813663
2017-06-02 17:00:00,0.42490062,0.5750994
2017-06-02 17:05:00,0.45171437,0.54828566
2017-06-02 17:10:00,0.42824572,0.5717543
2017-06-02 17:15:00,0.4625199,0.53748006
2017-06-02 17:20:00,0.40990934,0.5900907
2017-06-02 17:25:00,0.43058088,0.56941915
2017-06-02 17:30:00,0.45206478,0.5479352
2017-06-02 17:35:00,0.47112966,0.52887034
2017-06-02 17:40:00,0.45967874,0.54032123
2017-06-02 17:45:00,0.44110146,0.5588985
2017-06-02 17:50:00,0.3977526,0.60224736
2017-06-02 17:55:00,0.45567054,0.54432946
2017-06-02 18:00:00,0.4347618,0.5652382
2017-06-02 18:05:00,0.44632727,0.5536728
2017-06-02 18:10:00,0.54159236,0.4584077
2017-06-02 18:15:00,0.5782035,0.42179644
2017-06-02 18:20:00,0.55585945,0.44414052
2017-06-02 18:25:00,0.648609,0.35139096
2017-06-02 18:30:00,0.62672037,0.37327966
2017-06-02 18:35:00,0.58659065,0.4134093
2017-06-02 18:40:00,0.60549486,0.39450514
2017-06-02 18:45:00,0.60493094,0.3950691
2017-06-02 18:50:00,0.6118674,0.3881325
2017-06-02 18:55:00,0.53987485,0.4601251
2017-06-02 19:00:00,0.4744658,0.5255342
2017-06-02 19:05:00,0.44330993,0.55669
2017-06-02 19:10:00,0.45900205,0.5409979
2017-06-02 19:15:00,0.456822,0.54317796
2017-06-02 19:20:00,0.463567,0.536433
2017-06-02 19:25:00,0.46705282,0.5329472
2017-06-02 19:30:00,0.45387614,0.54612386
2017-06-02 19:35:00,0.43531412,0.56468594
2017-06-02 19:40:00,0.38494867,0.6150514
2017-06-02 19:45:00,0.28810918,0.7118908
2017-06-02 19:50:00,0.295401,0.704599
2017-06-02 19:55:00,0.38799158,0.61200845
2017-06-02 20:00:00,0.4468479,0.55315214
2017-06-02 20:05:00,0.4885512,0.51144886
2017-06-02 20:10:00,0.47231078,0.5276893
2017-06-02 20:15:00,0.47341385,0.5265862
2017-06-02 20:20:00,0.39564198,0.604358
2017-06-02 20:25:00,0.3913569,0.6086431
2017-06-02 20:30:00,0.36986157,0.6301384
2017-06-02 20:35:00,0.38533404,0.6146659
2017-06-02 20:40:00,0.38830593,0.6116941
2017-06-02 20:45:00,0.40605658,0.5939435
2017-06-02 20:50:00,0.40496007,0.5950399
2017-06-02 20:55:00,0.3885636,0.6114364
2017-06-02 21:00:00,0.38347495,0.6165251
2017-06-02 21:05:00,0.4230232,0.5769768
2017-06-02 21:10:00,0.4012935,0.5987065
2017-06-02 21:15:00,0.3807295,0.61927044
2017-06-02 21:20:00,0.47152862,0.52847147
2017-06-02 21:25:00,0.43376788,0.5662321
2017-06-02 21:30:00,0.4191296,0.5808704
2017-06-02 21:35:00,0.4499217,0.5500783
2017-06-02 21:40:00,0.47315988,0.5268401
2017-06-02 21:45:00,0.46091267,0.53908736
2017-06-02 21:50:00,0.42178956,0.5782105
2017-06-02 21:55:00,0.45807758,0.54192245
2017-06-02 22:00:00,0.48582828,0.5141717
2017-06-02 22:05:00,0.49922547,0.5007745
2017-06-02 22:10:00,0.52233213,0.4776679
2017-06-02 22:15:00,0.563686,0.43631408
2017-06-02 22:20:00,0.51499593,0.485004
2017-06-02 22:25:00,0.51738226,0.48261774
2017-06-02 22:30:00,0.53258103,0.467419
2017-06-02 22:35:00,0.54546285,0.45453712
2017-06-02 22:40:00,0.5341012,0.46589884
2017-06-02 22:45:00,0.51551,0.48449
2017-06-02 22:50:00,0.5173616,0.4826384
2017-06-02 22:55:00,0.53662235,0.46337762
2017-06-02 23:00:00,0.5386681,0.4613319
2017-06-02 23:05:00,0.6183671,0.38163295
2017-06-02 23:10:00,0.557811,0.4421889
2017-06-02 23:15:00,0.5245578,0.4754422
2017-06-02 23:20:00,0.597876,0.40212393
2017-06-02 23:25:00,0.59603566,0.4039643
2017-06-02 23:30:00,0.53389937,0.4661006
2017-06-02 23:35:00,0.60101736,0.3989827
2017-06-02 23:40:00,0.5576005,0.4423995
2017-06-02 23:45:00,0.5749365,0.4250635
2017-06-02 23:50:00,0.5805293,0.41947073
2017-06-02 23:55:00,0.5840062,0.41599378
2017-06-03 00:00:00,0.5319197,0.46808025
2017-06-03 00:05:00,0.5039085,0.4960915
2017-06-03 00:10:00,0.52494836,0.4750516
2017-06-03 00:15:00,0.5565835,0.4434165
2017-06-03 00:20:00,0.58259106,0.41740894
2017-06-03 00:25:00,0.5125123,0.4874877
2017-06-03 00:30:00,0.53759503,0.46240494
2017-06-03 00:35:00,0.54112554,0.4588745
2017-06-03 00:40:00,0.5070169,0.49298304
2017-06-03 00:45:00,0.56753534,0.4324647
2017-06-03 00:50:00,0.5485052,0.45149478
2017-06-03 00:55:00,0.6010344,0.39896563
2017-06-03 01:00:00,0.60587436,0.3941256
2017-06-03 01:05:00,0.6198066,0.3801934
2017-06-03 01:10:00,0.5581959,0.4418041
2017-06-03 01:15:00,0.6232008,0.37679917
2017-06-03 01:20:00,0.6001354,0.39986458
2017-06-03 01:25:00,0.51766646,0.48233357
2017-06-03 01:30:00,0.5206622,0.47933778
2017-06-03 01:35:00,0.65343153,0.3465685
2017-06-03 01:40:00,0.61369973,0.38630018
2017-06-03 01:45:00,0.70960814,0.29039183
2017-06-03 01:50:00,0.6785704,0.32142964
2017-06-03 01:55:00,0.68844664,0.3115534
2017-06-03 02:00:00,0.64973104,0.35026896
2017-06-03 02:05:00,0.6409666,0.35903344
2017-06-03 02:10:00,0.6684766,0.3315234
2017-06-03 02:15:00,0.63973486,0.36026517
2017-06-03 02:20:00,0.63278824,0.3672117
2017-06-03 02:25:00,0.58315843,0.41684157
2017-06-03 02:30:00,0.68759173,0.31240827
2017-06-03 02:35:00,0.6564328,0.3435672
2017-06-03 02:40:00,0.7108738,0.2891262
2017-06-03 02:45:00,0.6362028,0.36379716
2017-06-03 02:50:00,0.58284265,0.41715738
2017-06-03 02:55:00,0.68146,0.31853995
2017-06-03 03:00:00,0.6720131,0.3279869
2017-06-03 03:05:00,0.72338074,0.27661926
2017-06-03 03:10:00,0.6668359,0.33316407
2017-06-03 03:15:00,0.59625554,0.4037445
2017-06-03 03:20:00,0.6481298,0.35187024
2017-06-03 03:25:00,0.527782,0.47221795
2017-06-03 03:30:00,0.5382175,0.46178254
2017-06-03 03:35:00,0.67883307,0.32116693
2017-06-03 03:40:00,0.5901451,0.40985495
2017-06-03 03:45:00,0.70235974,0.29764026
2017-06-03 03:50:00,0.5984754,0.40152463
2017-06-03 03:55:00,0.7245941,0.27540588
2017-06-03 04:00:00,0.55716604,0.442834
2017-06-03 04:05:00,0.7129464,0.28705359
2017-06-03 04:10:00,0.49974772,0.5002523
2017-06-03 04:15:00,0.722522,0.277478
2017-06-03 04:20:00,0.69523674,0.30476335
2017-06-03 04:25:00,0.6504625,0.34953743
2017-06-03 04:30:00,0.49960828,0.5003917
2017-06-03 04:35:00,0.54876405,0.4512359
2017-06-03 04:40:00,0.5649071,0.43509296
2017-06-03 04:45:00,0.5376992,0.4623008
2017-06-03 04:50:00,0.60944843,0.3905515
2017-06-03 04:55:00,0.61699325,0.38300675
2017-06-03 05:00:00,0.6740591,0.3259409
2017-06-03 05:05:00,0.66714716,0.33285287
2017-06-03 05:10:00,0.4959281,0.5040719
2017-06-03 05:15:00,0.6643487,0.33565128
2017-06-03 05:20:00,0.49306783,0.50693214
2017-06-03 05:25:00,0.63131744,0.3686825
2017-06-03 05:30:00,0.6645252,0.3354748
2017-06-03 05:35:00,0.70135736,0.29864264
2017-06-03 05:40:00,0.5489642,0.45103577
2017-06-03 05:45:00,0.7077699,0.29223016
2017-06-03 05:50:00,0.6145885,0.38541156
2017-06-03 05:55:00,0.7091128,0.2908872
2017-06-03 06:00:00,0.6021888,0.39781126
2017-06-03 06:05:00,0.71535325,0.28464675
2017-06-03 06:10:00,0.6649577,0.33504227
2017-06-03 06:15:00,0.6944608,0.3055392
2017-06-03 06:20:00,0.6536939,0.3463061
2017-06-03 06:25:00,0.6309685,0.36903146
2017-06-03 06:30:00,0.61389214,0.38610783
2017-06-03 06:35:00,0.59321094,0.40678903
2017-06-03 06:40:00,0.5846221,0.41537786
2017-06-03 06:45:00,0.6078601,0.3921399
2017-06-03 06:50:00,0.5879154,0.41208458
2017-06-03 06:55:00,0.6068237,0.39317632
2017-06-03 07:00:00,0.64559376,0.3544062
2017-06-03 07:05:00,0.6575978,0.34240222
2017-06-03 07:10:00,0.6615666,0.33843333
2017-06-03 07:15:00,0.64177567,0.35822433
2017-06-03 07:20:00,0.6174328,0.38256732
2017-06-03 07:25:00,0.52270097,0.4772991
2017-06-03 07:30:00,0.6615542,0.33844578
2017-06-03 07:35:00,0.6215181,0.378482
2017-06-03 07:40:00,0.6006534,0.39934653
2017-06-03 07:45:00,0.61465836,0.38534164
2017-06-03 07:50:00,0.6113598,0.38864022
2017-06-03 07:55:00,0.6473323,0.35266766
2017-06-03 08:00:00,0.64421856,0.35578147
2017-06-03 08:05:00,0.6679576,0.33204243
2017-06-03 08:10:00,0.64744574,0.35255426
2017-06-03 08:15:00,0.60326916,0.39673084
2017-06-03 08:20:00,0.5268541,0.4731459
2017-06-03 08:25:00,0.61585,0.38415003
2017-06-03 08:30:00,0.63762915,0.36237088
2017-06-03 08:35:00,0.56480235,0.43519768
2017-06-03 08:40:00,0.5448242,0.45517582
2017-06-03 08:45:00,0.5600316,0.4399684
2017-06-03 08:50:00,0.5142038,0.4857962
2017-06-03 08:55:00,0.53488964,0.4651103
2017-06-03 09:00:00,0.52985865,0.47014135
2017-06-03 09:05:00,0.6334248,0.36657524
2017-06-03 09:10:00,0.5314025,0.4685975
2017-06-03 09:15:00,0.5056921,0.49430785
2017-06-03 09:20:00,0.51956344,0.48043662
2017-06-03 09:25:00,0.50349295,0.49650714
2017-06-03 09:30:00,0.50796133,0.4920386
2017-06-03 09:35:00,0.51518446,0.48481563
2017-06-03 09:40:00,0.5039349,0.49606502
2017-06-03 09:45:00,0.50820696,0.49179313
2017-06-03 09:50:00,0.53526556,0.46473446
2017-06-03 09:55:00,0.5711706,0.42882943
2017-06-03 10:00:00,0.4836524,0.5163475
2017-06-03 10:05:00,0.49032623,0.5096738
2017-06-03 10:10:00,0.47861415,0.5213859
2017-06-03 10:15:00,0.4991943,0.5008057
2017-06-03 10:20:00,0.4988422,0.5011578
2017-06-03 10:25:00,0.49821582,0.5017841
2017-06-03 10:30:00,0.49914008,0.50086
2017-06-03 10:35:00,0.49875572,0.5012443
2017-06-03 10:40:00,0.4884753,0.5115247
2017-06-03 10:45:00,0.4981661,0.50183386
2017-06-03 10:50:00,0.49952018,0.5004799
2017-06-03 10:55:00,0.49741685,0.50258315
2017-06-03 11:00:00,0.50114816,0.49885184
2017-06-03 11:05:00,0.49638048,0.5036195
2017-06-03 11:10:00,0.49838307,0.50161684
2017-06-03 11:15:00,0.48229674,0.5177033
2017-06-03 11:20:00,0.4894567,0.5105432
2017-06-03 11:25:00,0.49199226,0.50800776
2017-06-03 11:30:00,0.48445916,0.51554084
2017-06-03 11:35:00,0.49533173,0.50466824
2017-06-03 11:40:00,0.49642217,0.50357777
2017-06-03 11:45:00,0.4948326,0.50516737
2017-06-03 11:50:00,0.4921225,0.5078775
2017-06-03 11:55:00,0.48574355,0.5142565
2017-06-03 12:00:00,0.48204353,0.5179565
2017-06-03 12:05:00,0.485333,0.5146671
2017-06-03 12:10:00,0.48976913,0.51023084
2017-06-03 12:15:00,0.49758172,0.5024183
2017-06-03 12:20:00,0.4744484,0.52555156
2017-06-03 12:25:00,0.47071323,0.5292868
2017-06-03 12:30:00,0.48415372,0.51584625
2017-06-03 12:35:00,0.47292054,0.52707946
2017-06-03 12:40:00,0.45127112,0.5487289
2017-06-03 12:45:00,0.47784758,0.5221524
2017-06-03 12:50:00,0.49002078,0.5099792
2017-06-03 12:55:00,0.4679264,0.5320736
2017-06-03 13:00:00,0.4676819,0.53231806
2017-06-03 13:05:00,0.4823932,0.51760685
2017-06-03 13:10:00,0.4806949,0.5193051
2017-06-03 13:15:00,0.4585901,0.54140997
2017-06-03 13:20:00,0.44481534,0.55518466
2017-06-03 13:25:00,0.42573214,0.57426786
2017-06-03 13:30:00,0.44656882,0.5534312
2017-06-03 13:35:00,0.4335778,0.56642216
2017-06-03 13:40:00,0.45821878,0.5417812
2017-06-03 13:45:00,0.3917804,0.6082196
2017-06-03 13:50:00,0.48431477,0.51568526
2017-06-03 13:55:00,0.46563882,0.5343612
2017-06-03 14:00:00,0.49126196,0.5087381
2017-06-03 14:05:00,0.47263038,0.52736956
2017-06-03 14:10:00,0.4866765,0.5133235
2017-06-03 14:15:00,0.48609236,0.51390755
2017-06-03 14:20:00,0.47404978,0.5259502
2017-06-03 14:25:00,0.46939102,0.530609
2017-06-03 14:30:00,0.4814524,0.51854753
2017-06-03 14:35:00,0.44352594,0.55647403
2017-06-03 14:40:00,0.46092474,0.53907526
2017-06-03 14:45:00,0.48062024,0.5193798
2017-06-03 14:50:00,0.48683447,0.51316553
2017-06-03 14:55:00,0.49278384,0.5072161
2017-06-03 15:00:00,0.49413157,0.5058684
2017-06-03 15:05:00,0.4966928,0.5033072
2017-06-03 15:10:00,0.49715304,0.5028469
2017-06-03 15:15:00,0.48740205,0.51259804
2017-06-03 15:20:00,0.48395172,0.51604825
2017-06-03 15:25:00,0.4894716,0.51052845
2017-06-03 15:30:00,0.49077222,0.5092277
2017-06-03 15:35:00,0.4653297,0.5346703
2017-06-03 15:40:00,0.45279172,0.54720825
2017-06-03 15:45:00,0.483053,0.51694703
2017-06-03 15:50:00,0.48854893,0.511451
2017-06-03 15:55:00,0.46533528,0.53466475
2017-06-03 16:00:00,0.4635432,0.53645676
2017-06-03 16:05:00,0.4801357,0.5198643
2017-06-03 16:10:00,0.464592,0.53540796
2017-06-03 16:15:00,0.47508186,0.52491814
2017-06-03 16:20:00,0.48802394,0.5119761
2017-06-03 16:25:00,0.49683577,0.50316423
2017-06-03 16:30:00,0.49750772,0.50249225
2017-06-03 16:35:00,0.49704686,0.5029532
2017-06-03 16:40:00,0.47270477,0.5272953
2017-06-03 16:45:00,0.4974488,0.50255114
2017-06-03 16:50:00,0.4941381,0.5058619
2017-06-03 16:55:00,0.486087,0.513913
2017-06-03 17:00:00,0.48128545,0.51871455
2017-06-03 17:05:00,0.46700963,0.53299034
2017-06-03 17:10:00,0.47034174,0.52965826
2017-06-03 17:15:00,0.43365595,0.5663441
2017-06-03 17:20:00,0.4632386,0.5367614
2017-06-03 17:25:00,0.42745408,0.5725459
2017-06-03 17:30:00,0.4551765,0.54482347
2017-06-03 17:35:00,0.46218324,0.5378167
2017-06-03 17:40:00,0.45140132,0.54859865
2017-06-03 17:45:00,0.48118824,0.51881176
2017-06-03 17:50:00,0.43537214,0.5646279
2017-06-03 17:55:00,0.4658599,0.53414017
2017-06-03 18:00:00,0.40542805,0.59457195
2017-06-03 18:05:00,0.39642936,0.60357064
2017-06-03 18:10:00,0.33756474,0.6624353
2017-06-03 18:15:00,0.40750957,0.5924905
2017-06-03 18:20:00,0.45774564,0.5422543
2017-06-03 18:25:00,0.45318997,0.54681003
2017-06-03 18:30:00,0.38971964,0.61028033
2017-06-03 18:35:00,0.39428964,0.6057104
2017-06-03 18:40:00,0.4293719,0.57062817
2017-06-03 18:45:00,0.3682688,0.63173115
2017-06-03 18:50:00,0.33801362,0.66198635
2017-06-03 18:55:00,0.33652914,0.6634708
2017-06-03 19:00:00,0.34482515,0.6551748
2017-06-03 19:05:00,0.46456116,0.53543884
2017-06-03 19:10:00,0.4585579,0.5414421
2017-06-03 19:15:00,0.4817215,0.5182785
2017-06-03 19:20:00,0.4503106,0.5496894
2017-06-03 19:25:00,0.43071622,0.5692838
2017-06-03 19:30:00,0.43021458,0.5697854
2017-06-03 19:35:00,0.40744206,0.5925579
2017-06-03 19:40:00,0.4396798,0.5603202
2017-06-03 19:45:00,0.38208985,0.61791015
2017-06-03 19:50:00,0.38692394,0.61307603
2017-06-03 19:55:00,0.36609083,0.6339092
2017-06-03 20:00:00,0.396246,0.60375404
2017-06-03 20:05:00,0.36871603,0.63128394
2017-06-03 20:10:00,0.4318757,0.5681243
2017-06-03 20:15:00,0.39408097,0.60591906
2017-06-03 20:20:00,0.40846375,0.5915362
2017-06-03 20:25:00,0.47942168,0.5205784
2017-06-03 20:30:00,0.42594346,0.57405657
2017-06-03 20:35:00,0.39750645,0.6024935
2017-06-03 20:40:00,0.45748323,0.5425168
2017-06-03 20:45:00,0.47458342,0.52541655
2017-06-03 20:50:00,0.4705718,0.5294281
2017-06-03 20:55:00,0.4627207,0.5372793
2017-06-03 21:00:00,0.46135923,0.53864074
2017-06-03 21:05:00,0.442268,0.55773205
2017-06-03 21:10:00,0.46256703,0.537433
2017-06-03 21:15:00,0.45195746,0.5480425
2017-06-03 21:20:00,0.45450905,0.545491
2017-06-03 21:25:00,0.48470417,0.5152959
2017-06-03 21:30:00,0.43115467,0.56884533
2017-06-03 21:35:00,0.4796223,0.5203777
2017-06-03 21:40:00,0.44203162,0.5579684
2017-06-03 21:45:00,0.42952484,0.57047516
2017-06-03 21:50:00,0.47925857,0.5207414
2017-06-03 21:55:00,0.44897208,0.5510279
2017-06-03 22:00:00,0.52094334,0.47905663
2017-06-03 22:05:00,0.5326786,0.46732134
2017-06-03 22:10:00,0.51748455,0.48251548
2017-06-03 22:15:00,0.5192357,0.48076442
2017-06-03 22:20:00,0.53752434,0.46247566
2017-06-03 22:25:00,0.54586905,0.45413095
2017-06-03 22:30:00,0.5132474,0.48675272
2017-06-03 22:35:00,0.64327085,0.35672915
2017-06-03 22:40:00,0.5435605,0.4564395
2017-06-03 22:45:00,0.5962469,0.40375307
2017-06-03 22:50:00,0.59690577,0.40309423
2017-06-03 22:55:00,0.5319975,0.46800247
2017-06-03 23:00:00,0.6441169,0.3558831
2017-06-03 23:05:00,0.6946747,0.3053253
2017-06-03 23:10:00,0.6323636,0.3676364
2017-06-03 23:15:00,0.70976275,0.29023725
2017-06-03 23:20:00,0.71745783,0.2825422
2017-06-03 23:25:00,0.7108519,0.28914803
2017-06-03 23:30:00,0.6869551,0.31304488
2017-06-03 23:35:00,0.70101917,0.2989808
2017-06-03 23:40:00,0.68433553,0.31566444
2017-06-03 23:45:00,0.7266274,0.27337262
2017-06-03 23:50:00,0.720178,0.27982205
2017-06-03 23:55:00,0.6371003,0.3628997
2017-06-04 00:00:00,0.65293473,0.34706524
2017-06-04 00:05:00,0.66784,0.33216
2017-06-04 00:10:00,0.67668074,0.32331923
2017-06-04 00:15:00,0.68627137,0.31372863
2017-06-04 00:20:00,0.6845029,0.31549713
2017-06-04 00:25:00,0.70934767,0.2906523
2017-06-04 00:30:00,0.5741449,0.42585507
2017-06-04 00:35:00,0.5131038,0.4868962
2017-06-04 00:40:00,0.5877357,0.4122643
2017-06-04 00:45:00,0.7006144,0.29938564
2017-06-04 00:50:00,0.7156717,0.28432828
2017-06-04 00:55:00,0.71100277,0.28899726
2017-06-04 01:00:00,0.6103542,0.38964576
2017-06-04 01:05:00,0.72008336,0.2799166
2017-06-04 01:10:00,0.7094529,0.29054716
2017-06-04 01:15:00,0.72022444,0.2797756
2017-06-04 01:20:00,0.7101574,0.28984258
2017-06-04 01:25:00,0.5638482,0.43615177
2017-06-04 01:30:00,0.68960863,0.31039134
2017-06-04 01:35:00,0.6405549,0.3594451
2017-06-04 01:40:00,0.5420579,0.4579421
2017-06-04 01:45:00,0.55812794,0.44187203
2017-06-04 01:50:00,0.52053285,0.47946712
2017-06-04 01:55:00,0.5718926,0.42810732
2017-06-04 02:00:00,0.64928377,0.35071623
2017-06-04 02:05:00,0.7097622,0.29023775
2017-06-04 02:10:00,0.6528416,0.3471584
2017-06-04 02:15:00,0.68295187,0.31704813
2017-06-04 02:20:00,0.70529723,0.29470274
2017-06-04 02:25:00,0.70151454,0.2984854
2017-06-04 02:30:00,0.66375095,0.336249
2017-06-04 02:35:00,0.62446827,0.37553173
2017-06-04 02:40:00,0.6278995,0.37210044
2017-06-04 02:45:00,0.6393173,0.36068273
2017-06-04 02:50:00,0.6078029,0.3921971
2017-06-04 02:55:00,0.62553227,0.37446773
2017-06-04 03:00:00,0.61305445,0.38694558
2017-06-04 03:05:00,0.53320044,0.4667996
2017-06-04 03:10:00,0.5548961,0.4451038
2017-06-04 03:15:00,0.6181974,0.3818026
2017-06-04 03:20:00,0.6332387,0.3667613
2017-06-04 03:25:00,0.70047146,0.29952857
2017-06-04 03:30:00,0.5540988,0.44590122
2017-06-04 03:35:00,0.59566486,0.4043351
2017-06-04 03:40:00,0.6131657,0.38683432
2017-06-04 03:45:00,0.65491384,0.34508613
2017-06-04 03:50:00,0.54004675,0.45995325
2017-06-04 03:55:00,0.6211421,0.37885788
2017-06-04 04:00:00,0.6179506,0.3820494
2017-06-04 04:05:00,0.630222,0.369778
2017-06-04 04:10:00,0.5632389,0.4367611
2017-06-04 04:15:00,0.61998045,0.38001952
