,right,left
2012-06-09 06:35:00,0.47139877,0.52860117
2012-06-09 06:40:00,0.3155618,0.68443817
2012-06-09 06:45:00,0.35525745,0.64474255
2012-06-09 06:50:00,0.2931993,0.7068007
2012-06-09 06:55:00,0.52497447,0.4750256
2012-06-09 07:00:00,0.47079557,0.5292044
2012-06-09 07:05:00,0.45844424,0.54155576
2012-06-09 07:10:00,0.409942,0.590058
2012-06-09 07:15:00,0.45007926,0.54992074
2012-06-09 07:20:00,0.30461338,0.6953866
2012-06-09 07:25:00,0.40590692,0.594093
2012-06-09 07:30:00,0.32438615,0.6756138
2012-06-09 07:35:00,0.34810883,0.6518912
2012-06-09 07:40:00,0.39930743,0.6006926
2012-06-09 07:45:00,0.43253976,0.5674603
2012-06-09 07:50:00,0.38088915,0.6191109
2012-06-09 07:55:00,0.38941693,0.610583
2012-06-09 08:00:00,0.5323718,0.4676282
2012-06-09 08:05:00,0.4514531,0.5485469
2012-06-09 08:10:00,0.49715537,0.50284463
2012-06-09 08:15:00,0.45335904,0.5466409
2012-06-09 08:20:00,0.4208913,0.5791088
2012-06-09 08:25:00,0.44936392,0.5506362
2012-06-09 08:30:00,0.5649145,0.43508554
2012-06-09 08:35:00,0.5087725,0.4912275
2012-06-09 08:40:00,0.3287591,0.6712409
2012-06-09 08:45:00,0.49812335,0.5018767
2012-06-09 08:50:00,0.3251461,0.6748539
2012-06-09 08:55:00,0.29632565,0.7036744
2012-06-09 09:00:00,0.49548942,0.50451064
2012-06-09 09:05:00,0.35656717,0.6434328
2012-06-09 09:10:00,0.4511753,0.54882467
2012-06-09 09:15:00,0.2936623,0.7063377
2012-06-09 09:20:00,0.3210508,0.6789492
2012-06-09 09:25:00,0.29083747,0.70916253
2012-06-09 09:30:00,0.3956113,0.6043887
2012-06-09 09:35:00,0.4947404,0.5052597
2012-06-09 09:40:00,0.4010926,0.5989075
2012-06-09 09:45:00,0.3153574,0.6846426
2012-06-09 09:50:00,0.38428894,0.615711
2012-06-09 09:55:00,0.32726094,0.672739
2012-06-09 10:00:00,0.43956134,0.5604387
2012-06-09 10:05:00,0.31079808,0.68920183
2012-06-09 10:10:00,0.3601326,0.6398674
2012-06-09 10:15:00,0.38934737,0.6106526
2012-06-09 10:20:00,0.39626947,0.6037305
2012-06-09 10:25:00,0.30174562,0.69825435
2012-06-09 10:30:00,0.3484634,0.6515366
2012-06-09 10:35:00,0.49756518,0.50243485
2012-06-09 10:40:00,0.4269807,0.57301927
2012-06-09 10:45:00,0.36214942,0.6378506
2012-06-09 10:50:00,0.27398795,0.7260121
2012-06-09 10:55:00,0.42636773,0.5736323
2012-06-09 11:00:00,0.31753907,0.68246096
2012-06-09 11:05:00,0.49567893,0.5043211
2012-06-09 11:10:00,0.33876508,0.661235
2012-06-09 11:15:00,0.31454852,0.6854515
2012-06-09 11:20:00,0.3274864,0.67251354
2012-06-09 11:25:00,0.29681152,0.7031885
2012-06-09 11:30:00,0.42084396,0.57915604
2012-06-09 11:35:00,0.48654407,0.5134559
2012-06-09 11:40:00,0.2921079,0.7078921
2012-06-09 11:45:00,0.27732992,0.7226701
2012-06-09 11:50:00,0.49268696,0.5073131
2012-06-09 11:55:00,0.30470324,0.69529676
2012-06-09 12:00:00,0.32257324,0.67742676
2012-06-09 12:05:00,0.405229,0.59477097
2012-06-09 12:10:00,0.37574995,0.62425005
2012-06-09 12:15:00,0.48780036,0.51219964
2012-06-09 12:20:00,0.48880556,0.51119447
2012-06-09 12:25:00,0.35871205,0.6412879
2012-06-09 12:30:00,0.42248195,0.577518
2012-06-09 12:35:00,0.42138526,0.5786148
2012-06-09 12:40:00,0.45443806,0.54556197
2012-06-09 12:45:00,0.28349638,0.7165036
2012-06-09 12:50:00,0.4290819,0.57091814
2012-06-09 12:55:00,0.49326342,0.50673664
2012-06-09 13:00:00,0.31054604,0.6894539
2012-06-09 13:05:00,0.42913246,0.57086754
2012-06-09 13:10:00,0.41265973,0.5873403
2012-06-09 13:15:00,0.43421564,0.56578434
2012-06-09 13:20:00,0.3436878,0.6563122
2012-06-09 13:25:00,0.40206832,0.5979317
2012-06-09 13:30:00,0.42565835,0.5743416
2012-06-09 13:35:00,0.42043173,0.57956827
2012-06-09 13:40:00,0.45524988,0.5447501
2012-06-09 13:45:00,0.38438904,0.61561096
2012-06-09 13:50:00,0.42047113,0.5795289
2012-06-09 13:55:00,0.474985,0.525015
2012-06-09 14:00:00,0.354614,0.64538604
2012-06-09 14:05:00,0.35844895,0.64155114
2012-06-09 14:10:00,0.429443,0.570557
2012-06-09 14:15:00,0.42442167,0.57557833
2012-06-09 14:20:00,0.32275587,0.6772441
2012-06-09 14:25:00,0.33693877,0.66306126
2012-06-09 14:30:00,0.44128728,0.5587127
2012-06-09 14:35:00,0.3208677,0.6791323
2012-06-09 14:40:00,0.49143252,0.50856745
2012-06-09 14:45:00,0.29570892,0.70429105
2012-06-09 14:50:00,0.40271792,0.59728205
2012-06-09 14:55:00,0.34442842,0.6555716
2012-06-09 15:00:00,0.37055567,0.62944436
2012-06-09 15:05:00,0.41995162,0.5800484
2012-06-09 15:10:00,0.4236999,0.57630014
2012-06-09 15:15:00,0.41952863,0.58047134
2012-06-09 15:20:00,0.44744197,0.55255806
2012-06-09 15:25:00,0.43351653,0.5664835
2012-06-09 15:30:00,0.4301571,0.5698429
2012-06-09 15:35:00,0.4601716,0.5398284
2012-06-09 15:40:00,0.46935564,0.53064436
2012-06-09 15:45:00,0.4724595,0.5275405
2012-06-09 15:50:00,0.45447895,0.545521
2012-06-09 15:55:00,0.45308128,0.5469187
2012-06-09 16:00:00,0.4660449,0.53395504
2012-06-09 16:05:00,0.42945176,0.57054824
2012-06-09 16:10:00,0.45603237,0.5439676
2012-06-09 16:15:00,0.44764826,0.55235165
2012-06-09 16:20:00,0.45461285,0.5453871
2012-06-09 16:25:00,0.43955782,0.56044215
2012-06-09 16:30:00,0.42296115,0.5770389
2012-06-09 16:35:00,0.39414245,0.60585755
2012-06-09 16:40:00,0.4562605,0.5437395
2012-06-09 16:45:00,0.42584756,0.5741524
2012-06-09 16:50:00,0.44637936,0.55362064
2012-06-09 16:55:00,0.3547196,0.6452804
2012-06-09 17:00:00,0.4623569,0.53764313
2012-06-09 17:05:00,0.3883588,0.6116411
2012-06-09 17:10:00,0.453801,0.546199
2012-06-09 17:15:00,0.37969527,0.62030476
2012-06-09 17:20:00,0.4784625,0.52153754
2012-06-09 17:25:00,0.47074935,0.5292506
2012-06-09 17:30:00,0.46707076,0.53292924
2012-06-09 17:35:00,0.44590136,0.55409855
2012-06-09 17:40:00,0.48231927,0.51768076
2012-06-09 17:45:00,0.47285318,0.5271469
2012-06-09 17:50:00,0.48609853,0.5139015
2012-06-09 17:55:00,0.5058092,0.49419078
2012-06-09 18:00:00,0.49790615,0.5020938
2012-06-09 18:05:00,0.48449433,0.5155057
2012-06-09 18:10:00,0.46962485,0.5303752
2012-06-09 18:15:00,0.477713,0.522287
2012-06-09 18:20:00,0.4644862,0.5355138
2012-06-09 18:25:00,0.4479766,0.5520234
2012-06-09 18:30:00,0.39967674,0.6003233
2012-06-09 18:35:00,0.4703715,0.52962846
2012-06-09 18:40:00,0.4207972,0.5792028
2012-06-09 18:45:00,0.4609328,0.5390672
2012-06-09 18:50:00,0.41929975,0.5807002
2012-06-09 18:55:00,0.46790746,0.53209263
2012-06-09 19:00:00,0.42554787,0.57445216
2012-06-09 19:05:00,0.42958197,0.57041806
2012-06-09 19:10:00,0.47792518,0.5220749
2012-06-09 19:15:00,0.48063365,0.51936644
2012-06-09 19:20:00,0.46171588,0.5382841
2012-06-09 19:25:00,0.46678317,0.53321683
2012-06-09 19:30:00,0.4832024,0.5167976
2012-06-09 19:35:00,0.4688449,0.5311551
2012-06-09 19:40:00,0.46144828,0.5385517
2012-06-09 19:45:00,0.48307854,0.51692146
2012-06-09 19:50:00,0.46614844,0.53385156
2012-06-09 19:55:00,0.47872803,0.521272
2012-06-09 20:00:00,0.45909104,0.540909
2012-06-09 20:05:00,0.4320674,0.5679326
2012-06-09 20:10:00,0.41408148,0.5859185
2012-06-09 20:15:00,0.41898772,0.58101225
2012-06-09 20:20:00,0.38770148,0.61229855
2012-06-09 20:25:00,0.45207965,0.54792035
2012-06-09 20:30:00,0.42555487,0.5744452
2012-06-09 20:35:00,0.36111286,0.63888717
2012-06-09 20:40:00,0.4144044,0.58559555
2012-06-09 20:45:00,0.3574569,0.6425432
2012-06-09 20:50:00,0.4012829,0.59871703
2012-06-09 20:55:00,0.36244196,0.6375581
2012-06-09 21:00:00,0.42536676,0.57463324
2012-06-09 21:05:00,0.4391633,0.56083673
2012-06-09 21:10:00,0.45556453,0.54443544
2012-06-09 21:15:00,0.4465526,0.5534474
2012-06-09 21:20:00,0.41107047,0.58892953
2012-06-09 21:25:00,0.38004196,0.61995804
2012-06-09 21:30:00,0.41608098,0.58391905
2012-06-09 21:35:00,0.42925444,0.5707455
2012-06-09 21:40:00,0.4109972,0.5890028
2012-06-09 21:45:00,0.42138237,0.57861763
2012-06-09 21:50:00,0.44659302,0.55340695
2012-06-09 21:55:00,0.42644915,0.5735509
2012-06-09 22:00:00,0.4748391,0.52516097
2012-06-09 22:05:00,0.43082297,0.56917703
2012-06-09 22:10:00,0.44216642,0.55783355
2012-06-09 22:15:00,0.43729058,0.56270945
2012-06-09 22:20:00,0.47474346,0.5252566
2012-06-09 22:25:00,0.4435545,0.5564455
2012-06-09 22:30:00,0.48126698,0.518733
2012-06-09 22:35:00,0.40005663,0.59994334
2012-06-09 22:40:00,0.45162767,0.5483724
2012-06-09 22:45:00,0.4664617,0.5335383
2012-06-09 22:50:00,0.4231386,0.57686144
2012-06-09 22:55:00,0.34790397,0.65209603
2012-06-09 23:00:00,0.43730742,0.56269264
2012-06-09 23:05:00,0.46075806,0.53924197
2012-06-09 23:10:00,0.38089842,0.61910164
2012-06-09 23:15:00,0.33805305,0.661947
2012-06-09 23:20:00,0.41543648,0.5845635
2012-06-09 23:25:00,0.370521,0.629479
2012-06-09 23:30:00,0.49204075,0.50795925
2012-06-09 23:35:00,0.46491206,0.53508794
2012-06-09 23:40:00,0.47773525,0.52226484
2012-06-09 23:45:00,0.4328364,0.56716365
2012-06-09 23:50:00,0.49776217,0.50223786
2012-06-09 23:55:00,0.4910586,0.5089414
2012-06-10 00:00:00,0.46930414,0.5306958
2012-06-10 00:05:00,0.46012303,0.539877
2012-06-10 00:10:00,0.48411494,0.515885
2012-06-10 00:15:00,0.46745524,0.53254473
2012-06-10 00:20:00,0.42216215,0.5778379
2012-06-10 00:25:00,0.4997112,0.50028884
2012-06-10 00:30:00,0.45714068,0.5428593
2012-06-10 00:35:00,0.32977647,0.67022353
2012-06-10 00:40:00,0.45617726,0.5438227
2012-06-10 00:45:00,0.33799794,0.662002
2012-06-10 00:50:00,0.44004858,0.5599514
2012-06-10 00:55:00,0.34795254,0.6520475
2012-06-10 01:00:00,0.46840462,0.53159535
2012-06-10 01:05:00,0.43391842,0.5660816
2012-06-10 01:10:00,0.49558994,0.5044101
2012-06-10 01:15:00,0.43248573,0.5675143
2012-06-10 01:20:00,0.47552282,0.5244772
2012-06-10 01:25:00,0.42639643,0.5736036
2012-06-10 01:30:00,0.34685272,0.6531473
2012-06-10 01:35:00,0.44164884,0.55835116
2012-06-10 01:40:00,0.45612505,0.5438749
2012-06-10 01:45:00,0.35763845,0.64236164
2012-06-10 01:50:00,0.3923555,0.6076445
2012-06-10 01:55:00,0.44416422,0.55583584
2012-06-10 02:00:00,0.39988387,0.6001162
2012-06-10 02:05:00,0.4367183,0.56328166
2012-06-10 02:10:00,0.35834932,0.64165074
2012-06-10 02:15:00,0.32004854,0.6799514
2012-06-10 02:20:00,0.32279262,0.6772074
2012-06-10 02:25:00,0.38475537,0.6152446
2012-06-10 02:30:00,0.33695406,0.66304594
2012-06-10 02:35:00,0.39116538,0.60883456
2012-06-10 02:40:00,0.3629307,0.63706934
2012-06-10 02:45:00,0.33016768,0.6698323
2012-06-10 02:50:00,0.482502,0.51749796
2012-06-10 02:55:00,0.31908435,0.6809156
2012-06-10 03:00:00,0.4588068,0.54119325
2012-06-10 03:05:00,0.27805695,0.7219431
2012-06-10 03:10:00,0.4789108,0.52108914
2012-06-10 03:15:00,0.344798,0.655202
2012-06-10 03:20:00,0.4854508,0.51454914
2012-06-10 03:25:00,0.28057197,0.71942806
2012-06-10 03:30:00,0.33909482,0.6609052
2012-06-10 03:35:00,0.27773362,0.7222664
2012-06-10 03:40:00,0.37461594,0.6253841
2012-06-10 03:45:00,0.30459687,0.69540316
2012-06-10 03:50:00,0.27885064,0.7211493
2012-06-10 03:55:00,0.31884715,0.6811529
2012-06-10 04:00:00,0.32872134,0.67127866
2012-06-10 04:05:00,0.31748706,0.68251294
2012-06-10 04:10:00,0.28233686,0.71766317
2012-06-10 04:15:00,0.41388243,0.58611757
2012-06-10 04:20:00,0.4740428,0.5259573
2012-06-10 04:25:00,0.38676086,0.6132391
2012-06-10 04:30:00,0.35803407,0.6419659
2012-06-10 04:35:00,0.3453922,0.65460783
2012-06-10 04:40:00,0.34076685,0.6592331
2012-06-10 04:45:00,0.2779648,0.7220352
2012-06-10 04:50:00,0.35231373,0.64768636
2012-06-10 04:55:00,0.35260794,0.64739203
2012-06-10 05:00:00,0.33791322,0.6620868
2012-06-10 05:05:00,0.43750188,0.5624981
2012-06-10 05:10:00,0.48790738,0.51209265
2012-06-10 05:15:00,0.496644,0.5033559
2012-06-10 05:20:00,0.49999866,0.5000013
2012-06-10 05:25:00,0.47466773,0.5253322
2012-06-10 05:30:00,0.30163038,0.69836956
2012-06-10 05:35:00,0.52506214,0.4749379
2012-06-10 05:40:00,0.27696702,0.72303295
2012-06-10 05:45:00,0.50276256,0.4972375
2012-06-10 05:50:00,0.397958,0.60204196
2012-06-10 05:55:00,0.41210026,0.58789974
2012-06-10 06:00:00,0.27087304,0.729127
2012-06-10 06:05:00,0.4514024,0.5485976
2012-06-10 06:10:00,0.5079084,0.4920916
2012-06-10 06:15:00,0.44506457,0.5549355
2012-06-10 06:20:00,0.43917242,0.56082755
2012-06-10 06:25:00,0.494073,0.505927
2012-06-10 06:30:00,0.31225678,0.68774325
2012-06-10 06:35:00,0.41339812,0.58660185
2012-06-10 06:40:00,0.48155704,0.518443
2012-06-10 06:45:00,0.38371217,0.6162878
2012-06-10 06:50:00,0.30273756,0.6972624
2012-06-10 06:55:00,0.59329695,0.406703
2012-06-10 07:00:00,0.49674064,0.5032593
2012-06-10 07:05:00,0.4866061,0.5133938
2012-06-10 07:10:00,0.4319802,0.5680198
2012-06-10 07:15:00,0.49959606,0.5004039
2012-06-10 07:20:00,0.44849786,0.55150217
2012-06-10 07:25:00,0.3582288,0.6417712
2012-06-10 07:30:00,0.3987088,0.6012912
2012-06-10 07:35:00,0.28427795,0.7157221
2012-06-10 07:40:00,0.47647998,0.52352
2012-06-10 07:45:00,0.31879935,0.6812007
2012-06-10 07:50:00,0.44581017,0.5541898
2012-06-10 07:55:00,0.49873254,0.50126743
2012-06-10 08:00:00,0.27933645,0.72066355
2012-06-10 08:05:00,0.43926886,0.5607312
2012-06-10 08:10:00,0.46769673,0.5323033
2012-06-10 08:15:00,0.34373933,0.6562606
2012-06-10 08:20:00,0.47405997,0.52594006
2012-06-10 08:25:00,0.4842634,0.51573664
2012-06-10 08:30:00,0.3622481,0.63775194
2012-06-10 08:35:00,0.34657562,0.6534244
2012-06-10 08:40:00,0.47173437,0.52826566
2012-06-10 08:45:00,0.47669384,0.52330613
2012-06-10 08:50:00,0.420475,0.579525
2012-06-10 08:55:00,0.3247384,0.6752616
2012-06-10 09:00:00,0.4756584,0.52434164
2012-06-10 09:05:00,0.38536203,0.6146379
2012-06-10 09:10:00,0.4740281,0.5259719
2012-06-10 09:15:00,0.5057182,0.4942818
2012-06-10 09:20:00,0.5072059,0.49279413
2012-06-10 09:25:00,0.48370016,0.5162998
2012-06-10 09:30:00,0.33943287,0.6605671
2012-06-10 09:35:00,0.3314235,0.6685765
2012-06-10 09:40:00,0.4865219,0.5134781
2012-06-10 09:45:00,0.38552454,0.6144754
2012-06-10 09:50:00,0.44085222,0.5591478
2012-06-10 09:55:00,0.44995642,0.5500435
2012-06-10 10:00:00,0.49533513,0.50466484
2012-06-10 10:05:00,0.4809609,0.5190391
2012-06-10 10:10:00,0.5117737,0.48822632
2012-06-10 10:15:00,0.49279213,0.50720793
2012-06-10 10:20:00,0.5061276,0.4938724
2012-06-10 10:25:00,0.4926304,0.50736964
2012-06-10 10:30:00,0.4586368,0.5413633
2012-06-10 10:35:00,0.4678422,0.5321577
2012-06-10 10:40:00,0.4929247,0.50707525
2012-06-10 10:45:00,0.4642593,0.53574073
2012-06-10 10:50:00,0.4880168,0.5119832
2012-06-10 10:55:00,0.410212,0.58978796
2012-06-10 11:00:00,0.4778021,0.5221979
2012-06-10 11:05:00,0.49720445,0.5027956
2012-06-10 11:10:00,0.50001335,0.49998662
2012-06-10 11:15:00,0.4827999,0.5172002
2012-06-10 11:20:00,0.4939604,0.5060396
2012-06-10 11:25:00,0.4726834,0.5273166
2012-06-10 11:30:00,0.46316656,0.5368334
2012-06-10 11:35:00,0.4617178,0.5382822
2012-06-10 11:40:00,0.49039194,0.5096081
2012-06-10 11:45:00,0.37724313,0.6227569
2012-06-10 11:50:00,0.4304142,0.5695858
2012-06-10 11:55:00,0.38703653,0.6129635
2012-06-10 12:00:00,0.47935382,0.5206462
2012-06-10 12:05:00,0.3691406,0.6308594
2012-06-10 12:10:00,0.45165902,0.548341
2012-06-10 12:15:00,0.41451007,0.5854899
2012-06-10 12:20:00,0.46896657,0.5310334
2012-06-10 12:25:00,0.45203376,0.54796624
2012-06-10 12:30:00,0.47772515,0.52227485
2012-06-10 12:35:00,0.47551462,0.5244854
2012-06-10 12:40:00,0.44925007,0.55074996
2012-06-10 12:45:00,0.37164026,0.62835974
2012-06-10 12:50:00,0.46117517,0.5388249
2012-06-10 12:55:00,0.4337458,0.5662542
2012-06-10 13:00:00,0.4438585,0.55614156
2012-06-10 13:05:00,0.48010582,0.5198942
2012-06-10 13:10:00,0.45224467,0.54775536
2012-06-10 13:15:00,0.40396178,0.5960383
2012-06-10 13:20:00,0.46246037,0.5375396
2012-06-10 13:25:00,0.4702923,0.52970773
2012-06-10 13:30:00,0.43484667,0.5651533
2012-06-10 13:35:00,0.492805,0.507195
2012-06-10 13:40:00,0.47517338,0.52482665
2012-06-10 13:45:00,0.47757828,0.5224217
2012-06-10 13:50:00,0.4807772,0.5192228
2012-06-10 13:55:00,0.49160343,0.50839657
2012-06-10 14:00:00,0.50145394,0.49854603
2012-06-10 14:05:00,0.44395828,0.5560417
2012-06-10 14:10:00,0.49004796,0.50995195
2012-06-10 14:15:00,0.49090585,0.50909406
2012-06-10 14:20:00,0.5034043,0.49659565
2012-06-10 14:25:00,0.48647627,0.5135237
2012-06-10 14:30:00,0.4852274,0.51477253
2012-06-10 14:35:00,0.5072098,0.49279022
2012-06-10 14:40:00,0.49980155,0.5001985
2012-06-10 14:45:00,0.38002878,0.6199712
2012-06-10 14:50:00,0.5072642,0.4927358
2012-06-10 14:55:00,0.4567782,0.5432219
2012-06-10 15:00:00,0.46527186,0.5347281
2012-06-10 15:05:00,0.41306332,0.58693665
2012-06-10 15:10:00,0.5027094,0.49729064
2012-06-10 15:15:00,0.48167366,0.51832634
2012-06-10 15:20:00,0.45248082,0.54751927
2012-06-10 15:25:00,0.49085382,0.5091461
2012-06-10 15:30:00,0.40623364,0.5937664
2012-06-10 15:35:00,0.36050645,0.6394936
2012-06-10 15:40:00,0.44569105,0.55430895
2012-06-10 15:45:00,0.40545386,0.5945461
2012-06-10 15:50:00,0.5001772,0.49982277
2012-06-10 15:55:00,0.48546556,0.5145345
2012-06-10 16:00:00,0.31395644,0.6860435
2012-06-10 16:05:00,0.42471853,0.5752815
2012-06-10 16:10:00,0.49005675,0.5099433
2012-06-10 16:15:00,0.46633694,0.53366315
2012-06-10 16:20:00,0.38838264,0.6116173
2012-06-10 16:25:00,0.376573,0.623427
2012-06-10 16:30:00,0.27305984,0.7269402
2012-06-10 16:35:00,0.45082542,0.54917455
2012-06-10 16:40:00,0.39576867,0.60423136
2012-06-10 16:45:00,0.4168193,0.58318067
2012-06-10 16:50:00,0.38858986,0.61141014
2012-06-10 16:55:00,0.37157124,0.62842876
2012-06-10 17:00:00,0.38587683,0.61412317
2012-06-10 17:05:00,0.39998326,0.6000168
2012-06-10 17:10:00,0.38677108,0.613229
2012-06-10 17:15:00,0.38423842,0.61576164
2012-06-10 17:20:00,0.41650334,0.58349675
2012-06-10 17:25:00,0.3990012,0.60099876
2012-06-10 17:30:00,0.44614977,0.55385023
2012-06-10 17:35:00,0.4267804,0.5732196
2012-06-10 17:40:00,0.4603022,0.53969777
2012-06-10 17:45:00,0.44155592,0.558444
2012-06-10 17:50:00,0.44964656,0.5503534
2012-06-10 17:55:00,0.47014505,0.5298549
2012-06-10 18:00:00,0.47917116,0.52082884
2012-06-10 18:05:00,0.46845242,0.53154755
2012-06-10 18:10:00,0.44703448,0.5529655
2012-06-10 18:15:00,0.42967016,0.5703299
2012-06-10 18:20:00,0.4480938,0.55190617
2012-06-10 18:25:00,0.4565263,0.54347366
2012-06-10 18:30:00,0.47626662,0.5237334
2012-06-10 18:35:00,0.48534474,0.5146552
2012-06-10 18:40:00,0.47566235,0.5243377
2012-06-10 18:45:00,0.47365025,0.5263498
2012-06-10 18:50:00,0.45120594,0.54879403
2012-06-10 18:55:00,0.40296453,0.5970354
2012-06-10 19:00:00,0.43725616,0.5627439
2012-06-10 19:05:00,0.43089685,0.5691032
2012-06-10 19:10:00,0.41614458,0.5838554
2012-06-10 19:15:00,0.46090862,0.5390914
2012-06-10 19:20:00,0.40136138,0.5986386
2012-06-10 19:25:00,0.47626495,0.52373505
2012-06-10 19:30:00,0.3230195,0.6769805
2012-06-10 19:35:00,0.47514823,0.5248518
2012-06-10 19:40:00,0.3960465,0.6039535
2012-06-10 19:45:00,0.4401368,0.55986327
2012-06-10 19:50:00,0.40089184,0.59910816
2012-06-10 19:55:00,0.44486484,0.55513513
2012-06-10 20:00:00,0.38779154,0.6122085
2012-06-10 20:05:00,0.39772454,0.60227543
2012-06-10 20:10:00,0.46081927,0.5391807
2012-06-10 20:15:00,0.4740895,0.52591044
2012-06-10 20:20:00,0.41739285,0.58260715
2012-06-10 20:25:00,0.40172133,0.59827864
2012-06-10 20:30:00,0.4431346,0.55686545
2012-06-10 20:35:00,0.37936044,0.62063956
2012-06-10 20:40:00,0.4293022,0.57069784
2012-06-10 20:45:00,0.40468556,0.59531444
2012-06-10 20:50:00,0.4143179,0.58568203
2012-06-10 20:55:00,0.3316267,0.6683733
2012-06-10 21:00:00,0.3743148,0.62568516
2012-06-10 21:05:00,0.40493155,0.5950685
2012-06-10 21:10:00,0.44167003,0.55833
2012-06-10 21:15:00,0.3963136,0.60368645
2012-06-10 21:20:00,0.644553,0.355447
2012-06-10 21:25:00,0.41189802,0.588102
2012-06-10 21:30:00,0.44739413,0.5526058
2012-06-10 21:35:00,0.41802245,0.58197755
2012-06-10 21:40:00,0.49684718,0.5031527
2012-06-10 21:45:00,0.43959877,0.56040126
2012-06-10 21:50:00,0.42049736,0.57950264
2012-06-10 21:55:00,0.43830976,0.5616903
2012-06-10 22:00:00,0.3965532,0.6034468
2012-06-10 22:05:00,0.45283467,0.54716533
2012-06-10 22:10:00,0.42037085,0.5796291
2012-06-10 22:15:00,0.4309302,0.56906974
2012-06-10 22:20:00,0.36683685,0.63316315
2012-06-10 22:25:00,0.38663113,0.61336887
2012-06-10 22:30:00,0.47560745,0.52439255
2012-06-10 22:35:00,0.42832434,0.5716757
2012-06-10 22:40:00,0.67357016,0.32642975
2012-06-10 22:45:00,0.36580104,0.63419896
2012-06-10 22:50:00,0.43990418,0.56009585
2012-06-10 22:55:00,0.4205477,0.5794523
2012-06-10 23:00:00,0.3074976,0.6925024
2012-06-10 23:05:00,0.39809698,0.601903
2012-06-10 23:10:00,0.3653359,0.6346641
2012-06-10 23:15:00,0.374453,0.625547
2012-06-10 23:20:00,0.43178472,0.56821525
2012-06-10 23:25:00,0.41721514,0.5827849
2012-06-10 23:30:00,0.35042965,0.64957035
2012-06-10 23:35:00,0.4432212,0.5567788
2012-06-10 23:40:00,0.41435292,0.5856471
2012-06-10 23:45:00,0.3718077,0.62819225
2012-06-10 23:50:00,0.40583122,0.5941688
2012-06-10 23:55:00,0.49872494,0.501275
2012-06-11 00:00:00,0.40838918,0.59161085
2012-06-11 00:05:00,0.43959215,0.5604079
2012-06-11 00:10:00,0.3992026,0.6007975
2012-06-11 00:15:00,0.49532825,0.50467175
2012-06-11 00:20:00,0.32372227,0.6762777
2012-06-11 00:25:00,0.3855322,0.6144678
2012-06-11 00:30:00,0.35767752,0.6423225
2012-06-11 00:35:00,0.38149977,0.6185002
2012-06-11 00:40:00,0.2799041,0.7200959
2012-06-11 00:45:00,0.31702006,0.68297994
2012-06-11 00:50:00,0.30501527,0.6949848
2012-06-11 00:55:00,0.31478846,0.6852115
2012-06-11 01:00:00,0.32924238,0.67075765
2012-06-11 01:05:00,0.4066402,0.59335977
2012-06-11 01:10:00,0.31508622,0.6849138
2012-06-11 01:15:00,0.4290812,0.5709188
2012-06-11 01:20:00,0.4010946,0.5989054
2012-06-11 01:25:00,0.47863954,0.52136046
2012-06-11 01:30:00,0.45828074,0.5417193
2012-06-11 01:35:00,0.4971298,0.50287026
2012-06-11 01:40:00,0.3219316,0.6780684
2012-06-11 01:45:00,0.33635476,0.6636452
2012-06-11 01:50:00,0.4805339,0.5194661
2012-06-11 01:55:00,0.49649492,0.50350505
2012-06-11 02:00:00,0.48948506,0.51051503
2012-06-11 02:05:00,0.49854705,0.501453
2012-06-11 02:10:00,0.48641336,0.5135866
2012-06-11 02:15:00,0.49797094,0.5020291
2012-06-11 02:20:00,0.5001229,0.49987713
2012-06-11 02:25:00,0.49702975,0.5029702
2012-06-11 02:30:00,0.5055314,0.4944686
2012-06-11 02:35:00,0.49268362,0.50731635
2012-06-11 02:40:00,0.27603692,0.7239631
2012-06-11 02:45:00,0.49985537,0.50014466
2012-06-11 02:50:00,0.49668095,0.503319
2012-06-11 02:55:00,0.50040853,0.4995915
2012-06-11 03:00:00,0.47422495,0.525775
2012-06-11 03:05:00,0.5003307,0.4996693
2012-06-11 03:10:00,0.49732208,0.5026779
2012-06-11 03:15:00,0.50104284,0.49895713
2012-06-11 03:20:00,0.5183888,0.48161116
2012-06-11 03:25:00,0.4929048,0.5070952
2012-06-11 03:30:00,0.4747356,0.5252644
2012-06-11 03:35:00,0.46717548,0.53282446
2012-06-11 03:40:00,0.47146446,0.5285355
2012-06-11 03:45:00,0.49999893,0.5000011
2012-06-11 03:50:00,0.480249,0.519751
2012-06-11 03:55:00,0.39093938,0.6090605
2012-06-11 04:00:00,0.5064652,0.4935348
2012-06-11 04:05:00,0.3734396,0.6265604
2012-06-11 04:10:00,0.5064119,0.4935881
2012-06-11 04:15:00,0.52357763,0.47642234
2012-06-11 04:20:00,0.689131,0.31086895
2012-06-11 04:25:00,0.5,0.5
2012-06-11 04:30:00,0.43882287,0.56117713
2012-06-11 04:35:00,0.5000325,0.49996752
2012-06-11 04:40:00,0.708856,0.29114404
2012-06-11 04:45:00,0.42546725,0.5745327
2012-06-11 04:50:00,0.49921966,0.50078034
2012-06-11 04:55:00,0.51732785,0.48267215
2012-06-11 05:00:00,0.5,0.5
2012-06-11 05:05:00,0.42894688,0.5710531
2012-06-11 05:10:00,0.5093298,0.49067017
2012-06-11 05:15:00,0.45768964,0.5423104
2012-06-11 05:20:00,0.50277555,0.49722448
