,straight,left
2012-06-10 04:50:00,0.4809195,0.5190805
2012-06-10 04:55:00,0.29159558,0.70840436
2012-06-10 05:00:00,0.45070627,0.54929376
2012-06-10 05:05:00,0.2905159,0.7094841
2012-06-10 05:10:00,0.49862787,0.50137216
2012-06-10 05:15:00,0.29472536,0.70527464
2012-06-10 05:20:00,0.2693655,0.73063445
2012-06-10 05:25:00,0.27631631,0.72368366
2012-06-10 05:30:00,0.5001709,0.49982905
2012-06-10 05:35:00,0.2720168,0.7279833
2012-06-10 05:40:00,0.4970029,0.50299716
2012-06-10 05:45:00,0.2859147,0.7140854
2012-06-10 05:50:00,0.44827226,0.5517277
2012-06-10 05:55:00,0.48477647,0.5152235
2012-06-10 06:00:00,0.3319884,0.6680116
2012-06-10 06:05:00,0.3018139,0.69818616
2012-06-10 06:10:00,0.27091205,0.729088
2012-06-10 06:15:00,0.33575568,0.6642443
2012-06-10 06:20:00,0.48519123,0.5148088
2012-06-10 06:25:00,0.49246386,0.5075361
2012-06-10 06:30:00,0.48513424,0.51486576
2012-06-10 06:35:00,0.46569344,0.5343065
2012-06-10 06:40:00,0.47597146,0.5240285
2012-06-10 06:45:00,0.45314425,0.5468558
2012-06-10 06:50:00,0.49975175,0.50024825
2012-06-10 06:55:00,0.28819674,0.7118032
2012-06-10 07:00:00,0.4613484,0.5386516
2012-06-10 07:05:00,0.49999928,0.5000008
2012-06-10 07:10:00,0.35468295,0.6453171
2012-06-10 07:15:00,0.491886,0.50811404
2012-06-10 07:20:00,0.4002942,0.5997058
2012-06-10 07:25:00,0.3945315,0.6054685
2012-06-10 07:30:00,0.46552202,0.53447795
2012-06-10 07:35:00,0.46389025,0.53610975
2012-06-10 07:40:00,0.48355335,0.5164466
2012-06-10 07:45:00,0.4746514,0.5253486
2012-06-10 07:50:00,0.4870995,0.51290053
2012-06-10 07:55:00,0.47290254,0.5270974
2012-06-10 08:00:00,0.49478537,0.50521463
2012-06-10 08:05:00,0.45704705,0.54295295
2012-06-10 08:10:00,0.49570927,0.50429064
2012-06-10 08:15:00,0.43999028,0.56000966
2012-06-10 08:20:00,0.4938054,0.50619465
2012-06-10 08:25:00,0.48075032,0.51924974
2012-06-10 08:30:00,0.49315155,0.5068484
2012-06-10 08:35:00,0.48361185,0.5163881
2012-06-10 08:40:00,0.49234885,0.50765115
2012-06-10 08:45:00,0.4725318,0.52746826
2012-06-10 08:50:00,0.48126796,0.5187321
2012-06-10 08:55:00,0.48786035,0.5121396
2012-06-10 09:00:00,0.4295537,0.5704463
2012-06-10 09:05:00,0.4439473,0.55605274
2012-06-10 09:10:00,0.45222998,0.54777
2012-06-10 09:15:00,0.40768498,0.5923151
2012-06-10 09:20:00,0.41030845,0.5896915
2012-06-10 09:25:00,0.4484788,0.55152124
2012-06-10 09:30:00,0.37900183,0.6209982
2012-06-10 09:35:00,0.4885124,0.5114876
2012-06-10 09:40:00,0.43606666,0.5639334
2012-06-10 09:45:00,0.42641985,0.57358015
2012-06-10 09:50:00,0.4382842,0.5617158
2012-06-10 09:55:00,0.48948103,0.5105189
2012-06-10 10:00:00,0.45442846,0.54557157
2012-06-10 10:05:00,0.45024836,0.54975164
2012-06-10 10:10:00,0.48827142,0.5117285
2012-06-10 10:15:00,0.5012578,0.49874222
2012-06-10 10:20:00,0.45351124,0.5464887
2012-06-10 10:25:00,0.46556285,0.5344371
2012-06-10 10:30:00,0.44282722,0.55717283
2012-06-10 10:35:00,0.43347096,0.566529
2012-06-10 10:40:00,0.4495849,0.5504151
2012-06-10 10:45:00,0.39863563,0.6013643
2012-06-10 10:50:00,0.4578691,0.54213095
2012-06-10 10:55:00,0.46215063,0.5378494
2012-06-10 11:00:00,0.44412506,0.5558749
2012-06-10 11:05:00,0.4574862,0.54251385
2012-06-10 11:10:00,0.46808422,0.5319157
2012-06-10 11:15:00,0.4800295,0.51997054
2012-06-10 11:20:00,0.4229533,0.57704663
2012-06-10 11:25:00,0.4856668,0.5143332
2012-06-10 11:30:00,0.4316634,0.5683366
2012-06-10 11:35:00,0.48577362,0.5142264
2012-06-10 11:40:00,0.43421963,0.56578034
2012-06-10 11:45:00,0.4936505,0.50634956
2012-06-10 11:50:00,0.4854644,0.5145356
2012-06-10 11:55:00,0.4737546,0.5262454
2012-06-10 12:00:00,0.48117474,0.5188253
2012-06-10 12:05:00,0.46373954,0.5362605
2012-06-10 12:10:00,0.45764124,0.54235876
2012-06-10 12:15:00,0.49047232,0.50952774
2012-06-10 12:20:00,0.4514332,0.54856676
2012-06-10 12:25:00,0.44178003,0.55821997
2012-06-10 12:30:00,0.43438867,0.56561136
2012-06-10 12:35:00,0.48124725,0.5187527
2012-06-10 12:40:00,0.43038428,0.5696157
2012-06-10 12:45:00,0.46156198,0.538438
2012-06-10 12:50:00,0.44696122,0.5530388
2012-06-10 12:55:00,0.46470246,0.5352975
2012-06-10 13:00:00,0.48210558,0.5178944
2012-06-10 13:05:00,0.41267067,0.5873293
2012-06-10 13:10:00,0.45636714,0.5436328
2012-06-10 13:15:00,0.45305097,0.54694897
2012-06-10 13:20:00,0.44462517,0.5553748
2012-06-10 13:25:00,0.48146147,0.5185386
2012-06-10 13:30:00,0.4596376,0.5403624
2012-06-10 13:35:00,0.43525127,0.5647487
2012-06-10 13:40:00,0.42047122,0.5795288
2012-06-10 13:45:00,0.4408999,0.5591001
2012-06-10 13:50:00,0.4751383,0.52486175
2012-06-10 13:55:00,0.4718701,0.5281299
2012-06-10 14:00:00,0.39441115,0.60558885
2012-06-10 14:05:00,0.43710813,0.56289184
2012-06-10 14:10:00,0.44580257,0.55419743
2012-06-10 14:15:00,0.46923706,0.5307629
2012-06-10 14:20:00,0.48338553,0.5166145
2012-06-10 14:25:00,0.5190881,0.48091194
2012-06-10 14:30:00,0.49229825,0.5077017
2012-06-10 14:35:00,0.36633602,0.63366395
2012-06-10 14:40:00,0.6846379,0.31536216
2012-06-10 14:45:00,0.4253584,0.5746415
2012-06-10 14:50:00,0.49242762,0.50757235
2012-06-10 14:55:00,0.44541484,0.5545852
2012-06-10 15:00:00,0.51734,0.48266006
2012-06-10 15:05:00,0.49249437,0.50750566
2012-06-10 15:10:00,0.35243502,0.647565
2012-06-10 15:15:00,0.4870543,0.5129457
2012-06-10 15:20:00,0.32704532,0.6729547
2012-06-10 15:25:00,0.48560292,0.5143971
2012-06-10 15:30:00,0.45041728,0.5495827
2012-06-10 15:35:00,0.5113256,0.4886744
2012-06-10 15:40:00,0.36046818,0.63953185
2012-06-10 15:45:00,0.6538404,0.34615952
2012-06-10 15:50:00,0.42445832,0.57554173
2012-06-10 15:55:00,0.34190482,0.6580952
2012-06-10 16:00:00,0.48109484,0.51890516
2012-06-10 16:05:00,0.43685487,0.5631451
2012-06-10 16:10:00,0.50051165,0.49948832
2012-06-10 16:15:00,0.4267446,0.5732554
2012-06-10 16:20:00,0.49734262,0.50265735
2012-06-10 16:25:00,0.6133729,0.38662708
2012-06-10 16:30:00,0.5006414,0.4993586
2012-06-10 16:35:00,0.32189667,0.6781033
2012-06-10 16:40:00,0.48831084,0.5116891
2012-06-10 16:45:00,0.3370389,0.66296107
2012-06-10 16:50:00,0.474572,0.52542806
2012-06-10 16:55:00,0.4574248,0.54257524
2012-06-10 17:00:00,0.43979993,0.56020004
2012-06-10 17:05:00,0.43558595,0.5644141
2012-06-10 17:10:00,0.45807472,0.5419253
2012-06-10 17:15:00,0.43316913,0.5668309
2012-06-10 17:20:00,0.47522482,0.5247752
2012-06-10 17:25:00,0.42443317,0.5755668
2012-06-10 17:30:00,0.47431785,0.5256821
2012-06-10 17:35:00,0.47778764,0.5222124
2012-06-10 17:40:00,0.4796379,0.52036214
2012-06-10 17:45:00,0.473635,0.526365
2012-06-10 17:50:00,0.4637707,0.5362294
2012-06-10 17:55:00,0.44626057,0.5537394
2012-06-10 18:00:00,0.44496912,0.5550309
2012-06-10 18:05:00,0.42027077,0.57972914
2012-06-10 18:10:00,0.43544343,0.5645566
2012-06-10 18:15:00,0.42569372,0.57430625
2012-06-10 18:20:00,0.45525786,0.54474217
2012-06-10 18:25:00,0.43997744,0.56002253
2012-06-10 18:30:00,0.4034669,0.59653306
2012-06-10 18:35:00,0.46976274,0.53023726
2012-06-10 18:40:00,0.46337923,0.53662074
2012-06-10 18:45:00,0.47929367,0.5207064
2012-06-10 18:50:00,0.45516038,0.54483956
2012-06-10 18:55:00,0.47684127,0.5231588
2012-06-10 19:00:00,0.47303656,0.5269635
2012-06-10 19:05:00,0.44837278,0.5516272
2012-06-10 19:10:00,0.4619458,0.53805417
2012-06-10 19:15:00,0.4360305,0.5639695
2012-06-10 19:20:00,0.49095342,0.50904655
2012-06-10 19:25:00,0.45496145,0.5450385
2012-06-10 19:30:00,0.479619,0.520381
2012-06-10 19:35:00,0.46947676,0.5305232
2012-06-10 19:40:00,0.43735602,0.562644
2012-06-10 19:45:00,0.4385534,0.56144655
2012-06-10 19:50:00,0.45864916,0.5413509
2012-06-10 19:55:00,0.4481578,0.55184215
2012-06-10 20:00:00,0.45443052,0.5455695
2012-06-10 20:05:00,0.4939574,0.5060426
2012-06-10 20:10:00,0.48014754,0.5198524
2012-06-10 20:15:00,0.4757993,0.5242007
2012-06-10 20:20:00,0.49133325,0.5086667
2012-06-10 20:25:00,0.48859185,0.5114082
2012-06-10 20:30:00,0.45863998,0.54136
2012-06-10 20:35:00,0.4779178,0.5220822
2012-06-10 20:40:00,0.4859727,0.51402724
2012-06-10 20:45:00,0.49427623,0.50572383
2012-06-10 20:50:00,0.48824483,0.51175517
2012-06-10 20:55:00,0.48825964,0.5117404
2012-06-10 21:00:00,0.48476264,0.5152374
2012-06-10 21:05:00,0.48989448,0.51010555
2012-06-10 21:10:00,0.4629125,0.53708744
2012-06-10 21:15:00,0.47894746,0.52105254
2012-06-10 21:20:00,0.29448742,0.7055126
2012-06-10 21:25:00,0.4934979,0.5065021
2012-06-10 21:30:00,0.474503,0.52549696
2012-06-10 21:35:00,0.48367208,0.5163279
2012-06-10 21:40:00,0.49157315,0.50842685
2012-06-10 21:45:00,0.41556695,0.5844331
2012-06-10 21:50:00,0.48672062,0.5132794
2012-06-10 21:55:00,0.50662214,0.49337783
2012-06-10 22:00:00,0.47883272,0.5211673
2012-06-10 22:05:00,0.47507742,0.52492255
2012-06-10 22:10:00,0.47726047,0.5227396
2012-06-10 22:15:00,0.4918313,0.5081687
2012-06-10 22:20:00,0.501122,0.49887803
2012-06-10 22:25:00,0.47879168,0.5212083
2012-06-10 22:30:00,0.5540319,0.44596812
2012-06-10 22:35:00,0.602616,0.397384
2012-06-10 22:40:00,0.27139768,0.7286023
2012-06-10 22:45:00,0.47841713,0.5215828
2012-06-10 22:50:00,0.46274453,0.5372555
2012-06-10 22:55:00,0.48980093,0.5101991
2012-06-10 23:00:00,0.486268,0.513732
2012-06-10 23:05:00,0.4848706,0.5151293
2012-06-10 23:10:00,0.4861769,0.51382315
2012-06-10 23:15:00,0.49363032,0.50636965
2012-06-10 23:20:00,0.47003677,0.5299632
2012-06-10 23:25:00,0.4969758,0.50302416
2012-06-10 23:30:00,0.4861384,0.51386154
2012-06-10 23:35:00,0.49524444,0.50475556
2012-06-10 23:40:00,0.49291262,0.50708735
2012-06-10 23:45:00,0.49684027,0.50315976
2012-06-10 23:50:00,0.49595857,0.5040415
2012-06-10 23:55:00,0.490242,0.50975806
2012-06-11 00:00:00,0.4970976,0.5029024
2012-06-11 00:05:00,0.49930462,0.5006954
2012-06-11 00:10:00,0.4962946,0.50370544
2012-06-11 00:15:00,0.47218773,0.52781236
2012-06-11 00:20:00,0.47475287,0.52524716
2012-06-11 00:25:00,0.4789472,0.5210528
2012-06-11 00:30:00,0.48481086,0.5151892
2012-06-11 00:35:00,0.4875383,0.51246166
2012-06-11 00:40:00,0.49391565,0.5060843
2012-06-11 00:45:00,0.49905297,0.500947
2012-06-11 00:50:00,0.49961612,0.5003839
2012-06-11 00:55:00,0.49899006,0.50100994
2012-06-11 01:00:00,0.4999474,0.5000526
2012-06-11 01:05:00,0.48439875,0.5156013
2012-06-11 01:10:00,0.48965093,0.5103491
2012-06-11 01:15:00,0.45776904,0.5422309
2012-06-11 01:20:00,0.49637476,0.5036252
2012-06-11 01:25:00,0.3693572,0.6306428
2012-06-11 01:30:00,0.42992726,0.57007265
2012-06-11 01:35:00,0.3765031,0.6234969
2012-06-11 01:40:00,0.48351938,0.5164806
2012-06-11 01:45:00,0.3506827,0.64931726
2012-06-11 01:50:00,0.4737496,0.5262505
2012-06-11 01:55:00,0.28061947,0.71938056
2012-06-11 02:00:00,0.39512387,0.60487616
2012-06-11 02:05:00,0.47375813,0.5262418
2012-06-11 02:10:00,0.48167676,0.5183232
2012-06-11 02:15:00,0.47302416,0.5269758
2012-06-11 02:20:00,0.29897413,0.70102584
2012-06-11 02:25:00,0.48804936,0.5119506
2012-06-11 02:30:00,0.476076,0.523924
2012-06-11 02:35:00,0.42002958,0.5799705
2012-06-11 02:40:00,0.48275188,0.51724803
2012-06-11 02:45:00,0.30621076,0.6937892
2012-06-11 02:50:00,0.39954147,0.60045856
2012-06-11 02:55:00,0.27030537,0.7296946
2012-06-11 03:00:00,0.48660523,0.5133948
2012-06-11 03:05:00,0.49403504,0.505965
2012-06-11 03:10:00,0.30440122,0.6955988
2012-06-11 03:15:00,0.26946524,0.7305348
2012-06-11 03:20:00,0.29221544,0.7077846
2012-06-11 03:25:00,0.4488391,0.5511609
2012-06-11 03:30:00,0.48570284,0.5142972
2012-06-11 03:35:00,0.5019419,0.49805808
2012-06-11 03:40:00,0.4991953,0.5008047
2012-06-11 03:45:00,0.49995056,0.5000495
2012-06-11 03:50:00,0.49997973,0.50002027
2012-06-11 03:55:00,0.5,0.5
2012-06-11 04:00:00,0.27329415,0.72670585
2012-06-11 04:05:00,0.5000001,0.49999994
2012-06-11 04:10:00,0.46874616,0.5312538
2012-06-11 04:15:00,0.50167626,0.49832368
2012-06-11 04:20:00,0.27043918,0.7295608
2012-06-11 04:25:00,0.26986045,0.7301396
2012-06-11 04:30:00,0.58539397,0.41460598
2012-06-11 04:35:00,0.336114,0.663886
2012-06-11 04:40:00,0.269996,0.7300041
2012-06-11 04:45:00,0.50105506,0.4989449
2012-06-11 04:50:00,0.4734632,0.52653676
2012-06-11 04:55:00,0.49999994,0.5000001
2012-06-11 05:00:00,0.27078924,0.72921073
2012-06-11 05:05:00,0.43307793,0.56692207
2012-06-11 05:10:00,0.49999964,0.50000036
2012-06-11 05:15:00,0.47629198,0.52370805
2012-06-11 05:20:00,0.4872711,0.51272887
2012-06-11 05:25:00,0.27215257,0.7278474
2012-06-11 05:30:00,0.4994402,0.5005598
2012-06-11 05:35:00,0.4996786,0.5003213
2012-06-11 05:40:00,0.49907994,0.50092006
2012-06-11 05:45:00,0.27204537,0.7279546
2012-06-11 05:50:00,0.4879891,0.51201093
2012-06-11 05:55:00,0.49254608,0.50745386
2012-06-11 06:00:00,0.48340988,0.5165902
2012-06-11 06:05:00,0.48364934,0.51635057
2012-06-11 06:10:00,0.31383172,0.68616825
2012-06-11 06:15:00,0.27052101,0.729479
2012-06-11 06:20:00,0.49474367,0.50525624
2012-06-11 06:25:00,0.4493585,0.5506416
2012-06-11 06:30:00,0.49847043,0.5015295
2012-06-11 06:35:00,0.49938458,0.5006155
2012-06-11 06:40:00,0.46790805,0.5320919
2012-06-11 06:45:00,0.4941773,0.5058227
2012-06-11 06:50:00,0.4662864,0.53371364
2012-06-11 06:55:00,0.4743791,0.52562094
2012-06-11 07:00:00,0.47650257,0.5234974
2012-06-11 07:05:00,0.4603113,0.5396887
2012-06-11 07:10:00,0.37369284,0.6263072
2012-06-11 07:15:00,0.47820857,0.5217915
2012-06-11 07:20:00,0.43577,0.56422997
2012-06-11 07:25:00,0.48757735,0.5124226
2012-06-11 07:30:00,0.3769479,0.6230521
2012-06-11 07:35:00,0.48014528,0.51985466
2012-06-11 07:40:00,0.44973266,0.5502673
2012-06-11 07:45:00,0.4620605,0.5379394
2012-06-11 07:50:00,0.41158825,0.5884118
2012-06-11 07:55:00,0.4376482,0.5623518
2012-06-11 08:00:00,0.4705021,0.52949786
2012-06-11 08:05:00,0.48838833,0.5116116
2012-06-11 08:10:00,0.48928246,0.5107175
2012-06-11 08:15:00,0.43962374,0.5603762
2012-06-11 08:20:00,0.48505178,0.51494825
2012-06-11 08:25:00,0.49255106,0.50744885
2012-06-11 08:30:00,0.49112785,0.5088721
2012-06-11 08:35:00,0.5018761,0.49812385
2012-06-11 08:40:00,0.47009003,0.52991
2012-06-11 08:45:00,0.52196187,0.4780382
2012-06-11 08:50:00,0.5241447,0.4758553
2012-06-11 08:55:00,0.49983326,0.5001667
2012-06-11 09:00:00,0.5450999,0.45490012
2012-06-11 09:05:00,0.46839535,0.53160465
2012-06-11 09:10:00,0.48072654,0.5192735
2012-06-11 09:15:00,0.46965438,0.5303456
2012-06-11 09:20:00,0.48927823,0.5107218
2012-06-11 09:25:00,0.4751736,0.52482647
2012-06-11 09:30:00,0.5072612,0.4927388
2012-06-11 09:35:00,0.49478158,0.5052184
2012-06-11 09:40:00,0.46927154,0.5307285
2012-06-11 09:45:00,0.4272366,0.5727635
2012-06-11 09:50:00,0.4613342,0.5386659
2012-06-11 09:55:00,0.44928247,0.55071753
2012-06-11 10:00:00,0.46530637,0.5346936
2012-06-11 10:05:00,0.4272801,0.57271993
2012-06-11 10:10:00,0.45144743,0.5485526
2012-06-11 10:15:00,0.45173207,0.54826784
2012-06-11 10:20:00,0.40520003,0.5948
2012-06-11 10:25:00,0.44124582,0.5587542
2012-06-11 10:30:00,0.43684173,0.56315833
2012-06-11 10:35:00,0.46220094,0.5377991
2012-06-11 10:40:00,0.46944812,0.5305519
2012-06-11 10:45:00,0.42992875,0.5700713
2012-06-11 10:50:00,0.47936547,0.5206346
2012-06-11 10:55:00,0.43523207,0.5647679
2012-06-11 11:00:00,0.4743167,0.52568334
2012-06-11 11:05:00,0.45719337,0.5428066
2012-06-11 11:10:00,0.47450197,0.52549803
2012-06-11 11:15:00,0.4591947,0.5408053
2012-06-11 11:20:00,0.4722021,0.5277979
2012-06-11 11:25:00,0.48267972,0.51732033
2012-06-11 11:30:00,0.48044872,0.51955134
2012-06-11 11:35:00,0.48480195,0.51519805
2012-06-11 11:40:00,0.4799073,0.52009267
2012-06-11 11:45:00,0.4687007,0.5312993
2012-06-11 11:50:00,0.48787466,0.5121254
2012-06-11 11:55:00,0.49101168,0.5089883
2012-06-11 12:00:00,0.47505572,0.52494425
2012-06-11 12:05:00,0.4780713,0.5219287
2012-06-11 12:10:00,0.48732027,0.5126797
2012-06-11 12:15:00,0.48529604,0.5147039
2012-06-11 12:20:00,0.45832652,0.5416735
2012-06-11 12:25:00,0.44117653,0.55882347
2012-06-11 12:30:00,0.4647754,0.5352247
2012-06-11 12:35:00,0.4709078,0.5290922
2012-06-11 12:40:00,0.48329958,0.51670045
2012-06-11 12:45:00,0.44975713,0.5502429
2012-06-11 12:50:00,0.47142503,0.52857494
2012-06-11 12:55:00,0.47933525,0.52066475
2012-06-11 13:00:00,0.4697779,0.5302221
2012-06-11 13:05:00,0.46986312,0.53013694
2012-06-11 13:10:00,0.4601353,0.53986466
2012-06-11 13:15:00,0.4734924,0.5265076
2012-06-11 13:20:00,0.43919504,0.56080496
2012-06-11 13:25:00,0.47024235,0.5297576
2012-06-11 13:30:00,0.46722072,0.5327793
2012-06-11 13:35:00,0.46197,0.53803
2012-06-11 13:40:00,0.44693282,0.5530672
2012-06-11 13:45:00,0.44822684,0.55177313
2012-06-11 13:50:00,0.46907395,0.53092605
2012-06-11 13:55:00,0.4781155,0.5218845
2012-06-11 14:00:00,0.4752504,0.52474964
2012-06-11 14:05:00,0.46546364,0.53453636
2012-06-11 14:10:00,0.42920345,0.5707965
2012-06-11 14:15:00,0.45071438,0.5492856
2012-06-11 14:20:00,0.41130167,0.5886984
2012-06-11 14:25:00,0.37823766,0.6217624
2012-06-11 14:30:00,0.4484296,0.5515703
2012-06-11 14:35:00,0.4330724,0.56692755
2012-06-11 14:40:00,0.46572676,0.5342732
2012-06-11 14:45:00,0.45520124,0.54479873
2012-06-11 14:50:00,0.4140478,0.58595216
2012-06-11 14:55:00,0.41970685,0.5802931
2012-06-11 15:00:00,0.4619237,0.53807634
2012-06-11 15:05:00,0.4646111,0.5353888
2012-06-11 15:10:00,0.475829,0.52417105
2012-06-11 15:15:00,0.48214012,0.5178599
2012-06-11 15:20:00,0.48426542,0.5157346
2012-06-11 15:25:00,0.47520337,0.52479666
2012-06-11 15:30:00,0.4770101,0.5229899
2012-06-11 15:35:00,0.46792984,0.5320702
2012-06-11 15:40:00,0.49232507,0.50767493
2012-06-11 15:45:00,0.4760324,0.5239677
2012-06-11 15:50:00,0.48132873,0.5186713
2012-06-11 15:55:00,0.48488197,0.51511806
2012-06-11 16:00:00,0.4770884,0.5229116
2012-06-11 16:05:00,0.48460364,0.51539636
2012-06-11 16:10:00,0.4525429,0.54745704
2012-06-11 16:15:00,0.43045142,0.5695486
2012-06-11 16:20:00,0.43373355,0.5662665
2012-06-11 16:25:00,0.4131331,0.5868669
2012-06-11 16:30:00,0.3704178,0.6295822
2012-06-11 16:35:00,0.386124,0.613876
2012-06-11 16:40:00,0.29700682,0.70299315
2012-06-11 16:45:00,0.29913464,0.7008654
2012-06-11 16:50:00,0.29268315,0.7073168
2012-06-11 16:55:00,0.29537258,0.70462745
2012-06-11 17:00:00,0.2825758,0.7174243
2012-06-11 17:05:00,0.29065788,0.7093421
2012-06-11 17:10:00,0.27935198,0.720648
2012-06-11 17:15:00,0.2849468,0.7150532
2012-06-11 17:20:00,0.2930834,0.70691663
2012-06-11 17:25:00,0.29521883,0.7047812
2012-06-11 17:30:00,0.28823984,0.71176016
2012-06-11 17:35:00,0.29567662,0.70432335
2012-06-11 17:40:00,0.30207834,0.69792163
2012-06-11 17:45:00,0.27546805,0.72453195
2012-06-11 17:50:00,0.28569204,0.7143079
2012-06-11 17:55:00,0.28107518,0.7189249
2012-06-11 18:00:00,0.29094553,0.70905447
2012-06-11 18:05:00,0.28814518,0.7118548
2012-06-11 18:10:00,0.28240073,0.7175993
2012-06-11 18:15:00,0.28098476,0.7190152
2012-06-11 18:20:00,0.28540927,0.7145907
2012-06-11 18:25:00,0.3000858,0.69991416
2012-06-11 18:30:00,0.29327086,0.7067292
2012-06-11 18:35:00,0.28994033,0.71005964
2012-06-11 18:40:00,0.28884465,0.71115535
2012-06-11 18:45:00,0.29508254,0.70491743
2012-06-11 18:50:00,0.29301456,0.7069854
2012-06-11 18:55:00,0.28872567,0.7112743
2012-06-11 19:00:00,0.28679955,0.71320045
2012-06-11 19:05:00,0.2895045,0.7104956
2012-06-11 19:10:00,0.31760475,0.6823952
2012-06-11 19:15:00,0.30807322,0.69192684
2012-06-11 19:20:00,0.2898623,0.71013767
2012-06-11 19:25:00,0.29258522,0.7074148
2012-06-11 19:30:00,0.28710023,0.71289974
2012-06-11 19:35:00,0.29340383,0.7065962
2012-06-11 19:40:00,0.28179288,0.7182071
2012-06-11 19:45:00,0.28140563,0.7185944
2012-06-11 19:50:00,0.33317658,0.66682345
2012-06-11 19:55:00,0.30480602,0.69519395
2012-06-11 20:00:00,0.34174675,0.65825325
2012-06-11 20:05:00,0.40959078,0.5904093
2012-06-11 20:10:00,0.38713247,0.6128675
2012-06-11 20:15:00,0.39560083,0.60439914
2012-06-11 20:20:00,0.43318313,0.5668168
2012-06-11 20:25:00,0.46603268,0.5339673
2012-06-11 20:30:00,0.46902427,0.5309757
2012-06-11 20:35:00,0.47786513,0.5221349
2012-06-11 20:40:00,0.48454794,0.515452
2012-06-11 20:45:00,0.48196107,0.51803887
2012-06-11 20:50:00,0.45350447,0.54649556
2012-06-11 20:55:00,0.47765732,0.5223427
2012-06-11 21:00:00,0.48282176,0.5171783
2012-06-11 21:05:00,0.48881227,0.5111877
2012-06-11 21:10:00,0.4752891,0.52471083
2012-06-11 21:15:00,0.45439628,0.5456037
2012-06-11 21:20:00,0.49304172,0.5069583
2012-06-11 21:25:00,0.4753223,0.5246777
2012-06-11 21:30:00,0.4940519,0.50594807
2012-06-11 21:35:00,0.47082123,0.5291788
2012-06-11 21:40:00,0.4734618,0.52653825
2012-06-11 21:45:00,0.48881656,0.51118344
2012-06-11 21:50:00,0.48175284,0.5182471
2012-06-11 21:55:00,0.4889768,0.51102316
2012-06-11 22:00:00,0.48679498,0.513205
2012-06-11 22:05:00,0.4957801,0.5042199
2012-06-11 22:10:00,0.49213392,0.5078661
2012-06-11 22:15:00,0.49550593,0.5044941
2012-06-11 22:20:00,0.49375668,0.5062433
2012-06-11 22:25:00,0.49078485,0.5092152
2012-06-11 22:30:00,0.49354213,0.5064578
2012-06-11 22:35:00,0.4974173,0.50258267
2012-06-11 22:40:00,0.49120897,0.508791
2012-06-11 22:45:00,0.4975613,0.5024388
2012-06-11 22:50:00,0.49133167,0.5086683
2012-06-11 22:55:00,0.4964403,0.50355965
2012-06-11 23:00:00,0.49541622,0.50458384
2012-06-11 23:05:00,0.49708143,0.5029186
2012-06-11 23:10:00,0.49291325,0.5070868
2012-06-11 23:15:00,0.49710783,0.5028922
2012-06-11 23:20:00,0.4953338,0.5046662
2012-06-11 23:25:00,0.498276,0.501724
2012-06-11 23:30:00,0.49886557,0.50113446
2012-06-11 23:35:00,0.49849313,0.50150687
2012-06-11 23:40:00,0.49817246,0.5018276
2012-06-11 23:45:00,0.49373314,0.50626695
2012-06-11 23:50:00,0.4992808,0.50071913
2012-06-11 23:55:00,0.49939063,0.5006093
2012-06-12 00:00:00,0.49727008,0.50272995
2012-06-12 00:05:00,0.49878985,0.5012102
2012-06-12 00:10:00,0.4999199,0.50008005
2012-06-12 00:15:00,0.4928803,0.50711966
2012-06-12 00:20:00,0.49995863,0.50004137
2012-06-12 00:25:00,0.49999988,0.5000002
2012-06-12 00:30:00,0.499724,0.500276
2012-06-12 00:35:00,0.4999786,0.50002146
2012-06-12 00:40:00,0.4996926,0.5003074
2012-06-12 00:45:00,0.49999136,0.5000087
2012-06-12 00:50:00,0.4996005,0.5003995
2012-06-12 00:55:00,0.49987948,0.50012046
2012-06-12 01:00:00,0.4929593,0.5070407
2012-06-12 01:05:00,0.5,0.5
2012-06-12 01:10:00,0.49998045,0.5000196
2012-06-12 01:15:00,0.49999744,0.50000256
2012-06-12 01:20:00,0.5,0.5
2012-06-12 01:25:00,0.4999959,0.5000042
2012-06-12 01:30:00,0.5,0.5
2012-06-12 01:35:00,0.4987092,0.50129086
2012-06-12 01:40:00,0.4957997,0.5042003
2012-06-12 01:45:00,0.49999106,0.500009
2012-06-12 01:50:00,0.4950214,0.50497866
2012-06-12 01:55:00,0.5,0.5
2012-06-12 02:00:00,0.4999584,0.50004166
2012-06-12 02:05:00,0.49756742,0.5024326
2012-06-12 02:10:00,0.28515267,0.7148474
2012-06-12 02:15:00,0.45352212,0.54647785
2012-06-12 02:20:00,0.4996476,0.50035244
2012-06-12 02:25:00,0.37466392,0.62533605
2012-06-12 02:30:00,0.49999976,0.5000003
2012-06-12 02:35:00,0.49505645,0.5049435
2012-06-12 02:40:00,0.38704392,0.6129561
2012-06-12 02:45:00,0.2689433,0.7310567
2012-06-12 02:50:00,0.27141538,0.72858465
2012-06-12 02:55:00,0.4986237,0.5013762
2012-06-12 03:00:00,0.49925002,0.50075
2012-06-12 03:05:00,0.5,0.5
2012-06-12 03:10:00,0.4977353,0.50226474
2012-06-12 03:15:00,0.32411036,0.6758897
2012-06-12 03:20:00,0.30933568,0.69066435
2012-06-12 03:25:00,0.31471705,0.685283
2012-06-12 03:30:00,0.4754113,0.5245887
2012-06-12 03:35:00,0.4046445,0.5953555
